Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
114,Gettysburg,1993,Ronald F. Maxwell,War,The pivotal 1863 Civil War battle is depicted through the perspectives of commanders and soldiers on both sides over three bloody days.,Epic 4-hour adaptation of The Killer Angels; acclaimed historical drama; Jeff Daniels breakout,"Rotten Tomatoes, Wikipedia, Letterboxd",,,,
115,Grumpy Old Men,1993,Donald Petrie,Comedy,Two feuding elderly neighbours in Minnesota escalate their decades-long rivalry when an attractive new woman moves in across the street.,$70.7M domestic; Lemmon-Matthau reunion; holiday comedy hit,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
116,Guilty as Sin,1993,Sidney Lumet,Thriller,A female defence attorney becomes entangled with her dangerously charming client accused of murdering his wife.,$22.9M domestic; Rebecca De Mornay-Don Johnson; veteran Lumet thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
117,Hard Target,1993,John Woo,Action,A drifter helps a woman search for her missing father and discovers wealthy hunters using homeless veterans as human prey in New Orleans.,$32.6M domestic; John Woo's Hollywood debut; influential action cinema bridge,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
118,Heart and Souls,1993,Ron Underwood,Fantasy,Four ghosts who died in a 1959 bus crash are bound to a baby born at the moment of the accident and must resolve their unfinished business.,$16.8M domestic; Robert Downey Jr. charming fantasy; underrated feel-good film,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
119,Hocus Pocus,1993,Kenny Ortega,Comedy,Three 17th-century witches are accidentally resurrected on Halloween night in modern-day Salem by a skeptical teenager.,$39.5M domestic; became a massive cult classic and perennial Halloween favourite,"Box Office Mojo, Letterboxd, Wikipedia",,,,
120,Homeward Bound: The Incredible Journey,1993,Duwayne Dunham,Family,Two dogs and a cat trek across rugged wilderness to find their way back to the family who loves them.,$41.8M domestic; beloved family adventure; narrated animal classic,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
121,Hot Shots! Part Deux,1993,Jim Abrahams,Comedy,Action hero Topper Harley is called out of retirement for a rescue mission that spoofs Rambo and every war film imaginable.,$38.9M domestic; hit sequel spoof; Charlie Sheen comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
122,Indecent Proposal,1993,Adrian Lyne,Romance,"A wealthy stranger offers a married couple one million dollars for a single night with the wife, testing their love and values.",$266M worldwide; massive commercial hit; defining 1990s erotic drama,"Box Office Mojo, The Numbers, Wikipedia",,,,
123,Jack the Bear,1993,Marshall Herskovitz,Drama,A widowed father raising two sons in 1970s Oakland struggles with alcoholism while a dangerous neighbour threatens the family.,$4.8M domestic; Danny DeVito dramatic role; dark family drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
124,Judgment Night,1993,Stephen Hopkins,Thriller,Four friends on a night out take a wrong turn into a dangerous neighbourhood and become the targets of a murdless drug lord.,$12.2M domestic; Denis Leary villain; influential hip-hop/rock soundtrack,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
125,Kalifornia,1993,Dominic Sena,Thriller,A journalist researching serial killers unknowingly carshares cross-country with a charismatic psychopath and his naive girlfriend.,Brad Pitt against-type villain; cult thriller favourite; David Duchovny lead,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
126,Last Action Hero,1993,John McTiernan,Action,"A boy is magically transported into his favourite action hero's movie world, blurring the line between fiction and reality.",$50M domestic; notorious box-office disappointment; reappraised as clever meta-action satire,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
127,Leprechaun,1993,Mark Jones,Horror,A vengeful Irish leprechaun terrorizes a rural American town while hunting for his stolen pot of gold.,$8.6M domestic; launched a franchise; Jennifer Aniston film debut; cult horror,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
128,Loaded Weapon 1,1993,Gene Quintano,Comedy,A wacky pair of mismatched cops investigate a cocaine-dealing wilderness girl in this rapid-fire Lethal Weapon spoof.,$28M domestic; Emilio Estevez and Samuel L. Jackson; joke-a-minute parody,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
129,Made in America,1993,Richard Benjamin,Comedy,"A Black woman discovers the sperm donor father of her daughter is a brash white car dealer, sparking cultural comedy.",$44.9M domestic; Whoopi Goldberg-Ted Danson comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
130,Malice,1993,Harold Becker,Thriller,A college dean's marriage unravels when a charming surgeon enters their lives and a web of medical fraud and deception is exposed.,$46.4M domestic; twisty Alec Baldwin-Nicole Kidman thriller; Bill Pullman lead,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
131,Manhattan Murder Mystery,1993,Woody Allen,Comedy,A married couple become amateur detectives when they suspect their elderly neighbour has murdered his wife.,$11.3M domestic; acclaimed return to lighter Allen comedy; Keaton-Allen reunion,"Box Office Mojo, Rotten Tomatoes, Metacritic",,,,
132,Matinee,1993,Joe Dante,Comedy,A schlockmeister movie promoter brings his latest atomic-age creature feature to Key West at the height of the Cuban Missile Crisis.,$9.5M domestic; loving tribute to 1950s B-movies; John Goodman vehicle; Joe Dante gem,"Box Office Mojo, Rotten Tomatoes, Criterion",,,,
133,My Life,1993,Bruce Joel Rubin,Drama,A man dying of cancer races to record video messages for his unborn son about life and love before it's too late.,$27.8M domestic; Michael Keaton emotional dramatic turn; tearjerker,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
134,Needful Things,1993,Fraser C. Heston,Horror,"A mysterious shopkeeper opens a store in Castle Rock, Maine where he trades residents their deepest desires for dark favours.",Stephen King adaptation; Max von Sydow and Ed Harris; dark small-town horror,"Rotten Tomatoes, Wikipedia, Letterboxd",,,,
135,Poetic Justice,1993,John Singleton,Drama,A young hairdresser and poet in South Central LA embarks on a road trip to Oakland and finds unexpected romance with a postal worker.,$27.5M domestic; Janet Jackson film debut; John Singleton follow-up to Boyz n the Hood,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
136,Point of No Return,1993,John Badham,Thriller,A convicted murderer is secretly recruited and trained as a government assassin in this Hollywood remake of La Femme Nikita.,$30M domestic; Bridget Fonda action vehicle; slick 1990s thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
137,Return of the Living Dead 3,1993,Brian Yuzna,Horror,"A teenager uses a military reanimation chemical to resurrect his dead girlfriend, who begins an irreversible transformation into a zombie.",Cult horror sequel; Mindy Clarke iconic performance; practical effects showcase,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
138,Rising Sun,1993,Philip Kaufman,Thriller,"Two LAPD detectives investigate a murder inside a Japanese corporate tower, navigating international tensions and culture clash.",$63M domestic; Connery-Snipes pairing; Crichton adaptation,"Box Office Mojo, Wikipedia, Rotten Tomatoes",,,,
139,Robin Hood: Men in Tights,1993,Mel Brooks,Comedy,Mel Brooks skewers the Robin Hood legend with anachronistic gags and fourth-wall-breaking medieval parody.,$35.7M domestic; Brooks comedy; 1990s spoof favourite,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
140,Rookie of the Year,1993,Daniel Stern,Comedy,A 12-year-old boy pitches for the Chicago Cubs after a freak arm injury gives him a blazing fastball.,$52.6M domestic; family sports comedy; Daniel Stern directorial debut,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
141,Rudy,1993,David Anspaugh,Drama,An undersized but fiercely determined young man pursues his seemingly impossible dream of playing football for Notre Dame.,$22.8M domestic; became the definitive underdog sports inspiration film; enduring cult classic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
142,Sister Act 2: Back in the Habit,1993,Bill Duke,Comedy,The fake nun returns to disguise to save a struggling inner-city school by coaching its students into a championship choir.,$57.3M worldwide; Whoopi Goldberg comedy sequel; Lauryn Hill early appearance,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
143,Sliver,1993,Phillip Noyce,Thriller,A woman moves into a high-tech Manhattan apartment building where a voyeuristic tenant watches everything through hidden cameras.,$36.3M domestic; Sharon Stone erotic thriller follow-up to Basic Instinct,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
144,Sniper,1993,Luis Llosa,Action,A veteran Marine sniper and a Washington analyst are sent to the Panamanian jungle to assassinate a rebel leader.,$19M domestic; Tom Berenger action vehicle; launched a franchise,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
145,Sommersby,1993,Jon Amiel,Romance,A Civil War veteran returns home to his wife but she begins to suspect he may not be the man who left years ago.,$50M domestic; Gere-Foster period romance; remake of The Return of Martin Guerre,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
146,Son in Law,1993,Steve Rash,Comedy,"A farm girl brings her eccentric college friend home for Thanksgiving, scandalizing her conservative family in this fish-out-of-water comedy.",$36.4M domestic; Pauly Shore vehicle; 1990s comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
147,Striking Distance,1993,Rowdy Herrington,Action,A demoted Pittsburgh cop working river patrol hunts a serial killer who may be connected to his own police department.,$24.1M domestic; Bruce Willis action thriller; Pittsburgh setting,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
148,Super Mario Bros.,1993,Rocky Morton & Annabel Jankel,Sci-Fi,Brooklyn plumbers Mario and Luigi travel to a dystopian parallel dimension to rescue a princess from an evolved dinosaur dictator.,$20.9M domestic; infamously ill-received video game adaptation; reappraised cult oddity,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
149,Teenage Mutant Ninja Turtles III,1993,Stuart Gillard,Action,The four turtle brothers travel back in time to feudal Japan and must rescue a villages from a ruthless warlord.,$42.3M domestic; franchise continuation; final original trilogy entry,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
150,The Adventures of Huck Finn,1993,Stephen Sommers,Adventure,Huckleberry Finn and the runaway slave Jim escape down the Mississippi River on a raft seeking freedom and adventure.,$24.1M domestic; Elijah Wood stars; Twain literary adaptation,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
151,The Beverly Hillbillies,1993,Penelope Spheeris,Comedy,Backwoods billionaires move to Beverly Hills and hilariously clash with high society in this big-screen sitcom adaptation.,$44M domestic; Jim Varney and Cloris Leachman; family comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
152,The Good Son,1993,Joseph Ruben,Thriller,A young boy sent to stay with relatives discovers his charming cousin is a calculating psychopath who manipulates everyone around him.,$44.8M domestic; controversial Macaulay Culkin and Elijah Wood thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
153,The Man Without a Face,1993,Mel Gibson,Drama,A disfigured reclusive former teacher forms a transformative bond with a troubled boy preparing for military school entrance exams.,$24.8M domestic; Mel Gibson directorial debut; Nick Stahl breakout,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
154,The Pelican Brief,1993,Alan J. Pakula,Thriller,A law student's legal brief about a Supreme Court assassination conspiracy makes her the target of powerful forces.,$195M worldwide; Julia Roberts-Denzel Washington pairing; major Grisham adaptation,"Box Office Mojo, The Numbers, Wikipedia",,,,
155,The Program,1993,David S. Ward,Drama,"College football players struggle with recruitment violations, steroid abuse, and personal demons under a driven coach.",$23M domestic; controversial sports drama; James Caan coaching role,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
156,The Sandlot,1993,David Mickey Evans,Comedy,A group of kids spend an unforgettable summer playing baseball and facing the fearsome dog guarding the lot next door.,$32.4M domestic; became a beloved generational classic for 1990s children,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
157,The Three Musketeers,1993,Stephen Herek,Action,Young D'Artagnan teams up with three ageing musketeers to thwart a cardinal's sinister plot to seize the French throne.,$53.9M domestic; Sheen-Sutherland-Platt swashbuckler; Bryan Adams theme song,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
158,The Vanishing,1993,George Sluizer,Thriller,A man obsessively searches for his girlfriend who disappeared without a trace at a highway rest stop years earlier.,American remake by original Dutch director; Jeff Bridges and Kiefer Sutherland,"Rotten Tomatoes, Wikipedia, Letterboxd",,,,
159,Tombstone,1993,George P. Cosmatos,Western,"Wyatt Earp and Doc Holliday confront a gang of outlaws in the legendary Arizona frontier town, culminating in the gunfight at the O.K. Corral.",$56.5M domestic; massive home video success; enduring cult Western classic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
160,True Romance,1993,Tony Scott,Crime,"A comic-book store clerk and a call girl fall in love, steal a suitcase of cocaine, and flee to Hollywood pursued by gangsters and police.","Written by Quentin Tarantino; cult classic; ensemble cast including Slater, Arquette, Oldman, Pitt, Walken","Rotten Tomatoes, Letterboxd, Wikipedia",,,,
161,Warlock: The Armageddon,1993,Anthony Hickox,Horror,The son of Satan is reborn and seeks ancient druid stones to unleash Armageddon while warriors try to stop him.,Julian Sands horror sequel; practical effects-driven; 1990s horror franchise entry,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
162,Wayne's World 2,1993,Stephen Surjik,Comedy,The lovable metalheads organize a massive rock concert called Waynestock while navigating romantic complications.,$48.2M worldwide; popular comedy sequel; Dana Carvey and Mike Myers,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
