Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
63,War for the Planet of the Apes,2017,Matt Reeves,Sci-Fi/Drama,Caesar leads the apes into a climactic conflict with a ruthless human colonel while struggling with his darker instincts in Reeves epic biblical conclusion to the rebooted trilogy.,RT 94 MC 82; $491M worldwide; Serkis mo-cap masterclass; Reeves ambitious; Harrelson; Apocalypse Now references; ape Moses; trilogy concluded; VFX landmark; emotion through digital performance,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:36:47.155Z
64,Menashe,2017,Joshua Z. Weinstein,Drama,A widowed Hasidic grocery store worker in Borough Park Brooklyn fights for custody of his young son against the demands of his insular religious community in Weinsteins empathetic Yiddish-language portrait.,RT 96 MC 77; Yiddish language; Hasidic Brooklyn; Menashe Lustig non-pro lead; Weinstein debut; community and individuality; widower custody; Borough Park; A24; Lustig personal experience; authentic,"Metacritic, Rotten Tomatoes, IndieWire",,,,
65,A Quiet Passion,2017,Terence Davies,Drama/Biography,The life of Emily Dickinson from her spirited youth to her reclusive later years is rendered with formal precision and deep emotion in Davies ravishing literary portrait.,RT 80 MC 76; Cynthia Nixon luminous; Davies formal mastery; Dickinson poetry; New England; time passage; grief and solitude; Nixon career-best; Jennifer Ehle; Joanna Bacon; Davies painterly,"Metacritic, Rotten Tomatoes",,,,
66,Free Fire,2017,Ben Wheatley,Action/Comedy,A 1970s arms deal in a Boston warehouse goes spectacularly wrong resulting in an extended shootout between criminals who can barely aim in Wheatleys gleefully chaotic genre exercise.,RT 69 MC 62; Larson Hammer Copley Murphy Cillian; Wheatley single-location; 1970s warehouse shootout; extended gun battle; dark comedy; TIFF 2016 premiere; Scorsese executive produced; gleeful carnage,"Metacritic, Rotten Tomatoes",,,,
67,Wonder Woman,2017,Patty Jenkins,Action/Adventure,An Amazonian princess leaves her hidden island to help end World War I discovering both humanitys darkness and her own extraordinary power in Jenkins groundbreaking origin story.,RT 93 MC 76; $823M worldwide; Gadot iconic; Jenkins first woman to direct $100M+ opening; No Mans Land sequence landmark; Pine; DCEU salvation; female superhero blockbuster first,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:36:55.182Z
68,The Other Side of Hope,2017,Aki Kaurismaki,Comedy/Drama,A Syrian refugee in Helsinki crosses paths with a poker-playing restaurateur who decides to help him in Kaurismakis typically deadpan warmly humanist tale of solidarity between strangers.,Berlin Best Director; RT 82 MC 73; Kaurismaki minimalism; refugee crisis; Helsinki setting; deadpan humor; human kindness; Kaurismaki final film (announced retirement); Sakari Kuosmanen; sushi scene,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
69,City of Ghosts,2017,Matthew Heineman,Documentary,A group of anonymous citizen journalists band together to document the atrocities committed by ISIS in their hometown of Raqqa Syria risking their lives to tell the truth.,RT 94 MC 82; Raqqa is Being Slaughtered Silently; RBSS; Heineman Cartel Land follow-up; citizen journalism; ISIS occupied Raqqa; danger and bravery; digital resistance; Syria; essential journalism doc,"Metacritic, Rotten Tomatoes",,,,
70,The Party,2017,Sally Potter,Comedy/Drama,A dinner party celebrating a womans appointment as a government minister descends into chaos as a series of shocking revelations unravel in Potters savage 71-minute black-and-white chamber farce.,RT 82 MC 68; Kristin Scott Thomas Lesley Manville Cillian Murphy; Potter black and white; 71 minutes; chamber piece; bourgeois destruction; Berlin premiere; Potter razor-sharp; theatrical; seven guests; gun on the table,"Metacritic, Rotten Tomatoes",,,,
71,Captain Underpants: The First Epic Movie,2017,David Soren,Animation/Comedy,Two mischievous best friends accidentally hypnotize their mean principal into thinking he is a dimwitted superhero in Sorens gleefully anarchic adaptation of Dav Pilkeys beloved books.,RT 87 MC 70; $126M worldwide; Hart Helms; Pilkey adaptation; subversive children's humor; Hart energy; animation innovation; genuinely funny; underrated; flip-o-rama; Dav Pilkeys spirit captured,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
72,Band Aid,2017,Zoe Lister-Jones,Comedy/Drama,A couple on the brink of divorce channel their marital disputes into songwriting forming a band that helps them confront the root of their problems in Lister-Jones charming debut.,Sundance premiere; RT 89 MC 66; Lister-Jones Pally; all-female crew; music and marriage; couples therapy through rock; Lister-Jones directorial debut; Fred Armisen drums; relationship comedy; indie charmer,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
73,Beach Rats,2017,Eliza Hittman,Drama,A Brooklyn teenager struggles with his sexuality while cruising for older men online and maintaining a heterosexual relationship during a languid summer in Hittmans atmospheric portrait of desire and denial.,Sundance Best Directing; RT 79 MC 76; Harris Dickinson breakout; Hittman sensory filmmaking; Coney Island; queer cinema; body and desire; naturalistic; Dickinson magnetic; Brooklyn summer haze,"Sundance Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
74,Roman J. Israel Esq.,2017,Dan Gilroy,Drama,An idealistic savant lawyer finds his worldview challenged when he is forced into the world of corporate law in Gilroys uneven but showcase vehicle for Denzel Washingtons transformation.,Oscar nom Actor (Washington); RT 55 MC 58; Washington physical transformation; Gilroy Nightcrawler follow-up; legal idealism; Washington committed; social justice lawyer; uneven script; Washington against type,"Academy Awards, Metacritic, Rotten Tomatoes",,,,
75,Logan Lucky,2017,Steven Soderbergh,Comedy/Crime,Two brothers recruit an incarcerated explosives expert to rob the Charlotte Motor Speedway during a NASCAR race in Soderberghs breezy entertaining return from retirement.,RT 93 MC 78; Tatum Driver Craig; Soderbergh un-retirement; Southern heist; Oceans Seven-Eleven; Craig bleach-blonde comic turn; NASCAR; Soderbergh self-distributed; casual genius; redneck Oceans,"Metacritic, Rotten Tomatoes",,1,,
76,Brigsby Bear,2017,Dave McCary,Comedy/Drama,A man raised in captivity discovers that his beloved childhood television show was made solely for him and sets out to finish the series himself in McCarys surprisingly heartfelt oddball comedy.,RT 82 MC 70; Kyle Mooney; McCary SNL collaborator; captivity aftermath; art as healing; Mooney sincere; fandom and creativity; wholesome strangeness; Sundance; Mark Hamill; Greg Kinnear; Claire Danes,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
77,Spoor,2017,Agnieszka Holland,Thriller/Drama,An eccentric elderly woman in rural Poland becomes the prime suspect in a series of deaths she believes are connected to local hunting practices in Hollands fierce eco-thriller.,Berlin Alfred Bauer Prize; RT 78 MC 65; Holland veteran Polish filmmaker; eco-thriller; animal rights; Olga Tokarczuk novel; hunting culture critique; dark fairy tale; Polish landscape; feminist ecology,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
78,Thelma,2017,Joachim Trier,Thriller/Fantasy,A sheltered young Norwegian woman discovers she has disturbing supernatural abilities connected to her repressed desires after falling for a fellow student in Triers elegant quietly unnerving coming-of-age.,RT 93 MC 74; Trier supernatural; Eili Harboe; Oslo university; queer identity; religious repression; Scandinavia; body as power; Carrie comparisons; Trier formal control; beautiful and eerie,"Metacritic, Rotten Tomatoes",,1,,
79,Thor: Ragnarok,2017,Taika Waititi,Action/Comedy,Thor must escape a gladiatorial contest on a distant planet and race to save Asgard from destruction at the hands of the goddess of death in Waititis wildly funny franchise reinvention.,RT 93 MC 74; $854M worldwide; Waititi comedic overhaul; Blanchett Hela; Goldblum Grandmaster; Hulk buddy comedy; Led Zeppelin; Korg fan favorite; Sakaar; franchise revitalization through humor,"Metacritic, Rotten Tomatoes, Box Office Mojo",1,,4,2026-04-01T15:37:26.156Z
80,Atomic Blonde,2017,David Leitch,Action/Thriller,An MI6 agent is sent to Berlin on the eve of the Wall coming down to investigate a murdered agents contacts and recover a priceless dossier in Leitchs stylish bruising Cold War action thriller.,RT 78 MC 63; $155M worldwide; Theron committed and physical; stairwell single-take fight; Cold War Berlin; neon aesthetics; Leitch from John Wick; 1989 Berlin; David Bowie soundtrack; Theron action star cemented,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:37:24.081Z
81,Patti Cake$,2017,Geremy Jasper,Comedy/Drama,A plus-sized aspiring rapper from small-town New Jersey pursues her hip-hop dreams against all odds in Jaspers energetic crowdpleasing debut about ambition identity and perseverance.,Sundance competition; RT 83 MC 66; Danielle Macdonald breakout; New Jersey; white rapper; working-class dreams; Jasper debut; Battle Grandma; underground hip-hop; 8 Mile meets Precious; underdog story,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
82,Spider-Man: Homecoming,2017,Jon Watts,Action/Comedy,A high school student juggles teenage life with his newfound identity as Spider-Man while trying to prove himself to Tony Stark and stop a dangerous weapons dealer in Watts fresh MCU coming-of-age.,RT 92 MC 73; $880M worldwide; Holland charming; Keaton Vulture; MCU integration; John Hughes meets Marvel; high school authenticity; Watts light touch; Tomei; Staten Island Ferry sequence,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:37:19.748Z
83,The Villainess,2017,Jung Byung-gil,Action/Thriller,A female assassin trained from childhood in a secret program attempts to build a normal life while her violent past catches up with her in Jungs virtuoso Korean action spectacle.,Cannes Midnight; RT 69 MC 54; first-person opening sequence stunning; Korean action choreography; La Femme Nikita echoes; Jung ambitious; bus fight; sword and gun ballet; Kim Ok-bin; genre filmmaking precision,"Cannes Film Festival, Metacritic, Rotten Tomatoes",,1,,
84,Brawl in Cell Block 99,2017,S. Craig Zahler,Action/Thriller,A former boxer turned drug runner lands in prison and must fight his way through progressively more violent tiers to save his family from a vicious cartel in Zahlers brutal grindhouse opus.,RT 91 MC 72; Vince Vaughn against type; Zahler Bone Tomahawk follow-up; Vaughn physically imposing; prison violence escalation; grindhouse meets arthouse; Don Johnson; Jennifer Carpenter; cult classic; unflinching,"Metacritic, Rotten Tomatoes, IndieWire",,,,
85,Girls Trip,2017,Malcolm D. Lee,Comedy,Four college friends reunite for the Essence Festival in New Orleans for a wild weekend that reignites their sisterhood in Lees raucous crowd-pleasing ensemble comedy.,RT 91 MC 72; $140M worldwide; Haddish breakout performance; Pinkett Smith Hall Latifah; Haddish grapefruit scene iconic; female ensemble comedy; surprise summer hit; Haddish star-making; New Orleans energy,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
86,Downsizing,2017,Alexander Payne,Comedy/Sci-Fi,A man undergoes a procedure to shrink himself to five inches tall for financial and environmental reasons only to discover that small-town life is not the utopia he imagined in Paynes ambitious misfire.,RT 48 MC 55; Damon Chau Waltz; Payne high-concept; miniaturization; environmentalism; class divide persists; Paynes most divisive; Hong Chau breakout; Oscar nom Actress talk for Chau; ambitious failure,"Metacritic, Rotten Tomatoes",,,,
87,The Boss Baby,2017,Tom McGrath,Animation/Comedy,A suit-wearing briefcase-carrying baby joins a family and his jealous older brother discovers the infant is a secret agent in a war between babies and puppies for adult love.,Oscar nom Animated Feature; RT 52 MC 50; $498M worldwide; Baldwin voice; DreamWorks; concept comedy; corporate baby satire; global hit; family audience; divisive among critics; Baldwin one-note joke stretched,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
88,Battle of the Sexes,2017,Jonathan Dayton/Valerie Faris,Comedy/Drama,Billie Jean King and Bobby Riggs face off in the 1973 tennis match watched by 90 million people in this entertaining true story about gender equality and personal courage.,RT 85 MC 73; Stone Carell; 1973 tennis match; gender politics; Kings closeted sexuality; Riggs showmanship; feminist sports landmark; Stone Carell chemistry; Dayton Faris warmth,"Metacritic, Rotten Tomatoes",,1,,
89,Lady Macbeth,2017,William Oldroyd,Drama,A young bride sold into marriage in rural 1865 England defies her oppressive household embarking on a passionate affair and a path of escalating violence in Oldroyds fierce debut.,RT 89 MC 78; Florence Pugh breakout; Oldroyd theatrical debut; Nikolai Leskov adaptation; Victorian female rage; Pugh extraordinary; period drama subverted; class and gender; Cosmo Jarvis; controlled fury,"Metacritic, Rotten Tomatoes, IndieWire",,,,
90,It Comes at Night,2017,Trey Edward Shults,Horror/Drama,Two families share a home in a desolate countryside after an unspecified apocalypse but paranoia and distrust build as the rules designed to keep them safe begin to crumble.,RT 87 MC 78; Edgerton Abbott Harrison Jr; Shults Krisha follow-up; marketing controversy (audiences expected conventional horror); post-apocalyptic paranoia; contained dread; family disintegration; A24,"Metacritic, Rotten Tomatoes, IndieWire",,1,,
91,The Lost City of Z,2017,James Gray,Adventure/Drama,British explorer Percy Fawcett makes repeated expeditions to the Amazon in search of a lost civilization risking everything for his obsessive vision in Grays rapturous epic of exploration and sacrifice.,RT 87 MC 78; Hunnam Pattinson Miller; Gray epic ambition; Amazon; Fawcett true story; colonial exploration reckoning; spanning decades; Darius Khondji cinematography; Gray masterwork; literary adaptation,"Metacritic, Rotten Tomatoes, Sight and Sound",,,,
92,John Wick: Chapter 2,2017,Chad Stahelski,Action/Thriller,John Wick is forced out of retirement by a former associate seeking to seize control of a shadowy international assassins guild in Stahelskis stylish relentlessly inventive action sequel.,RT 89 MC 75; $172M worldwide; Reeves committed; expanded Continental mythology; catacomb shootout; Fishburne; pencil redux; action choreography benchmark; worldbuilding excellence; Ruby Rose,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:37:56.467Z
93,Wormwood,2017,Errol Morris,Documentary/Drama,Errol Morris investigates the mysterious 1953 death of CIA biochemist Frank Olson blending documentary and dramatic recreation in a six-part exploration of government deception and a sons lifelong quest for truth.,Netflix limited; RT 86 MC 77; Morris hybrid form; MK-Ultra; Sarsgaard as Olson; CIA conspiracy; documentary meets drama; Morris interrogation; Cold War paranoia; family seeking truth; six-part structure,"Metacritic, Rotten Tomatoes",,,,
94,Victoria and Abdul,2017,Stephen Frears,Comedy/Drama,The extraordinary true story of an unlikely friendship between Queen Victoria and a young Indian clerk who becomes her spiritual companion in Frears charming light biographical drama.,RT 63 MC 56; Dench Fazal; Dench returns as Victoria; colonial dynamics; Indian servant friendship; Frears period; real story; Dench charming; cultural exchange; comfortable Frears; decorative,"Metacritic, Rotten Tomatoes",,,,
95,Only the Brave,2017,Joseph Kosinski,Drama/Biography,The true story of the Granite Mountain Hotshots an elite firefighting crew who battled the Yarnell Hill wildfire in 2013 in Kosinskis moving tribute to extraordinary courage and sacrifice.,RT 88 MC 72; Brolin Taylor Kitsch Connelly; Yarnell Hill Fire true story; Granite Mountain Hotshots; firefighter brotherhood; Brolin committed; underrated; box office underperformance; sacrifice; real heroes,"Metacritic, Rotten Tomatoes",,,,
96,Wind River,2017,Taylor Sheridan,Crime/Thriller,A wildlife tracker and an FBI agent investigate a murder on a remote Wyoming Native American reservation uncovering a trail of violence rooted in systemic neglect in Sheridans chilling frontier thriller.,RT 87 MC 73; Renner Olsen; Sheridan directorial debut; Native American women missing; Wind River Reservation; frontier trilogy conclusion; MMIW awareness; frozen landscape; grief and justice,"Metacritic, Rotten Tomatoes",,,,
97,The Hero,2017,Brett Haley,Drama,An aging Western actor confronts his mortality after a cancer diagnosis while pursuing a new romance and reconciling with his estranged daughter in Haleys warm showcase for Elliott.,RT 79 MC 64; Sam Elliott career-best; Laura Prepon; Krysten Ritter; Nick Offerman; Elliott iconic voice and face; aging actor; Hollywood twilight; Haley character study; marijuana; quiet dignity,"Metacritic, Rotten Tomatoes",,,,
98,Detroit,2017,Kathryn Bigelow,Drama/History,The story of the Algiers Motel incident during the 1967 Detroit riots where police brutality against Black civilians led to death and a cover-up in Bigelows visceral immersive recreation.,RT 84 MC 72; Boyega Poulter; Bigelow 1967 Detroit riots; Algiers Motel; police brutality; interrogation sequence grueling; historical reckoning; Poulter terrifying; controversial perspective debate,"Metacritic, Rotten Tomatoes",,,,
99,IT,2017,Andy Muschietti,Horror/Thriller,Seven outcast children in a small Maine town confront the ancient evil entity that takes the form of a terrifying clown hunting them through their deepest fears in Muschiettis blockbuster Stephen King adaptation.,RT 86 MC 69; $701M worldwide (highest-grossing horror ever at time); Skarsgard Pennywise iconic; Losers Club ensemble; King adaptation renaissance; Wolfhard; coming-of-age horror; Chapter One,"Metacritic, Rotten Tomatoes, Box Office Mojo",1,,5,2026-04-01T15:38:07.768Z
100,Molly's Game,2017,Aaron Sorkin,Drama/Crime,The true story of an Olympic-class skier who ran the worlds most exclusive high-stakes poker game before being arrested by the FBI in Sorkins fast-talking directorial debut.,RT 82 MC 71; Chastain Elba; Sorkin directorial debut; poker underworld; father-daughter resolution; Sorkin dialogue velocity; true story; Bloom memoir; Chastain commanding; Costner surprise cameo,"Metacritic, Rotten Tomatoes",1,,4,2026-04-01T15:38:03.370Z
101,Guardians of the Galaxy Vol. 2,2017,James Gunn,Action/Comedy,The Guardians travel the cosmos while unraveling the mystery of Peter Quills parentage and confronting a celestial threat in Gunns emotionally richer character-driven sequel.,RT 85 MC 67; $864M worldwide; Pratt Saldana Bautista Cooper Diesel; Russell as Ego; Baby Groot; Yondu sacrifice; deeper character work; Gunn mixtape cosmic; father themes; Cat Stevens needle drop,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:38:15.703Z
102,Nocturama,2017,Bertrand Bonello,Thriller/Drama,A diverse group of Parisian youths carry out simultaneous terrorist attacks across the city then hide out in a department store as the world reacts in Bonellos chilling provocative youth-terrorism meditation.,RT 79 MC 73; Bonello provocative; Paris terrorism; consumer culture; department store refuge; youth radicalization; formally daring; split-screen; no explicit ideology; French extremity; controversial,"Metacritic, Rotten Tomatoes",,,,
103,American Made,2017,Doug Liman,Action/Comedy,The outrageous true story of Barry Seal a TWA pilot recruited by the CIA to run one of the biggest covert operations in American history smuggling drugs and guns across Latin America.,RT 86 MC 65; Cruise Liman; Barry Seal true story; CIA drug running; Iran-Contra; 1980s excess; Cruise charm offensive; Liman kinetic; Southern flyboy; American corruption comedy,"Metacritic, Rotten Tomatoes",,,,
104,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,2017,Joseph Cedar,Comedy/Drama,A small-time New York fixer who latches onto a minor Israeli politician is stunned when the man becomes Prime Minister in Cedars sympathetic portrait of a well-meaning hustler.,RT 83 MC 68; Richard Gere remarkable; Cedar Israeli director; Gere fully committed; political networking; New York Jewish community; Geres best in years; quiet comedy; Israeli politics; fixer tragicomedy,"Metacritic, Rotten Tomatoes",,,,
105,Professor Marston and the Wonder Women,2017,Angela Robinson,Drama/Biography,The true story of psychologist William Moulton Marston his wife and their polyamorous partner who together inspired the creation of Wonder Woman in Robinsons warm unconventional biopic.,RT 87 MC 64; Evans Hall Heathcote; polyamory; Wonder Woman origin; feminist history; BDSM and empowerment; Robinson LGBTQ filmmaking; lie detector and golden lasso; true story; overlooked gem,"Metacritic, Rotten Tomatoes",,,,
106,Their Finest,2017,Lone Scherfig,Comedy/Drama,A young woman joins the British film industry during the London Blitz to write propaganda films and discovers her voice in a world dominated by men in Scherfigs charming wartime ensemble.,RT 82 MC 69; Arterton Claflin Nighy; London Blitz filmmaking; WWII propaganda; Nighy scene-stealer; wartime comedy-drama; female empowerment; Scherfig period warmth; Dunkirk propaganda film within,"Metacritic, Rotten Tomatoes",,,,
107,Wonder,2017,Stephen Chbosky,Drama/Family,A boy with facial differences navigates the challenges of entering mainstream school for the first time in this heartwarming adaptation about kindness empathy and the power of acceptance.,RT 85 MC 66; $305M worldwide; Tremblay Owen Wilson Roberts; Palacio novel; choose kind; family audience; surprise box office hit; anti-bullying; Chbosky Perks follow-up; tear-jerker with substance,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
108,Colossal,2017,Nacho Vigalondo,Comedy/Sci-Fi,A woman discovers that a giant creature attacking Seoul is somehow connected to her own movements in Vigalondos wildly inventive genre-defying allegory about addiction toxic masculinity and personal responsibility.,RT 81 MC 69; Hathaway Sudeikis; kaiju as metaphor; Vigalondo inventive; addiction and monsters; Sudeikis against type; genre collision; feminist monster movie; playground as Seoul; surprising depth,"Metacritic, Rotten Tomatoes, IndieWire",,,,
109,Film Stars Don't Die in Liverpool,2017,Paul McGuigan,Drama/Romance,The true story of the passionate but turbulent romance between aging Hollywood star Gloria Grahame and a young Liverpool actor in McGuigans warm bittersweet love story spanning decades.,RT 80 MC 69; Bening Bell remarkable chemistry; Grahame true story; Liverpool 1981; Golden Age Hollywood meets working-class England; Bening luminous; Peter Turner memoir; age-gap romance; time shifts,"Metacritic, Rotten Tomatoes",,,,
110,The Glass Castle,2017,Destin Daniel Cretton,Drama,A young woman reflects on her unconventional childhood raised by deeply dysfunctional and nonconformist parents in Crettons adaptation of Jeannette Walls beloved memoir.,RT 49 MC 56; Larson Harrelson Watts; Walls memoir; dysfunctional family; nomadic childhood; Larson post-Oscar; Cretton pre-Shang-Chi; Harrelson charismatic; poverty and pride; memoir adaptation; uneven tone,"Metacritic, Rotten Tomatoes",,,,
111,Stronger,2017,David Gordon Green,Drama/Biography,The inspiring true story of Jeff Bauman who lost both his legs in the 2013 Boston Marathon bombing and his grueling journey toward recovery and finding inner strength.,RT 78 MC 68; Gyllenhaal Maslany; Boston Marathon bombing; Bauman true story; Gyllenhaal committed; Green character study; survivor narrative; PTSD and recovery; Maslany excellent; raw and unsentimental,"Metacritic, Rotten Tomatoes",,,,
112,The Greatest Showman,2017,Michael Gracey,Musical/Drama,P.T. Barnum rises from nothing to create a worldwide spectacle that celebrates the uniqueness of humanity in Graceys crowd-pleasing original musical that became a word-of-mouth phenomenon.,Golden Globe nom Song (This Is Me); RT 56 MC 48; $435M worldwide defying critics; Jackman; Pasek and Paul songs; This Is Me anthem; holiday legs; audience vs critics disconnect; family spectacle,"Golden Globes, Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:38:26.947Z
113,Shot Caller,2017,Ric Roman Waugh,Crime/Drama,A successful businessman sentenced to prison transforms into a hardened gang leader and must carry out a deadly task upon release in Waughs gripping transformation thriller.,RT 85 MC 60; Coster-Waldau Lake Bell Bernthal; prison transformation; white-collar to criminal; Waugh insider crime; Coster-Waldau excellent; DirectTV premiere; underrated; gang hierarchy; recidivism; tense,"Metacritic, Rotten Tomatoes",,,,
114,T2 Trainspotting,2017,Danny Boyle,Drama/Comedy,Twenty years after choosing life Renton returns to Edinburgh and reunites with his old friends in Boyles exhilarating nostalgic sequel that interrogates middle age and the impossibility of escaping your past.,RT 78 MC 67; McGregor Carlyle Miller Bremner; Boyle Edinburgh return; 20-year sequel; nostalgia weaponized; Choose Life updated; Welsh characters aged; Sick Boy revenge; Begbie still dangerous,"Metacritic, Rotten Tomatoes",,,,
115,mother!,2017,Darren Aronofsky,Horror/Drama,A young woman watches with growing horror as uninvited guests invade the tranquil home she shares with her poet husband in Aronofskys audacious polarizing biblical allegory of creation and destruction.,RT 69 MC 75; Lawrence Bardem; Aronofsky maximalist; CinemaScore F; biblical allegory; environmental parable; escalation to chaos; home invasion as Old Testament; single-location nightmare; divisive masterwork,"Metacritic, Rotten Tomatoes",,,,
116,Marshall,2017,Reginald Hudlin,Drama/Biography,Young Thurgood Marshall travels to conservative Connecticut to defend a Black chauffeur accused of sexual assault in a case that shaped the future Supreme Court justices career.,RT 82 MC 60; Boseman Sterling K. Brown; Marshall pre-Supreme Court; 1940s racism; courtroom drama; Boseman historical roles; Hudlin biographical; legal procedural; overlooked; civil rights origins,"Metacritic, Rotten Tomatoes",,,,
117,The Little Hours,2017,Jeff Baena,Comedy,A young servant fleeing his masters wife takes refuge in a medieval Italian convent where the irreverent nuns are anything but chaste in Baenas bawdy Boccaccio-inspired comedy.,RT 78 MC 63; Plaza Brie Mullally Reilly Franco; Decameron adaptation; medieval comedy; improv-driven; Baena offbeat; nuns behaving badly; Festival premiere; cult following; witchcraft subplot,"Metacritic, Rotten Tomatoes",,,,
118,Valerian and the City of a Thousand Planets,2017,Luc Besson,Sci-Fi/Adventure,Two special agents embark on a mission to the astonishing city of Alpha a vast metropolis of alien species in Bessons visually dazzling but narratively hollow space opera.,RT 47 MC 51; $225M worldwide on $177M (major loss); DeHaan Delevingne; Besson passion project; visual spectacle; Fifth Element spiritual successor; miscast leads; French independent production; Big Market sequence gorgeous,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:38:34.276Z
119,Split,2017,M. Night Shyamalan,Horror/Thriller,Three teenage girls are kidnapped by a man with 23 distinct personalities and must try to escape before the emergence of a terrifying 24th identity known as The Beast in Shyamalans gripping comeback thriller.,RT 77 MC 62; $278M worldwide on $9M budget; McAvoy extraordinary 24 personalities; Shyamalan comeback; Taylor-Joy resourceful; surprise Unbreakable connection twist; Blumhouse; genre craftsmanship,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:38:36.706Z
120,Beatriz at Dinner,2017,Miguel Arteta,Comedy/Drama,A holistic healer from Mexico finds herself stranded at a wealthy clients home for a dinner party where she clashes with a billionaire real estate developer in Artetas sharp satirical chamber piece.,RT 73 MC 65; Hayek Lithgow; class warfare at dinner; Trump-era allegory; Arteta and Mike White; Hayek against type; immigration tensions; dinner party escalation; topical satire,"Metacritic, Rotten Tomatoes",,,,
121,Hostiles,2017,Scott Cooper,Drama/Western,A legendary Army captain is ordered to escort a dying Cheyenne war chief and his family from New Mexico to their tribal lands in Coopers brooding meditation on violence and reconciliation in the American West.,RT 73 MC 65; Bale Pike Studi; frontier guilt; Native American relations; revisionist Western; Bale stoic; landscape cinematography; Coopers contemplative violence; Masanobu Takayanagi; mournful tone,"Metacritic, Rotten Tomatoes",,,,
122,Kong: Skull Island,2017,Jordan Vogt-Roberts,Action/Adventure,A team of scientists and soldiers explore an uncharted Pacific island and encounter the mighty Kong along with other terrifying creatures in Vogt-Robertss visually explosive 1970s-set MonsterVerse entry.,RT 75 MC 62; $567M worldwide; Hiddleston Larson Jackson Goodman; 1973 Vietnam-era setting; Apocalypse Now aesthetic; MonsterVerse; creature design; Vogt-Roberts stylish; Reilly scene-stealer,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:38:41.837Z
123,Beauty and the Beast,2017,Bill Condon,Fantasy/Musical,A young woman is imprisoned by a fearsome beast in his enchanted castle and gradually discovers the humanity beneath his exterior in Disneys lavish live-action remake of its animated classic.,RT 71 MC 65; $1.264B worldwide; Watson Stevens; highest-grossing film of 2017 domestically; nostalgia phenomenon; Be Our Guest spectacle; Disney live-action remake era; LeFou controversy; cultural event,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
124,Jumanji: Welcome to the Jungle,2017,Jake Kasdan,Adventure/Comedy,Four teenagers are sucked into a magical video game and must complete its adventure as their adult avatar characters to escape in Kasdans massively entertaining reboot.,RT 76 MC 58; $962M worldwide; Johnson Hart Black Gillan; surprise smash; body-swap comedy; Johnson charisma; gaming culture; holiday legs against Last Jedi; franchise revival; physical comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,1,2026-04-01T15:38:46.093Z
125,My Cousin Rachel,2017,Roger Michell,Drama/Mystery,A young Englishman plots revenge against his mysterious beautiful cousin who he believes murdered his guardian only to find himself falling under her spell in Michells brooding Daphne du Maurier adaptation.,RT 72 MC 60; Weisz McBurney; du Maurier adaptation; Weisz ambiguous; Cornwall setting; Victorian mystery; Michell understated; femme fatale or innocent; gothic atmosphere; literary adaptation,"Metacritic, Rotten Tomatoes",,,,
126,Alien: Covenant,2017,Ridley Scott,Horror/Sci-Fi,The crew of a colony ship discover what they think is an uncharted paradise but is actually a dark and dangerous world inhabited by the synthetic David in Scotts ambitious franchise prequel.,RT 65 MC 65; $241M worldwide; Fassbender dual role; Scott returning to Alien; Prometheus sequel; David creation mythology; chestburster return; Scott philosophical horror; franchise continuation; divisive,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:38:49.548Z
