Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
101,Child's Play 2,1990,John Lafia,Horror,The possessed killer doll Chucky returns to stalk the young boy who escaped him in the first film.,Horror franchise continuation; $35M domestic; practical effects horror,"Box Office Mojo, Rotten Tomatoes",,,,
102,Crazy People,1990,Tony Bill,Comedy,An advertising executive has a breakdown and creates brutally honest ads that become unexpectedly successful.,Commercial performer; Dudley Moore comedy vehicle,Box Office Mojo,,,,
103,Darkman,1990,Sam Raimi,Action/Superhero,A disfigured scientist creates synthetic skin and becomes an indestructible vigilante seeking vengeance on his attackers.,Cult classic; Raimi pre-Spider-Man superhero vision; praised for visual inventiveness,"Rotten Tomatoes, Letterboxd, Metacritic",,,,
104,Ernest Goes to Jail,1990,John Cherry,Comedy,The lovably dim Ernest accidentally switches places with a criminal mastermind who happens to be his look-alike.,Jim Varney franchise; family audience favorite,Box Office Mojo,,,,
105,Flatliners,1990,Joel Schumacher,Thriller/Sci-Fi,Medical students experiment with near-death experiences and face terrifying supernatural consequences from their pasts.,Stylish ensemble thriller; breakout young cast; $80M worldwide,"Box Office Mojo, CinemaScore (B+), Rotten Tomatoes",,,,
106,Gremlins 2: The New Batch,1990,Joe Dante,Comedy/Horror,The mischievous creatures return to wreak havoc in a New York skyscraper in this self-aware satirical sequel.,Cult following for meta-humor and satirical edge,"Rotten Tomatoes, Letterboxd, Box Office Mojo",,,,
107,Hard to Kill,1990,Bruce Malmuth,Action/Thriller,A cop awakens from a seven-year coma and sets out for vengeance against those who tried to murder him and killed his family.,Commercial hit; $60M+ worldwide; peak Seagal action era,"Box Office Mojo, The Numbers",,,,
108,Henry & June,1990,Philip Kaufman,Biographical Drama,The story of writer Anaïs Nin's passionate relationships with Henry Miller and his wife June in 1930s Paris.,First film rated NC-17; historically significant for MPAA rating system change,"Metacritic, Roger Ebert, Letterboxd",,,,
109,Impulse,1990,Sondra Locke,Thriller,An undercover cop blurs the line between her assignment and her own dark impulses while posing as a prostitute.,Sondra Locke directorial work; 90s neo-noir,Rotten Tomatoes,,,,
110,Internal Affairs,1990,Mike Figgis,Crime/Thriller,An LAPD internal affairs officer hunts a charming but corrupt detective in a tense cat-and-mouse moral thriller.,Praised for moral ambiguity and Richard Gere's villainous turn,"Metacritic, Rotten Tomatoes, Letterboxd",,,,
111,Jacob's Ladder,1990,Adrian Lyne,Psychological Horror/Thriller,A Vietnam veteran is haunted by escalating hallucinatory visions that blur the line between reality and nightmare.,Cult classic status; influential on horror genre; praised for psychological depth,"Metacritic, Rotten Tomatoes, Letterboxd, Roger Ebert",,,,
112,Joe Versus the Volcano,1990,John Patrick Shanley,Fantasy/Comedy,A man told he's dying agrees to jump into a volcano and discovers love adventure and the will to live along the way.,Tom Hanks and Meg Ryan first pairing; cult following; praised for surreal charm,"Rotten Tomatoes, Letterboxd, Roger Ebert",,,,
113,Look Who's Talking Too,1990,Amy Heckerling,Comedy/Romance,The talking-baby franchise continues as a new sibling arrives bringing fresh comedic complications to the family.,Franchise sequel; $47M domestic,"Box Office Mojo, The Numbers",,,,
114,Marked for Death,1990,Dwight H. Little,Action/Thriller,A retired DEA agent is pulled back into lethal action when a Jamaican drug gang targets his family.,Commercial hit; $58M+ worldwide; Steven Seagal action vehicle,"Box Office Mojo, The Numbers",,,,
115,May Fools,1990,Louis Malle,Comedy/Drama,A provincial French family gathers after a death during the May 1968 upheavals as personal and political tensions collide.,Louis Malle late-career work; praised for perceptive social comedy,"Metacritic, Roger Ebert, Letterboxd",,,,
116,Memphis Belle,1990,Michael Caton-Jones,War Drama,The crew of a B-17 bomber must survive one final mission over Germany to complete their tour of duty.,Ensemble war drama; based on famous WWII documentary,"Box Office Mojo, Metacritic",,,,
117,Men Don't Leave,1990,Paul Brickman,Drama,A widow struggles to rebuild her family's life after her husband's sudden death navigating grief and financial hardship.,Praised for Jessica Lange's intimate performance and authentic portrayal of loss,"Roger Ebert, Metacritic",,,,
118,Miami Blues,1990,George Armitage,Crime/Comedy,A charming psychopath steals a detective's badge and gun and goes on a crime spree impersonating a cop in Miami.,Alec Baldwin and Jennifer Jason Leigh; cult noir-comedy; praised by critics,"Rotten Tomatoes, Roger Ebert, Letterboxd",,,,
119,Misery (Fantozzi),1990,Neri Parenti,Comedy,Italian comedy icon Fantozzi endures yet another series of humiliations in this beloved domestic franchise entry.,Major Italian box office hit; beloved domestic comedy franchise,Box Office Mojo (Italy),,,,
120,Monsieur Hire,1990,Patrice Leconte,Thriller/Drama,A reclusive tailor secretly watches his beautiful neighbor through his window until murder draws them together.,Praised as masterful French psychological thriller; César noms (wider 1990 release),"Metacritic, Roger Ebert, Letterboxd, Criterion Collection",,,,
121,Mountains of the Moon,1990,Bob Rafelson,Adventure/Biography,The true story of explorers Richard Burton and John Speke's perilous expedition to discover the source of the Nile.,Praised for old-fashioned adventure filmmaking and historical accuracy,"Roger Ebert, Metacritic, Letterboxd",,,,
122,My Blue Heaven,1990,Herbert Ross,Comedy,A flashy mobster in witness protection drives his FBI handler crazy trying to fit into quiet suburban life.,Steve Martin and Rick Moranis comedy; based on Henry Hill (same source as GoodFellas),"Box Office Mojo, Rotten Tomatoes",,,,
123,Narrow Margin,1990,Peter Hyams,Thriller,A deputy DA must protect a murder witness on a cross-country train while assassins close in from every direction.,Solid commercial thriller; $10M domestic,"Box Office Mojo, Rotten Tomatoes",,,,
124,Nikita,1990,Luc Besson,Action/Thriller,A convicted criminal is given a choice: death or transformation into a lethal government assassin in this stylish French thriller.,César Award: Best Actress; launched franchise and Hollywood remake; iconic action cinema,"Metacritic, Rotten Tomatoes, Letterboxd",,,,
125,Nuns on the Run,1990,Jonathan Lynn,Comedy,Two small-time crooks disguise themselves as nuns and hide in a convent to escape both the police and the mob.,Eric Idle and Robbie Coltrane British comedy vehicle,"Box Office Mojo, Rotten Tomatoes",,,,
126,Pacific Heights,1990,John Schlesinger,Thriller,A young couple's dream home becomes a nightmare when a psychotic tenant exploits legal loopholes to terrorize them.,Michael Keaton acclaimed as villain; $38M worldwide,"Box Office Mojo, Rotten Tomatoes",,,,
127,Predator 2,1990,Stephen Hopkins,Action/Sci-Fi,The alien hunter stalks new prey in the urban jungle of a crime-ridden near-future Los Angeles.,Franchise continuation; expanded Predator mythology; cult following,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
128,Problem Child,1990,Dennis Dugan,Comedy/Family,A well-meaning couple adopts a spectacularly mischievous orphan who wreaks total havoc on their orderly lives.,Commercial hit; $53M domestic; John Ritter family comedy,Box Office Mojo,,,,
129,Q&A,1990,Sidney Lumet,Crime/Legal Drama,A young assistant D.A. discovers systemic police corruption when investigating a seemingly justified shooting.,Sidney Lumet crime cinema; praised for moral complexity,"Metacritic, Roger Ebert, Letterboxd",,,,
130,Quick Change,1990,Howard Franklin & Bill Murray,Comedy/Crime,A clown pulls off a perfect bank heist but discovers escaping New York City is the hardest part.,Praised for Bill Murray's understated comedy and sharp New York satire,"Rotten Tomatoes, Roger Ebert, Letterboxd",,,,
131,RoboCop 2,1990,Irvin Kershner,Sci-Fi/Action,The cyborg law officer battles a drug lord who obtains a military combat robot in this satirical action sequel.,Franchise continuation; digital puppetry innovation; $45M domestic,"Box Office Mojo, Rotten Tomatoes",,,,
132,Rocky V,1990,John G. Avildsen,Sports/Drama,An aging Rocky Balboa returns to the Philadelphia streets and trains a raw young fighter while facing his own mortality.,Franchise continuation; $40M domestic,"Box Office Mojo, The Numbers",,,,
133,Rosalie Goes Shopping,1990,Percy Adlon,Comedy,A German housewife in Arkansas runs an escalating credit card fraud scheme to maintain her family's consumer lifestyle.,Offbeat Percy Adlon comedy; praised for satirical edge,"Roger Ebert, Letterboxd",,,,
134,Sleeping with the Enemy,1990,Joseph Ruben,Psychological Thriller,A woman fakes her own death to escape her violently abusive husband only to have him obsessively track her down.,Commercial hit; Julia Roberts follow-up to Pretty Woman; $100M+ worldwide (1991 release in some markets),"Box Office Mojo, The Numbers",,,,
135,Stanley & Iris,1990,Martin Ritt,Drama/Romance,A widow teaches her illiterate coworker to read sparking an unlikely late-life romance in working-class Connecticut.,Martin Ritt final film; Jane Fonda and Robert De Niro,Metacritic,,,,
136,State of Grace,1990,Phil Joanou,Crime/Drama,An undercover cop infiltrates Hell's Kitchen's Irish mob and must choose between duty and lifelong friendships.,Praised for ensemble performances and gritty New York authenticity,"Metacritic, Rotten Tomatoes, Letterboxd",,,,
137,Stella,1990,John Erman,Drama,A working-class single mother sacrifices everything for her daughter's future and social advancement.,Bette Midler acclaimed dramatic performance,"Metacritic, Roger Ebert",,,,
138,Tango & Cash,1990,Andrei Konchalovsky,Action/Comedy,Two rival LAPD detectives are framed for murder and must join forces to clear their names and catch the real villain.,Stallone and Russell action chemistry; $63M domestic,"Box Office Mojo, The Numbers",,,,
139,Teenage Mutant Ninja Turtles,1990,Steve Barron,Action/Comedy/Adventure,Four crime-fighting ninja turtles emerge from the sewers of New York to battle the villainous Foot Clan.,Highest-grossing independent film at the time; cultural merchandising phenomenon; $202M worldwide,"Box Office Mojo, The Numbers, CinemaScore (A-)",,,,
140,The Bonfire of the Vanities,1990,Brian De Palma,Satire/Drama,A Wall Street Master of the Universe's life unravels after a hit-and-run accident in the Bronx exposes society's hypocrisies.,Major literary adaptation (Tom Wolfe); notable critical and commercial misfire; ensemble cast,"Metacritic, Roger Ebert",,,,
141,The Exorcist III,1990,William Peter Blatty,Horror/Thriller,A detective investigates a series of demonic murders connected to a possessed patient in a psychiatric ward.,Cult classic; praised for George C. Scott's intensity and intelligent horror writing,"Rotten Tomatoes, Letterboxd",,,,
142,The Guardian,1990,William Friedkin,Horror/Thriller,A young couple's perfect new nanny reveals herself as a centuries-old supernatural entity with terrifying designs on their baby.,William Friedkin horror; cult following; unique occult premise,"Rotten Tomatoes, Letterboxd",,,,
143,The Handmaid's Tale,1990,Volker Schlöndorff,Sci-Fi/Drama,In a dystopian theocracy women are enslaved as breeders in this adaptation of Margaret Atwood's prescient novel.,Schlöndorff adaptation; Harold Pinter screenplay; Natasha Richardson lead,"Metacritic, Letterboxd",,,,
144,The Rescuers Down Under,1990,Hendel Butoy & Mike Gabriel,Animation/Adventure,A young Australian boy and two brave mice join forces to rescue a rare golden eagle from a poacher.,Pioneering fully digital animation process; Disney Animation milestone,"Box Office Mojo, Rotten Tomatoes",,,,
145,The Two Jakes,1990,Jack Nicholson,Neo-Noir/Mystery,Jake Gittes returns in this Chinatown sequel investigating real estate corruption and murder in 1940s Los Angeles.,Nicholson directorial sequel to classic; Robert Towne screenplay,"Metacritic, Letterboxd",,,,
146,The Witches,1990,Nicolas Roeg,Fantasy/Horror,A boy and his grandmother discover a coven of witches plotting to turn all children into mice.,Roald Dahl adaptation; praised for practical effects and dark tone; Anjelica Huston acclaimed,"Rotten Tomatoes, Letterboxd, Roger Ebert",,,,
147,Three Men and a Little Lady,1990,Emile Ardolino,Comedy,Three bachelor guardians fight to keep their surrogate daughter from being taken away to England.,Sequel; $100M+ worldwide; family comedy,"Box Office Mojo, The Numbers",,,,
148,Tie Me Up! Tie Me Down!,1990,Pedro Almodóvar,Dark Comedy/Romance,A recently released psychiatric patient kidnaps the actress he loves and holds her captive until she falls for him.,Almodóvar international breakthrough; NC-17 rating controversy; cult classic,"Letterboxd, Criterion Collection, Metacritic",,,,
149,Too Beautiful for You,1990,Bertrand Blier,Comedy/Romance,A man with a beautiful wife inexplicably falls for his plainer secretary in this witty French examination of desire.,César Awards; praised for subversive romantic comedy intelligence (wider 1990 release),"Metacritic, Letterboxd",,,,
150,Tremors,1990,Ron Underwood,Horror/Comedy,A small Nevada town faces underground creatures and must rely on resourcefulness and humor to survive.,Cult classic status; launched franchise; praised for genre balance,"Rotten Tomatoes, Letterboxd, CinemaScore",,,,
151,Vincent & Theo,1990,Robert Altman,Biographical Drama,Robert Altman's impressionistic portrait of Vincent van Gogh and his devoted brother Theo exploring art and sacrifice.,Praised for Altman's unconventional approach to biographical cinema,"Metacritic, Roger Ebert, Letterboxd",,,,
152,Where the Heart Is,1990,John Boorman,Comedy/Drama,A wealthy father forces his spoiled children to survive on their own in a Brooklyn abandoned building.,John Boorman directorial vision; offbeat dramedy,Metacritic,,,,
