Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
68,De Palma,2016,Noah Baumbach/Jake Paltrow,Documentary,Brian De Palma narrates his entire career film by film in a candid chronological conversation that doubles as a masterclass in genre filmmaking and Hollywood survival.,RT 96 MC 79; De Palma candid; career retrospective; Baumbach Paltrow interviewers; Hitchcock influence; split screen; Hollywood battles; directing craft; talking head elevated; auteur study,"Metacritic, Rotten Tomatoes",,,,
69,Trolls,2016,Mike Mitchell/Walt Dohrn,Animation/Musical,A relentlessly optimistic troll princess and her grumpy companion must rescue their friends from creatures who devour trolls for momentary happiness in DreamWorks colorful musical adventure.,RT 75 MC 56; $347M worldwide; Timberlake Kendrick; Cant Stop the Feeling Oscar nom Song; DreamWorks; neon-bright animation; jukebox musical; holiday hit; Timberlake pop synergy,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
70,The Edge of Seventeen,2016,Kelly Fremon Craig,Comedy/Drama,A sharp-tongued high school girl navigates the social minefield of adolescence when her best friend starts dating her older brother in Fremon Craigs perceptive witty teen comedy.,RT 95 MC 77; Steinfeld outstanding; Harrelson deadpan teacher; John Hughes comparisons; teen authenticity; Craig debut; Steinfeld awards-worthy; overlooked theatrical gem,"Metacritic, Rotten Tomatoes, IndieWire",,,,
71,Everybody Wants Some!!,2016,Richard Linklater,Comedy,College baseball players in 1980 Texas spend a wild weekend before classes begin exploring music parties and identity in Linklaters joyous spiritual sequel to Dazed and Confused.,RT 87 MC 83; Linklater hangout cinema; 1980 Texas setting; spiritual sequel to Dazed and Confused; ensemble newcomers; knack for era recreation; dialogue-driven; effortlessly fun,"Metacritic, Rotten Tomatoes, IndieWire",,,,
72,Disorder,2016,Alice Winocour,Thriller/Drama,A French Special Forces soldier suffering from PTSD takes a job as a bodyguard for the wife of a Lebanese businessman and becomes consumed by paranoia as threats close in on the secluded estate.,Cannes Un Certain Regard; RT 78 MC 65; Schoenaerts Kruger; PTSD thriller; French Riviera tension; Winocour atmospheric; bodyguard psychology; sound design masterful; paranoia escalation,"Cannes Film Festival, Metacritic, Rotten Tomatoes",,,,
73,Eye in the Sky,2016,Gavin Hood,Thriller/Drama,Military and political leaders debate the ethics of a drone strike on a terrorist safe house in Nairobi when a young girl enters the kill zone in Hoods gripping moral thriller.,RT 95 MC 73; Alan Rickman final screen role; Mirren Paul; drone warfare ethics; real-time decision-making; Rickman tribute; moral calculus; Hood comeback; collar damage estimation debates,"Metacritic, Rotten Tomatoes",,,,
74,The Commune,2016,Thomas Vinterberg,Drama,A Copenhagen architecture professor and his wife open their large home to a commune in the 1970s but the social experiment unravels when personal jealousies intrude in Vinterbergs semi-autobiographical ensemble.,Berlin Best Actress (Trine Dyrholm); RT 87 MC 72; Vinterberg personal; 1970s Danish commune; collective living experiment; Dyrholm devastating; utopian idealism tested; ensemble dynamics,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
75,A Lullaby to the Sorrowful Mystery,2016,Lav Diaz,Drama/History,The search for the remains of revolutionary Andres Bonifacio intertwines with the lives of characters navigating Philippine colonial history in Diazs monumental 485-minute epic.,Berlin Alfred Bauer Prize; RT 83 MC 75; 485 minutes; Diaz epic; Philippine revolution; Bonifacio; colonial history; slow cinema monument; black and white; historical meditation; Berlinale,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
76,Zero Days,2016,Alex Gibney,Documentary,An investigation into the Stuxnet computer virus reveals a hidden world of cyber warfare between the United States Israel and Iran in Gibneys chilling examination of digital weaponry.,Berlin competition; RT 84 MC 72; Gibney cyber warfare; Stuxnet virus; US-Israel-Iran; Olympic Games operation; digital weapons; national security; whistleblowers; Gibney prolific,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
77,Hedi,2016,Mohamed Ben Attia,Drama,A young Tunisian man on the verge of an arranged marriage meets a woman who awakens his desire for a different life in Ben Attias understated debut about freedom and conformity.,Berlin Best First Feature + Best Actor (Majd Mastoura); RT 86 MC 68; Tunisian cinema; arranged marriage; quiet rebellion; Ben Attia debut; Arab Spring generation; Mastoura naturalistic; Berlin discovery,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
78,The Mermaid,2016,Stephen Chow,Comedy/Fantasy,A mermaid is sent to assassinate a wealthy businessman whose development project threatens her ocean home but falls in love with him instead in Chows box office-shattering Chinese comedy.,RT 95 MC 67; $554M China (then-record); Chow mega-hit; Chinese box office phenomenon; environmental fable; slapstick comedy; CG creatures; Chow charm; international breakout; Chinese New Year smash,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
79,Cafe Society,2016,Woody Allen,Comedy/Romance,A young man moves to 1930s Hollywood and falls for his uncles secretary but their romance is complicated by ambition and timing in Allens wistful nostalgic romantic comedy.,Cannes opening film; RT 70 MC 64; Eisenberg Stewart; Storaro cinematography; 1930s Hollywood and New York; Allen late-period; bittersweet romance; golden age glamour,"Cannes Film Festival, Metacritic, Rotten Tomatoes",,,,
80,Lo and Behold Reveries of the Connected World,2016,Werner Herzog,Documentary,Werner Herzog explores the past present and future of the internet through ten interconnected chapters examining humanitys relationship with technology and digital connection.,Sundance premiere; RT 86 MC 73; Herzog curiosity; internet documentary; Elon Musk interview; AI robots cybersecurity; Herzog philosophical; technology as sublime; chapter structure; Herzogian wonder,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
81,Other People,2016,Chris Kelly,Comedy/Drama,A struggling comedy writer moves home to Sacramento to help care for his dying mother while navigating his own heartbreak and family tensions in Kellys bittersweet autobiographical debut.,Sundance premiere; RT 87 MC 71; Plemons Molly Shannon; mother-son terminal illness; comedy and grief; Kelly SNL background; Sacramento setting; Shannon remarkable; semi-autobiographical,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
82,Gleason,2016,Clay Tweel,Documentary,Former NFL player Steve Gleason documents his battle with ALS for his unborn son in an unflinching intimate portrait of love determination and the fight for dignity.,RT 94 MC 78; Amazon; Gleason family; ALS; NFL legacy; father and son; no surrender; raw vulnerability; Tweel access; emotional; advocacy; technology and disability,"Metacritic, Rotten Tomatoes",,,,
83,Finding Dory,2016,Andrew Stanton,Animation/Comedy,A forgetful blue tang fish embarks on a journey to find her parents with the help of old and new friends in Pixars warm and inventive sequel exploring memory family and belonging.,RT 94 MC 77; $1.03B worldwide; Pixar sequel; DeGeneres Oneil; Marine Life Institute; Hank the septopus scene-stealer; disability representation,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
84,Star Trek Beyond,2016,Justin Lin,Sci-Fi/Action,The Enterprise crew is stranded on an uncharted planet and must work together to escape a ruthless alien warlord in Lins energetic franchise installment honoring the series ensemble spirit.,RT 86 MC 68; $343M worldwide; Lin from Fast and Furious; Elba villain; Pegg co-wrote; tribute to Anton Yelchin and Leonard Nimoy; 50th anniversary; ensemble focus,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:44:15.581Z
85,A Monster Calls,2016,J.A. Bayona,Fantasy/Drama,A boy dealing with his mothers terminal illness is visited by a tree monster who tells him stories demanding a truth in return in Bayonas visually stunning emotionally devastating fable.,Goya Awards Best Director + 9 wins; RT 86 MC 76; MacDougall Neeson Weaver; Patrick Ness adaptation; grief and storytelling; watercolor animation sequences; Bayona pre-Jurassic; British underperformer,"Goya Awards, Metacritic, Rotten Tomatoes",,,,
86,Kung Fu Panda 3,2016,Jennifer Yuh Nelson/Alessandro Carloni,Animation/Comedy,Po reunites with his biological father and must train a village of clumsy pandas to fight a supernatural villain who threatens all kung fu masters in this colorful animated sequel.,RT 87 MC 66; $521M worldwide; Black Cranston Blanchett; DreamWorks Animation; chi mastery; panda village; father-son bond; visual beauty; franchise third installment; spirit realm exploration,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:44:26.998Z
87,The Untamed,2016,Amat Escalante,Sci-Fi/Drama,A mysterious creature in a remote cabin becomes entwined with the lives of a troubled family in rural Mexico in Escalantes transgressive genre-defying exploration of desire and repression.,Venice Best Director (shared); RT 73 MC 63; Escalante provocative; Mexican cinema; sci-fi body horror; sexual desire; creature feature as metaphor; rural Mexico; queerness and machismo,"Venice Film Festival, Metacritic, Rotten Tomatoes",,,,
88,Risk,2016,Laura Poitras,Documentary,Laura Poitras gains unprecedented access to Julian Assange and WikiLeaks over six years capturing the tension between transparency activism and personal accountability.,Cannes premiere; RT 63 MC 63; Poitras Citizenfour follow-up; Assange access; WikiLeaks; surveillance state; Poitras evolving perspective; personal complications; journalism ethics; Edward Snowden connection,"Cannes Film Festival, Metacritic, Rotten Tomatoes",,,,
89,Kate Plays Christine,2016,Robert Greene,Documentary,An actress researches and prepares to portray Christine Chubbuck in a film blurring the line between documentary and fiction in Greenes provocative meta-examination of performance and exploitation.,RT 80 MC 70; Sundance; meta-documentary; Kate Lyn Sheil; Christine Chubbuck parallel with Christine (2016); actor preparation as subject; ethical representation; genre-blurring,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
90,10 Cloverfield Lane,2016,Dan Trachtenberg,Thriller/Sci-Fi,A young woman wakes in an underground bunker with two men who claim the outside world is contaminated in Trachtenbergs masterfully claustrophobic thriller that keeps shifting the ground beneath your feet.,RT 90 MC 76; $110M worldwide; Goodman riveting; Winstead resourceful; Trachtenberg debut; bunker psychology; Cloverfield universe; mystery box marketing; tension masterclass,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
91,Captain America: Civil War,2016,Anthony Russo/Joe Russo,Action/Sci-Fi,The Avengers splinter into opposing factions led by Captain America and Iron Man over government oversight of superheroes in the Russos thrilling Marvel ensemble that raised the stakes of the MCU.,RT 90 MC 75; $1.15B worldwide; MCU high point; Spider-Man introduction; airport battle sequence iconic; Avengers divided; Boseman debut as Black Panther,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:44:38.385Z
92,Queen of Katwe,2016,Mira Nair,Drama/Biography,A young girl from the slums of Kampala Uganda discovers her extraordinary talent for chess and strives to become a world champion in Nairs uplifting true story.,RT 92 MC 73; Madina Nalwanga Lupita Nyongo David Oyelowo; chess prodigy; Ugandan setting; Disney inspirational; Nair global eye; Phiona Mutesi true story; underperformed theatrically; authentic,"Metacritic, Rotten Tomatoes",,,,
93,The Nice Guys,2016,Shane Black,Comedy/Crime,A private eye and an enforcer team up to investigate the disappearance of a young woman in 1970s Los Angeles uncovering a conspiracy that reaches the auto industry in Blacks witty buddy noir.,RT 92 MC 70; Crowe Gosling chemistry; 1970s LA setting; Shane Black return to form; buddy comedy revival; cult following; noir pastiche with slapstick; Rice underrated,"Metacritic, Rotten Tomatoes, IndieWire",,1,,
94,Paradise,2016,Andrei Konchalovsky,Drama,Three characters a Russian aristocrat a French collaborator and a German SS officer intersect during World War II in Konchalovskys austere black-and-white meditation on the Holocaust and moral choice.,Venice Best Director (shared); RT 67 MC 57; Konchalovsky veteran Russian filmmaker; WWII Holocaust; three perspectives; black and white; interview format; moral reckoning; European art cinema,"Venice Film Festival, Metacritic, Rotten Tomatoes",,,,
95,The Childhood of a Leader,2016,Brady Corbet,Drama,The early life of a young American boy in post-WWI France whose formative experiences of cruelty and entitlement foreshadow the rise of a fascist leader in Corbets audacious chilling directorial debut.,Venice Orizzonti Best Director + Luigi De Laurentiis Prize; RT 67 MC 57; Corbet directorial debut; Pattinson Stacy Martin Bejo; fascism origins; Sartre inspired; Scott Walker score; formally ambitious,"Venice Film Festival, Metacritic, Rotten Tomatoes",,,,
96,Operation Avalanche,2016,Matt Johnson,Thriller/Comedy,CIA agents in the 1960s are tasked with faking the moon landing footage in Johnsons found-footage genre hybrid that blends conspiracy thriller with lo-fi comedy.,Sundance; RT 77 MC 62; Johnson dual role; moon landing conspiracy fiction; found footage; 1960s period detail; low-budget ingenuity; genre-blending; comedy thriller; NASA infiltration,"Sundance Film Festival, Metacritic, Rotten Tomatoes",,,,
97,Money Monster,2016,Jodie Foster,Thriller,A financial TV host is taken hostage on live television by a working-class man who lost everything following the hosts stock tip in Fosters tense ripped-from-the-headlines hostage thriller.,Cannes out of competition; RT 57 MC 55; Clooney Roberts OMara; Foster directing; live television; financial crash anger; media critique; ticking clock thriller; post-2008 class rage,"Cannes Film Festival, Metacritic, Rotten Tomatoes",,,,
98,Swiss Army Man,2016,Daniel Scheinert/Daniel Kwan,Comedy/Drama,A castaway befriends a flatulent corpse that becomes a multi-purpose survival tool as they journey home in the Daniels wildly inventive absurdist debut about loneliness and human connection.,Sundance Directing Award; RT 72 MC 64; Radcliffe Dano; divisive Sundance premiere; farting corpse premise; unexpectedly moving; Daniels debut; body as Swiss army knife,"Sundance Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
99,The Neon Demon,2016,Nicolas Winding Refn,Horror/Thriller,An aspiring model in Los Angeles discovers that beauty is an asset and a curse when the citys established models become increasingly jealous and dangerous in Refns polarizing horror fable.,Cannes competition; RT 58 MC 51; Fanning; Refn maximalist; fashion industry horror; beauty as commodity; Los Angeles predation; divisive; cinematography stunning; Cliff Martinez score,"Cannes Film Festival, Metacritic, Rotten Tomatoes",,,,
100,Born to Be Blue,2016,Robert Budreau,Drama/Biography,Chet Baker attempts a comeback in the 1960s jazz scene while battling heroin addiction and a damaged embouchure in Budreaus moody impressionistic portrait of a fallen jazz icon.,RT 84 MC 71; Ethan Hawke career-best; jazz biopic; Baker tortured artistry; Hawke plays trumpet; 1960s scene; addiction and music; Budreau stylish; Carmen Ejogo,"Metacritic, Rotten Tomatoes",,,,
101,Death in Sarajevo,2016,Danis Tanovic,Drama,On the centennial of Archduke Franz Ferdinands assassination a Sarajevo hotel becomes a microcosm of Bosnian political and social tensions in Tanovics layered ensemble drama.,Berlin Grand Jury Prize; RT 61 MC 56; Tanovic No Mans Land director; Bosnian history; hotel microcosm; political satire; Sarajevo anniversary; European tensions; Bernard-Henri Levy cameo,"Berlin Film Festival, Metacritic, Rotten Tomatoes",,,,
102,The BFG,2016,Steven Spielberg,Fantasy/Adventure,A young orphan girl befriends a benevolent giant who catches and delivers dreams in Spielbergs visually enchanting adaptation of the beloved Roald Dahl classic.,RT 75 MC 66; Spielberg Dahl; Rylance motion capture; Disney; Mathison final screenplay (posthumous); Spielberg children's fantasy; gentle wonder; box office underperformance; BFG Rylance charming,"Metacritic, Rotten Tomatoes",,,3,2026-04-01T15:44:47.756Z
103,The Invitation,2016,Karyn Kusama,Thriller,A man attends a dinner party at his former home hosted by his ex-wife and grows increasingly suspicious that the evening has a sinister hidden agenda in Kusamas masterfully tense slow-burn thriller.,RT 89 MC 76; Kusama comeback; Logan Marshall-Green; dinner party tension; grief and cult psychology; slow-burn payoff; final shot devastating; cult classic status,"Metacritic, Rotten Tomatoes, IndieWire",,,,
104,Doctor Strange,2016,Scott Derrickson,Action/Fantasy,A brilliant arrogant neurosurgeon discovers the hidden world of mysticism and alternate dimensions after a career-ending accident in Marvels psychedelic mind-bending origin story.,RT 89 MC 72; $678M worldwide; Cumberbatch; MCU mystical expansion; Ditko-inspired visuals; Inception-esque city folding; Ancient One casting debate; VFX spectacle,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:44:54.140Z
105,Midnight Special,2016,Jeff Nichols,Sci-Fi/Drama,A father goes on the run to protect his gifted young son from both a religious cult and the government in Nichols Spielbergian sci-fi thriller about faith parenthood and the unknown.,RT 84 MC 76; Shannon Edgerton Dunst Driver; Nichols genre filmmaking; Spielberg Carpenter influences; Texas landscape; chase film with heart; underrated sci-fi; parental devotion,"Metacritic, Rotten Tomatoes, IndieWire",,,,
106,Don't Breathe,2016,Fede Alvarez,Horror/Thriller,Three Detroit thieves break into the home of a wealthy blind veteran only to discover he harbors dark secrets and a terrifying ability to hunt them in the dark in Alvarezs relentless home invasion thriller.,RT 88 MC 71; $157M worldwide; Stephen Lang terrifying; single-location tension; horror hit; Alvarez Evil Dead follow-up; Detroit blight setting; basement sequence iconic,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
107,Pete's Dragon,2016,David Lowery,Fantasy/Adventure,A boy who has lived in the Pacific Northwest forest for six years with a mysterious green dragon is discovered by a forest ranger who fights to protect the creature in Lowerys gentle reimagining.,RT 88 MC 71; Lowery indie sensibility; Oakes Fegley; Howard Redford; Disney remake done right; gentle wonder; Spielbergian warmth; underrated family film,"Metacritic, Rotten Tomatoes",,,,
108,Sully,2016,Clint Eastwood,Drama/Biography,Captain Chesley Sullenberger relives the Miracle on the Hudson and faces an investigation questioning his decision to land US Airways Flight 1549 on the river in Eastwoods taut character study.,RT 85 MC 74; $239M worldwide; Hanks as Sullenberger; Eckhart; NTSB investigation; Eastwood efficiency; 96 minutes; Hanks everyman authority; real Sully cameo; quiet heroism,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
109,The Innocents,2016,Anne Fontaine,Drama,A French Red Cross doctor in postwar Poland discovers a convent of nuns hiding a terrible secret resulting from Soviet soldiers brutality in Fontaines measured true-story drama.,RT 88 MC 67; Fontaine; WWII aftermath; nuns; sexual violence; faith tested; Polish convent; French-Polish production; Beart Marillier; true events; quiet power,"Metacritic, Rotten Tomatoes",,,,
110,Passengers,2016,Morten Tyldum,Sci-Fi/Romance,Two passengers on a spacecraft traveling to a distant colony are prematurely awakened from hibernation and must confront moral dilemmas and survival together in Tyldums divisive sci-fi romance.,RT 30 MC 41; $303M worldwide; Lawrence Pratt; Thomas Newman score; production design Oscar nom; consent debate; sci-fi romance; interstellar setting; twist controversy; beautiful craft polarizing ethics,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
111,Indignation,2016,James Schamus,Drama,A working-class Jewish student from Newark clashes with the dean of his conservative 1950s Ohio college in Schamuss elegant Philip Roth adaptation about conformity desire and the Korean War era.,RT 78 MC 76; Logan Lerman Tracy Letts Sarah Gadon; Roth adaptation; 1950s campus; Schamus directorial debut; intellectual debate scenes; sexual awakening; Korean War draft looming,"Metacritic, Rotten Tomatoes, IndieWire",,,,
112,Dangal,2016,Nitesh Tiwari,Drama/Sport,A former wrestler trains his two daughters to become world-class wrestlers defying gender norms in rural India in Tiwaris rousing crowd-pleasing true-story sports epic.,RT 85 MC 69; $300M+ worldwide; Aamir Khan; Indian cinema; gender empowerment; Phogat sisters true story; defying patriarchy; wrestling training; massive global hit; Khan physical transformation,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
113,The Autopsy of Jane Doe,2016,Andre Ovredal,Horror,A father-son coroner team examines an unidentified corpse and uncovers increasingly sinister and supernatural clues that suggest the body harbors a terrifying secret.,RT 86 MC 65; Cox Hirsch; Ovredal follow-up to Trollhunter; single-location horror; autopsy procedure escalation; practical effects; Cox gravitas; genre craftsmanship; word-of-mouth cult hit; IFC Midnight,"Metacritic, Rotten Tomatoes, IndieWire",,,,
114,Amanda Knox,2016,Rod Blackhurst/Brian McGinn,Documentary,The story of American student Amanda Knox and the murder of her roommate in Italy is reexamined through interviews with Knox the prosecutor and a journalist in this Netflix true-crime sensation.,RT 83 MC 68; Netflix; Knox direct address; Italian justice system; media circus; true crime; Perugia; Sollecito; Kercher; tabloid culture; Netflix original documentary,"Metacritic, Rotten Tomatoes",,,,
115,Deadpool,2016,Tim Miller,Action/Comedy,A wisecracking mercenary with accelerated healing seeks revenge on the man who disfigured him in Millers irreverent R-rated superhero comedy that shattered genre conventions and box office expectations.,RT 85 MC 65; $782M worldwide (highest R-rated film at time); Reynolds career-defining; fourth-wall breaking; proved R-rated superhero viability; Valentine weekend phenomenon,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:45:09.344Z
116,Suicide Squad,2016,David Ayer,Action/Sci-Fi,A secret government agency recruits imprisoned supervillains to execute a dangerous black ops mission in exchange for reduced sentences in Ayers chaotic splashy DC ensemble.,Oscar Makeup and Hairstyling; RT 26 MC 40; $746M worldwide; Robbie Harley Quinn breakout; Smith Leto; DCEU divisive; studio interference reports; style over substance; cultural footprint undeniable,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
117,Maggie's Plan,2016,Rebecca Miller,Comedy/Romance,A young woman who engineered her relationship with an older professor now plots to reunite him with his ex-wife in Millers witty screwball comedy of romantic entanglements.,RT 80 MC 69; Gerwig Hawke Moore; Miller screwball; New York intellectual comedy; Gerwig comedic timing; love triangle; academic satire; charming ensemble,"Metacritic, Rotten Tomatoes",,,,
118,Patriot's Day,2016,Peter Berg,Action/Drama,The story of the 2013 Boston Marathon bombing and the subsequent manhunt is told through the eyes of police officers and survivors in Bergs intense procedural tribute.,RT 80 MC 69; Wahlberg Simmons Goodman Bacon; Boston Marathon bombing; Berg-Wahlberg trilogy; manhunt; Watertown shootout; tribute to victims; composite character debate; Boston strong,"Metacritic, Rotten Tomatoes",,,,
119,Rogue One: A Star Wars Story,2016,Gareth Edwards,Sci-Fi/Action,A ragtag group of rebels undertakes a desperate mission to steal the plans for the Death Star in the first standalone Star Wars film bridging saga mythology with war movie grit.,RT 84 MC 65; $1.06B worldwide; first Star Wars spinoff; Vader hallway scene iconic; Jones Luna Mendelsohn Yen; darker tone; sacrifice ending; Tarkin digital resurrection debate,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
120,Christine,2016,Antonio Campos,Drama/Biography,Television reporter Christine Chubbuck struggles with depression professional frustration and loneliness in 1970s Sarasota in Campos haunting portrait of a womans unraveling.,RT 80 MC 68; Rebecca Hall extraordinary; Campos controlled; 1970s newsroom; Chubbuck true story; mental health portrayal; Hall should-have-been-nominated performance; Tracy Letts,"Metacritic, Rotten Tomatoes, IndieWire",,,,
121,The Conjuring 2,2016,James Wan,Horror,Paranormal investigators Ed and Lorraine Warren travel to London to assist a single mother whose home is plagued by a malicious entity in Wans skillful sequel based on the Enfield poltergeist case.,RT 80 MC 68; $321M worldwide; Farmiga Wilson; Enfield poltergeist; Wan horror craftsmanship; Crooked Man; franchise expansion; superior horror sequel; based on true case,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
122,Blood Father,2016,Jean-Francois Richet,Action/Thriller,An ex-convict and recovering alcoholic is drawn back into a life of violence when his estranged teenage daughter arrives on the run from a Mexican drug cartel.,RT 84 MC 60; Mel Gibson; lean B-movie; father-daughter; Gibson comeback vehicle; Richet efficient; cartel thriller; trailer park setting; 88 minutes; stripped-down action,"Metacritic, Rotten Tomatoes",,,,
123,Denial,2016,Mick Jackson,Drama,Historian Deborah Lipstadt fights a libel suit brought by Holocaust denier David Irving in a London courtroom in Jacksons important true-story legal drama.,RT 81 MC 63; Weisz Spall Wilkinson; Holocaust denial trial; Irving v Penguin Books; truth under assault; courtroom drama; historical importance; Weisz committed; timely,"Metacritic, Rotten Tomatoes",,,,
124,The Eyes of My Mother,2016,Nicolas Pesce,Horror,A lonely young woman raised on an isolated Portuguese-American farm descends into a world of twisted violence and longing after a traumatic childhood event in Pesces striking black-and-white horror debut.,RT 78 MC 66; Pesce debut; black and white; body horror; isolation and loneliness; Kika Magalhaes; art-horror; festival circuit; quiet dread; rural gothic; unsettling beauty,"Metacritic, Rotten Tomatoes, IndieWire",,,,
125,Popstar: Never Stop Never Stopping,2016,Akiva Schaffer/Jorma Taccone,Comedy/Musical,A clueless pop star releases a disastrous solo album and watches his career implode in the Lonely Islands hilarious music mockumentary satire of celebrity culture.,RT 78 MC 63; Samberg Schaffer Taccone; Lonely Island; Spinal Tap heir; music industry satire; box office flop but cult following; celebrity parody; original songs; cameo parade,"Metacritic, Rotten Tomatoes",,,,
126,Keanu,2016,Peter Atencio,Comedy,Two mild-mannered cousins pose as drug dealers to retrieve a stolen kitten from a fearsome gang in this Key and Peele comedy vehicle driven by an irresistibly adorable cat.,RT 76 MC 63; Key Peele big-screen debut; kitten action comedy; gang movie parody; Atencio Key and Peele collaborator; George Michael soundtrack; goofy charm; cat steals film,"Metacritic, Rotten Tomatoes",,,,
127,Miles Ahead,2016,Don Cheadle,Drama/Biography,Don Cheadle directs and stars as Miles Davis in a fictionalized account of the jazz legends silent period blending music biography with buddy-comedy thriller elements.,RT 76 MC 62; Cheadle passion project; Miles Davis; McGregor; jazz fusion; nonlinear structure; Cheadle directorial debut; session recordings; unconventional biopic; Tribeca premiere,"Metacritic, Rotten Tomatoes",,,,
128,Ghostbusters,2016,Paul Feig,Comedy/Sci-Fi,Four women establish a ghost-catching business in New York after a surge in paranormal activity in Feigs female-led reboot that became the most divisive cultural flashpoint of the summer.,RT 74 MC 60; $229M worldwide; McCarthy Wiig Jones McKinnon; gender politics firestorm; Hemsworth scene-stealer; reboot culture debate; pre-release controversy; Feig ensemble comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
129,The Secret Life of Pets,2016,Chris Renaud/Yarrow Cheney,Animation/Comedy,A pampered terrier discovers his owner has adopted a new mutt and the two rivals get lost in New York City navigating a secret underworld of abandoned pets.,RT 73 MC 61; $875M worldwide; Illumination; CK Stonestreet Hart; Toy Story with pets concept; New York City; enormous box office; pet owner comedy; Snowball anarchist bunny,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
130,Sing,2016,Garth Jennings,Animation/Musical,A koala impresario stages a singing competition to save his crumbling theater recruiting a diverse cast of animal performers each with their own dreams and struggles.,RT 72 MC 59; $634M worldwide; McConaughey Johansson Witherspoon; Illumination; jukebox animated musical; crowd-pleasing; global box office hit; animal talent show; holiday release juggernaut,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
131,Anthropoid,2016,Sean Ellis,Thriller/War,Czech resistance fighters carry out Operation Anthropoid the assassination of SS leader Reinhard Heydrich in Nazi-occupied Prague in Elliss tense historically grounded WWII thriller.,RT 73 MC 57; Murphy Dornan; Operation Anthropoid true story; Prague church siege; WWII resistance; underrated war thriller; Czech history; climactic standoff intense,"Metacritic, Rotten Tomatoes",,,,
132,Bleed for This,2016,Ben Younger,Drama/Biography,Boxer Vinny Pazienza makes an improbable comeback after a devastating car accident that nearly severs his spine in Youngers gritty underdog sports drama.,RT 71 MC 59; Miles Teller Eckhart; Pazienza true story; boxing comeback; halo brace; Teller physical commitment; Younger comeback; Rocky echoes; Providence Rhode Island; against all odds,"Metacritic, Rotten Tomatoes",,,,
133,Miss Peregrine's Home for Peculiar Children,2016,Tim Burton,Fantasy/Adventure,A teenager discovers a hidden refuge for children with special powers and must protect them from monstrous creatures in Burtons stylish adaptation of the popular young adult novel.,RT 64 MC 57; $296M worldwide; Butterfield Green Jackson Dench; Burton gothic fantasy; Ransom Riggs adaptation; peculiar powers; Blackpool setting; Burton visual signature; time loop,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
134,The Light Between Oceans,2016,Derek Cianfrance,Drama/Romance,A lighthouse keeper and his wife raise a baby they find washed ashore but their decision has devastating consequences when they discover the childs real mother in Cianfrances sweeping moral drama.,RT 61 MC 60; Fassbender Vikander Weisz; Cianfrance romantic epic; Stedman novel adaptation; moral dilemma; lighthouse setting; post-WWI Australia; melodrama; sweeping cinematography,"Metacritic, Rotten Tomatoes",,,,
135,Central Intelligence,2016,Rawson Marshall Thurber,Action/Comedy,A once-bullied accountant is recruited by a now-muscular former classmate who is a CIA agent for a dangerous mission in Thurbers crowd-pleasing buddy action comedy.,RT 68 MC 52; $217M worldwide; Johnson Hart; buddy comedy; high school reunion setup; The Rock charm; Hart energy; Thurber popcorn entertainment; role reversal humor,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
136,Allied,2016,Robert Zemeckis,Thriller/Romance,A Canadian intelligence officer and a French Resistance fighter fall in love during a mission in WWII Casablanca but their marriage is threatened when she is suspected of being a German spy.,RT 60 MC 60; Pitt Cotillard; Zemeckis old-Hollywood style; WWII espionage romance; Casablanca setting; classic thriller; practical effects; tabloid attention; period production values,"Metacritic, Rotten Tomatoes",,,,
