Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
92,Get Shorty,1995,Barry Sonnenfeld,Crime,A Miami loan shark falls in love with the movie business and schemes his way into Hollywood using his street smarts and charm.,3 Golden Globe nominations; $72M domestic; Elmore Leonard adaptation; John Travolta comeback,"Golden Globes, Box Office Mojo, Rotten Tomatoes",,,,
93,Pocahontas,1995,Mike Gabriel & Eric Goldberg,Animation,A Native American princess defies her father to forge a bond with English settler John Smith and prevent war between their peoples.,"Oscar (Best Song, Best Score); $346M worldwide; Disney Renaissance entry","Oscars, Box Office Mojo, Wikipedia",,,,
94,Something to Talk About,1995,Lasse Hallström,Drama,A Southern woman discovers her husband's affair and must decide whether to stay or leave while her outspoken family weighs in.,Golden Globe nomination; $50.9M domestic; Julia Roberts and Dennis Quaid; Lasse Hallström,"Golden Globes, Box Office Mojo, Rotten Tomatoes",,,,
95,The American President,1995,Rob Reiner,Romance,A widowed U.S. President falls for an environmental lobbyist and must balance personal happiness with political fallout during an election year.,5 Golden Globe nominations; $60M domestic; Aaron Sorkin script; Michael Douglas and Annette Bening,"Golden Globes, Box Office Mojo, Rotten Tomatoes",,,,
96,To Wong Foo Thanks for Everything! Julie Newmar,1995,Beeban Kidron,Comedy,Three New York drag queens break down in a small Midwestern town and transform the community while waiting for car repairs.,"2 Golden Globe nominations; $36.5M domestic; Swayze, Snipes, Leguizamo in drag","Golden Globes, Box Office Mojo, Rotten Tomatoes",,,,
97,While You Were Sleeping,1995,Jon Turteltaub,Romance,A lonely transit worker rescues a man who falls onto the tracks and is mistakenly embraced by his family as his fiancée while he lies in a coma.,Golden Globe nomination; $182M worldwide; Sandra Bullock's charming romantic comedy,"Golden Globes, Box Office Mojo, Rotten Tomatoes",,,,
98,Mortal Kombat,1995,Paul W.S. Anderson,Action,Earth's greatest warriors are chosen to compete in a supernatural martial arts tournament to save humanity from interdimensional conquest.,$122M worldwide; best-reviewed video game adaptation of its era; influential,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
99,Showgirls,1995,Paul Verhoeven,Drama,An ambitious drifter claws her way to the top of the Las Vegas showgirl world through seduction and ruthless competition.,$37.5M domestic; Razzie sweep; massively reappraised as camp masterpiece and satirical commentary,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
100,August in the Water,1995,Gakuryū Ishii,Sci-Fi,"During a hot August in Fukuoka, while meteorite showers fall and a mysterious epidemic spreads — with people turning into stone — a high school girl named Mao falls from a high-dive board, briefly dies, and is revived. She returns from the near-death experience with strange new quietude and apparent prescient powers, drawing her closer to a boy named Yousuke who has been obsessively studying the meteorites. Sogo Ishii (now Gakuryū Ishii) creates a luminous, dreamlike science fiction film that is less interested in explaining its supernatural elements than in capturing the specific trembling quality of adolescent consciousness.",,LB Sci-Fi,,,,
101,Baasha,1995,Suresh Krissna,Action,"A gentle, beloved auto-rickshaw driver named Manikkam lives a quiet life in Chennai, protecting his neighbourhood and caring for his family and community — until his troubled past begins to close in on him. Manikkam is in fact Baasha, a former underworld lord whose fearsome reputation is known across multiple cities, who turned away from that life to protect his family from its consequences. When his brother is threatened, the former gangster must re-emerge. Rajinikanth's iconic dual performance and the film's mix of action, sentiment, and musical numbers made Baasha one of the defining Tamil films and one of Rajinikanth's most beloved roles.",,LB Action,,,,
102,Bombay,1995,Mani Ratnam,Musical,"A Hindu journalist from Tamil Nadu and a Muslim girl from Maharashtra fall in love despite profound family opposition, marry, and move to Bombay to begin their life together. When the city erupts in the catastrophic Hindu-Muslim riots following the Babri Masjid demolition of December 1992, their family is torn apart by the violence that their existence was precisely intended to transcend. Mani Ratnam's film generated genuine political controversy upon release, becoming both a commercial landmark and one of the most discussed Indian films of its decade for its attempt to address communal violence directly and humanely.",,LB Musical,,,,
103,Casper,1995,Brad Silberling,Family,A paranormal therapist and his daughter move into a haunted mansion where a friendly ghost yearns for a living friend.,$287M worldwide; groundbreaking CGI character; Christina Ricci; major family hit,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
104,Godzilla vs. Destoroyah,1995,Takao Okawara,Sci-Fi,"In the final film of the Heisei Godzilla series, a meltdown is occurring within Godzilla's nuclear body — his temperature rising inexorably toward total meltdown, which could destroy the planet. Simultaneously, Godzilla Jr., his son, faces a catastrophic new enemy called Destoroyah, a creature created from the original Oxygen Destroyer used to kill the first Godzilla in 1954. The film functions as both a spectacle and a genuine farewell, staging the death of the character Toho had built for forty years with considerable emotional weight.",,LB Sci-Fi,,,,
105,Memories,1995,"Koji Morimoto, Tensai Okamura, Katsuhiro Otomo",Sci-Fi,An anthology of three animated short films produced by Katsuhiro Otomo. Magnetic Rose (directed by Koji Morimoto) sends two salvagers into a derelict spacecraft where a dead opera singer's obsessions have taken on physical form. Stink Bomb (directed by Tensai Okamura) follows a hapless lab worker who accidentally becomes a biological weapon and can't figure out why everyone is fleeing him. Cannon Fodder (directed by Katsuhiro Otomo) is a sustained single-day portrait of a militarised city whose entire civilization is organised around the operation of a vast cannon that perpetually fires at an unseen enemy.,,LB Sci-Fi,,,,
106,Salaam Cinema,1995,Mohsen Makhmalbaf,Documentary,"To mark the centenary of cinema in 1995, Mohsen Makhmalbaf placed a newspaper advertisement inviting anyone who dreamed of becoming an actor to come to an open call. Over a hundred people arrived; the film records the auditions. What Makhmalbaf actually creates is something between a documentary and a performance in itself — as he tests, humiliates, instructs, and breaks down the would-be actors, the boundary between his film's subject (the desire to perform) and his own directorial act of control dissolves into something uncomfortable and revealing about power and the camera.",,LB Documentary,,,,
107,Shinjuku Boys,1995,"Kim Longinotto, Jano Williams",Documentary,"A documentary by British filmmakers Kim Longinotto and Jano Williams following three female-to-male transgender individuals — known as onnabes — who work as hosts in a Shinjuku club, entertaining female clientele in the tradition of Tokyo's male host bars. The film respectfully and intimately documents their self-understanding, their relationships both inside and outside the club, and the ways they navigate Japanese society's rigid gender categories while living fully in the identities they have claimed. One of the earliest Western documentary portraits of transgender lives in Japan.",,LB Documentary,,,,
108,Tales from the Hood,1995,Rusty Cundieff,Horror,Three young drug dealers arrive at a funeral home run by a bizarre mortician who insists on showing them the bodies in his keep and telling the stories behind each one — each story a horror anthology tale addressing a different facet of racial violence in America: a murdered Black politician haunting the cops who killed him; a Black child beaten at home by his mother's abusive white boyfriend; a racist Southern senator menaced by the spirits of lynching victims; a gang member in psychological rehabilitation. Rusty Cundieff's film uses the horror genre as a vehicle for direct political commentary.,,LB Horror,,,,
109,The Celluloid Closet,1995,"Rob Epstein, Jeffrey Friedman",Documentary,"A documentary tracing the representation — or systematic suppression and distortion of representation — of gay, lesbian, bisexual, and transgender people in Hollywood cinema from the silent era to the early 1990s. Based on Vito Russo's foundational 1981 book, the film constructs its argument through a vast selection of film clips accompanied by commentary from actors, directors, and writers including Lily Tomlin, Whoopi Goldberg, Tony Curtis, and Gore Vidal, revealing how homosexuality was stereotyped, coded, coded against, and occasionally transcended within the industry's self-policing constraints.",,LB Documentary,,,,
110,Tokyo Fist,1995,Shinya Tsukamoto,Action,"A mild-mannered salaryman named Tsuda runs into Taguchi, a former acquaintance who has become a professional boxer, and the reunion detonates within his previously controlled life — Taguchi steals his fiancée and Tsuda responds not by normative assertion but by beginning to train as a boxer himself, descending into a masochistic physicality that transforms his relationship to his own body. Tsukamoto directs in his characteristic mode of visceral, handheld intensity, and the film becomes an exploration of Japanese masculinity, body horror, and the strange liberation of embracing damage.",,LB Action,,,,
111,Twelve Monkeys,1995,Terry Gilliam,Sci-Fi,"A prisoner named James Cole is sent back from a devastated 2035 — where the survivors of a man-made plague hide underground — to gather information about the virus that wiped out most of humanity and trace its origin to a shadowy organisation called the Army of the Twelve Monkeys. Cole arrives in 1990 and then 1996, diagnosed as delusional by a psychiatrist named Railly, while Brad Pitt plays a frenetic, unpredictable revolutionary whose connection to the plague may be less direct than it seems. Terry Gilliam's time-travel film is one of the most formally sophisticated and emotionally devastating science fiction films of the decade.",,LB Sci-Fi,,,,
112,"Up, Down, Fragile",1995,Jacques Rivette,Musical,"Three young women in Paris — Ninon, searching for her biological mother; Louise, a nightclub singer; and Marie, recently arrived from the provinces — form connections with each other and with the city over the course of a summer, their paths crossing through a series of encounters that feel both spontaneous and mysteriously fated. Jacques Rivette's late musical is deliberately light and playful, structured around songs and chance with the improvisational freedom and pleasure in performance that defines the best of his work. It is a graceful, autumnal celebration of feminine friendship and the particular texture of Paris.",,LB Musical,,,,
113,A Goofy Movie,1995,Kevin Lima,Animation,"Goofy takes his reluctant teenage son Max on a cross-country road trip, not realising Max has secretly rerouted them to a rock concert.",$35.3M domestic; cult Disney favourite; beloved father-son road trip comedy,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
114,Ace Ventura: When Nature Calls,1995,Steve Oedekerk,Comedy,Eccentric animal detective Ace Ventura travels to Africa to investigate the disappearance of a sacred white bat before a tribal war erupts.,$212M worldwide; Jim Carrey at peak comedic power; massive sequel hit,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
115,Angus,1995,Patrick Read Johnson,Comedy,"An overweight, unpopular high school student is nominated as a cruel joke for prom king and must find the courage to own the moment.",$4.8M domestic; George C. Scott; underrated teen underdog comedy; cult favourite,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
116,Bad Boys,1995,Michael Bay,Action,Two mismatched Miami narcotics detectives have 72 hours to recover $100 million in stolen heroin while protecting a key witness.,$141M worldwide; Michael Bay's directorial debut; Will Smith and Martin Lawrence; launched franchise,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
117,Billy Madison,1995,Tamra Davis,Comedy,A spoiled hotel heir must repeat grades 1 through 12 to prove he deserves to inherit his father's business empire.,$26.4M domestic; Adam Sandler's breakthrough comedy vehicle; enduring cult favourite,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
118,Clueless,1995,Amy Heckerling,Comedy,A wealthy and fashion-obsessed Beverly Hills teenager plays matchmaker for her teachers and friends while slowly discovering genuine love herself.,$56.6M domestic; 97% RT; quintessential 1990s teen comedy; modern adaptation of Emma,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
119,Congo,1995,Frank Marshall,Adventure,A team of explorers ventures into the African jungle to find a lost diamond mine guarded by a mysterious colony of killer apes.,$152M worldwide; Crichton adaptation; Amy the gorilla; major adventure hit,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
120,Copycat,1995,Jon Amiel,Thriller,An agoraphobic criminal psychologist and a tough detective team up to catch a serial killer who is replicating famous murders.,$32M domestic; Sigourney Weaver and Holly Hunter; taut 1990s thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
121,Dangerous Minds,1995,John N. Smith,Drama,A former Marine turned teacher uses unconventional methods to inspire troubled inner-city high school students in a tough California neighbourhood.,$179M worldwide; Michelle Pfeiffer; Coolio's Gangsta's Paradise theme; major commercial hit,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
122,Dead Presidents,1995,Albert & Allen Hughes,Crime,A Vietnam veteran returns to the Bronx and turns to armed robbery to support his family in the economically devastated early 1970s.,$24M domestic; Hughes Brothers' follow-up to Menace II Society; Larenz Tate acclaimed,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
123,Desperado,1995,Robert Rodriguez,Action,A guitar-playing gunslinger arrives in a Mexican border town searching for the drug lord who murdered his lover.,$25.4M domestic; Antonio Banderas and Salma Hayek; Robert Rodriguez action sequel to El Mariachi,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
124,Devil in a Blue Dress,1995,Carl Franklin,Crime,An unemployed Black veteran in 1940s Los Angeles is hired to find a missing white woman and gets pulled into a web of political corruption.,$16M domestic; Denzel Washington; period noir; Carl Franklin's acclaimed literary adaptation,"Box Office Mojo, Rotten Tomatoes, Criterion",,,,
125,Die Hard with a Vengeance,1995,John McTiernan,Action,John McClane teams with a reluctant Harlem shop owner to solve deadly puzzles across New York planted by a vengeful bomber.,$366M worldwide; highest-grossing film of 1995 worldwide; Willis-Jackson chemistry,"Box Office Mojo, The Numbers, Rotten Tomatoes",,,,
126,Dilwale Dulhania Le Jayenge,1995,Aditya Chopra,Romance,Two young Indians fall in love on a European backpacking trip but must convince her traditional father to accept their match.,Longest-running film in Indian cinema history; Bollywood's defining 1990s romance; Shah Rukh Khan and Kajol,"Letterboxd, Wikipedia, Rotten Tomatoes",,,,
127,Disclosure,1995,Barry Levinson,Thriller,A technology executive is sexually harassed by his new female boss and must fight a corporate conspiracy when she files a counter-complaint.,$214M worldwide; Michael Douglas and Demi Moore; provocative gender-politics thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
128,Dolores Claiborne,1995,Taylor Hackford,Thriller,A woman returns to her Maine island hometown when her mother is accused of murdering her wealthy employer and dark family secrets resurface.,$24.4M domestic; Kathy Bates; Stephen King adaptation; underrated psychological thriller,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
129,First Knight,1995,Jerry Zucker,Adventure,"A wandering swordsman falls for Queen Guinevere and joins King Arthur's Round Table, testing the bonds of loyalty and love.","$127M worldwide; Sean Connery, Richard Gere; Arthurian romance epic","Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
130,Forget Paris,1995,Billy Crystal,Romance,A basketball referee and a woman who helped him navigate a Paris bureaucratic nightmare tell their friends the rocky story of their relationship.,$33M domestic; Billy Crystal and Debra Winger; When Harry Met Sally-style romantic comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
131,Free Willy 2: The Adventure Home,1995,Dwight H. Little,Family,Jesse reunites with the orca Willy and must help rescue the whale's family from an oil spill threatening their habitat.,$30M domestic; family sequel,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
132,French Kiss,1995,Lawrence Kasdan,Romance,An uptight American woman chases her fiancé to Paris and reluctantly teams with a charming French petty thief who is smuggling a vine cutting.,$100M worldwide; Meg Ryan and Kevin Kline; popular romantic comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
133,Friday,1995,F. Gary Gray,Comedy,Two friends in South Central Los Angeles must come up with $200 they owe a drug dealer by the end of one eventful Friday.,$28M domestic; Ice Cube and Chris Tucker breakout; enduring comedy classic; launched franchise,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
134,Grumpier Old Men,1995,Howard Deutch,Comedy,The feuding Minnesota neighbours are thrown into fresh turmoil when a sexy Italian restaurant owner moves into the old bait shop.,"$71M domestic; Lemmon, Matthau, Sophia Loren; holiday comedy sequel","Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
135,Hackers,1995,Iain Softley,Thriller,A group of high school computer hackers stumble onto a corporate extortion conspiracy and must hack their way to the truth.,$7.5M domestic; Angelina Jolie early role; cult cyberpunk favourite; iconic 1990s tech aesthetic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
136,Heavyweights,1995,Steven Brill,Comedy,Overweight kids at a summer fitness camp rebel against a fanatical new owner who plans to turn them into a weight-loss infomercial.,$17.7M domestic; Ben Stiller villain; beloved childhood comedy; Disney,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
137,Higher Learning,1995,John Singleton,Drama,"Incoming freshmen at a diverse university confront racism, sexual assault, and identity politics in a volatile campus environment.","$38.3M domestic; John Singleton's campus drama; Ice Cube, Laurence Fishburne","Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
138,How to Make an American Quilt,1995,Jocelyn Moorhouse,Drama,A graduate student working on her thesis spends a summer with her grandmother's quilting circle and each woman's story teaches her about love.,$23.6M domestic; Winona Ryder; female ensemble drama; Maya Angelou,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
139,Judge Dredd,1995,Danny Cannon,Sci-Fi,"In a dystopian future, the legendary lawman Judge Dredd is framed for murder and must clear his name from the irradiated Cursed Earth.",$113M worldwide; Stallone; notorious adaptation; cult reappraisal,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
140,Jumanji,1995,Joe Johnston,Fantasy,"Two children discover a magical board game that unleashes jungle hazards into the real world, including a man trapped inside for 26 years.",$262M worldwide; Robin Williams; pioneering CGI effects; beloved family adventure,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
141,Just Cause,1995,Arne Glimcher,Thriller,A Harvard law professor travels to the Florida Everglades to investigate the case of a young Black man on death row and uncovers shocking twists.,$36.9M domestic; Sean Connery and Laurence Fishburne; legal thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
142,Major Payne,1995,Nick Castle,Comedy,A hardcore Marine officer is assigned to lead a ragtag JROTC unit at a private school and must learn to temper his brutal methods.,$30.1M domestic; Damon Wayans; beloved 1990s military comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
143,Mallrats,1995,Kevin Smith,Comedy,Two dumped friends spend a day at the mall scheming to win back their girlfriends while encountering eccentric characters and comic-book lore.,$2.1M domestic; Kevin Smith's underperforming follow-up to Clerks; reappraised cult favourite,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
144,Mighty Morphin Power Rangers: The Movie,1995,Bryan Spicer,Action,The teenage superheroes must travel to a distant planet to find a new power source after an ancient villain destroys their Command Center.,$66M domestic; franchise adaptation for the big screen,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
145,Money Train,1995,Joseph Ruben,Action,Two foster-brother transit cops plan to rob the New York subway's money train after one of them falls deep into gambling debt.,$35M domestic; Wesley Snipes and Woody Harrelson; controversial action thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
146,Murder in the First,1995,Marc Rocco,Drama,A young public defender takes on Alcatraz after discovering his client was subjected to years of inhumane solitary confinement.,$17.4M domestic; Christian Slater and Kevin Bacon; courtroom drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
147,Nine Months,1995,Chris Columbus,Comedy,"A commitment-phobic child psychologist panics when his girlfriend announces she's pregnant, embarking on a comic journey toward fatherhood.",$138M worldwide; Hugh Grant romantic comedy vehicle,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
148,Now and Then,1995,Lesli Linka Glatter,Drama,Four women reunite and flashback to the summer of 1970 when their childhood bond was forged through mystery and coming-of-age adventures.,"$27.4M domestic; Demi Moore, Rosie O'Donnell; nostalgic female friendship drama","Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
149,Outbreak,1995,Wolfgang Petersen,Thriller,A military virologist races to contain a lethal African virus outbreak in a small California town before the army bombs it to prevent a pandemic.,$189M worldwide; Dustin Hoffman; prescient pandemic thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
150,Powder,1995,Victor Salva,Drama,An albino teenager with extraordinary telekinetic powers is brought out of isolated rural life and faces fear and persecution from the community.,$30.9M domestic; Sean Patrick Flanery; controversial sci-fi drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
151,Species,1995,Roger Donaldson,Sci-Fi,A team of scientists hunts an alien-human hybrid that has escaped a government lab and is driven to mate and reproduce.,$113M worldwide; Natasha Henstridge breakout; H.R. Giger creature design,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
152,The Big Green,1995,Holly Goldberg Sloan,Comedy,A new British teacher in a small Texas town forms a ragtag kids' soccer team that improbably competes for the state championship.,$17.7M domestic; family sports comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
153,The Brady Bunch Movie,1995,Betty Thomas,Comedy,The blissfully oblivious 1970s Brady family navigates the cynical 1990s while their home is threatened by a scheming neighbour.,$46.6M domestic; clever fish-out-of-time parody; cult comedy favourite,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
154,The Indian in the Cupboard,1995,Frank Oz,Fantasy,"A boy discovers a magical cupboard that brings his toy figurines to life, forming a meaningful bond with a miniature Iroquois warrior.",$35.7M domestic; Frank Oz family adaptation; inventive practical effects,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
155,The Net,1995,Irwin Winkler,Thriller,A reclusive computer analyst's entire identity is erased when she stumbles onto a conspiracy while ordering pizza online.,$110M worldwide; Sandra Bullock tech-thriller; prescient cybercrime plot,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
156,The Prophesy,1995,Gregory Widen,Horror,A former priest turned detective investigates a war among angels where a dark archangel seeks a human soul to tip the balance of power.,Christopher Walken; Viggo Mortensen as Lucifer; cult dark fantasy franchise starter,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
157,Tommy Boy,1995,Peter Segal,Comedy,The bumbling heir to an auto parts company must save the family business from a scheming stepmother with the help of a snide assistant.,$32.7M domestic; Chris Farley and David Spade; beloved 1990s buddy comedy,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
158,Under Siege 2: Dark Territory,1995,Geoff Murphy,Action,A former Navy SEAL and his niece must stop terrorists who have hijacked a train carrying a satellite super-weapon.,$104M worldwide; Steven Seagal action sequel,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
159,Virtuosity,1995,Brett Leonard,Sci-Fi,A virtual reality serial killer composed of 200 criminal personalities escapes into the real world and only a disgraced ex-cop can stop him.,$24M domestic; Denzel Washington and Russell Crowe; cult 1990s cyber-thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
160,Waiting to Exhale,1995,Forest Whitaker,Drama,"Four successful African-American women in Phoenix support each other through romantic disappointments, career challenges, and personal growth.",$81M worldwide; Whitney Houston and Angela Bassett; major Black female ensemble hit,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
