Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
69,Black Snake Moan,2007,Craig Brewer,Drama,A God-fearing bluesman chains a troubled young woman to his radiator to cure her of her sinful ways in Brewers provocative sweltering Southern gothic that defied expectations.,Sundance; MC 60 RT 66%; $11M on $15M; Jackson and Ricci committed; Brewers follow-up to Hustle and Flow; blues soundtrack extraordinary; deliberately provocative,"Sundance Film Festival, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
70,The Simpsons Movie,2007,David Silverman,Animation/Comedy,Homer Simpson dooms Springfield under a giant dome by polluting the lake forcing his family to flee and eventually save the town from government destruction.,MC 80 RT 87%; $527M on $75M; 7x return; franchise peak; Spider-Pig cultural moment; proved the show could sustain feature length; fourth highest 2007 animated gross,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
71,3:10 to Yuma,2007,James Mangold,Western/Action,A desperate rancher agrees to escort a captured outlaw to a prison train as the outlaws gang closes in for a rescue in Mangolds muscular riveting remake.,MC 76 RT 89%; $70M on $55M; Crowe and Bale electrifying; western genre revival; Ben Foster steals scenes; old-fashioned entertainment executed flawlessly,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
72,The Nines,2007,John August,Sci-Fi/Drama,Three interlinked stories explore reality identity and consciousness with Ryan Reynolds playing different characters whose lives overlap in Augusts metaphysical puzzle.,Spirit adjacent; MC 63 RT 60%; $63K theatrical; screenwriter Augusts directorial debut; Reynolds pre-Deadpool dramatic range; ambitious meta-narrative; cult following,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
73,Elizabeth: The Golden Age,2007,Shekhar Kapur,Drama/Biography,The Virgin Queen faces the Spanish Armada and her complicated feelings for Sir Walter Raleigh in Kapurs lavish if overwrought sequel to his acclaimed 1998 original.,Oscar nom Costume Design; MC 47 RT 34%; $74M on $55M; Blanchett magnificent despite weak material; visual spectacle; sequel that diminished the original; Blanchett elevates everything,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
74,Superbad,2007,Greg Mottola,Comedy,Two inseparable high school seniors attempt to buy alcohol for a party before graduation in Apatows raunchy tender coming-of-age comedy that defined a generation.,MC 76 RT 88%; $170M on $20M; McLovin became permanent cultural lexicon; Hill Cera chemistry; genuinely affecting beneath the vulgarity; 8.5x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,4,2026-04-02T08:17:36.421Z
75,Waitress,2007,Adrienne Shelly,Comedy/Romance,A small-town waitress in an unhappy marriage channels her emotions into extraordinary pies while falling for her new doctor in Shellys charming warmhearted final film.,MC 75 RT 89%; $22M on $1.5M; 14.7x return; Shelly murdered before release; posthumous triumph; Russell luminous; later became beloved Broadway musical; deeply personal,"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
76,The Lookout,2007,Scott Frank,Crime/Thriller,A brain-injured former hockey star working as a bank janitor is manipulated into helping rob the bank in Scott Franks sharp confident directorial debut.,MC 76 RT 86%; $4M on $16M; Joseph Gordon-Levitt excellent; Jeff Daniels scene-stealing; Franks screenplay expertise shows; underseen neo-noir gem,"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
77,Bridge to Terabithia,2007,Gabor Csupo,Fantasy/Drama,Two lonely children create a magical fantasy kingdom in the woods near their homes in this faithful surprisingly mature and emotionally devastating adaptation of the beloved novel.,MC 74 RT 85%; $137M on $17M; 8x return; Josh Hutcherson AnnaSophia Robb; emotionally gutting twist; one of the best YA adaptations; treats children with respect,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
78,Diary of the Dead,2007,George A. Romero,Horror,Film students document the zombie apocalypse on camera as society collapses in Romeros late-career found-footage entry that returned him to guerrilla filmmaking roots.,TIFF Midnight Madness; MC 56 RT 61%; $5M on $2M; Romeros microbudget restart; social media commentary prescient; less successful than predecessors but genuine Romero,"Toronto Film Festival, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
79,Redacted,2007,Brian De Palma,War/Drama,The rape and murder of an Iraqi girl by American soldiers is told through multiple media formats in De Palmas angry formally radical antiwar provocation.,Venice Silver Lion Director; MC 57 RT 41%; $65K US; De Palmas most political film; found-footage and surveillance aesthetic; deliberately confrontational; Venice recognition,"Venice Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
80,Breach,2007,Billy Ray,Thriller/Drama,An FBI trainee is assigned to help catch his boss the most damaging spy in American history in this taut true-story espionage thriller driven by superb performances.,MC 73 RT 83%; $36M on $23M; Cooper and Phillippe excellent; Robert Hanssen case; Rays confident direction; old-school procedural tension; underseen gem,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
81,Frontiers,2007,Xavier Gens,Horror,A group of young criminals fleeing Paris riots take refuge at a rural inn run by a family of neo-Nazi cannibals in this brutal New French Extremity transgressive horror.,TIFF Midnight Madness; MC 50 RT 46%; French horror landmark alongside Inside; Gens uncompromising; political subtext beneath the viscera; not for the squeamish,"Toronto Film Festival, Metacritic, Rotten Tomatoes, Letterboxd",,,,
82,Meet the Robinsons,2007,Stephen J. Anderson,Animation/Family,A young orphan inventor travels to the future and meets an eccentric family of inventors in Disneys charming animated film that helped transition the studio to CGI.,MC 61 RT 67%; $169M on $150M; Disney Animation rebuilding; pre-Bolt and Tangled recovery period; Lewis Carroll vibes; emotionally satisfying; 1.1x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
83,Live Free or Die Hard,2007,Len Wiseman,Action/Thriller,John McClane battles a cyber-terrorist who has shut down Americas entire infrastructure in the franchise revival that proved Willis still had action star credibility.,MC 69 RT 82%; $383M on $110M; Willis back in form; Justin Long sidekick; Mary Elizabeth Winstead; 3.5x return; franchise revival executed with energy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
84,You the Living,2007,Roy Andersson,Comedy/Drama,Fifty vignettes of human absurdity unfold in a grey Swedish city where the living are too preoccupied with their petty miseries to notice the beauty around them.,MC 69 RT 80%; Anderssons masterwork alongside Songs from the Second Floor; Swedish cinema treasure; tableaux vivants of human comedy; bone-dry humor,"Metacritic, Rotten Tomatoes, Sight and Sound, Letterboxd",,,,
85,28 Weeks Later,2007,Juan Carlos Fresnadillo,Horror/Sci-Fi,The U.S. military begins repatriating London after the rage virus outbreak but a carrier reignites the infection in this muscular intense franchise sequel.,MC 78 RT 71%; $65M on $15M; opening sequence devastating; Carlyle Byrne Renner; 4.3x return; rare horror sequel that matches the original; Fresnadillo confident,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
86,Harry Potter and the Order of the Phoenix,2007,David Yates,Fantasy/Adventure,Harry forms Dumbledores Army to resist the Ministrys takeover of Hogwarts and faces Voldemort in the most politically charged entry of the franchise.,MC 71 RT 77%; $942M on $150M; Yates took over franchise permanently; Imelda Staunton perfect Umbridge; second-highest 2007 grosser; darkest Potter to date,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:17:45.571Z
87,Beowulf,2007,Robert Zemeckis,Action/Fantasy,The legendary warrior faces the demon Grendel and his monstrous mother in Zemeckiss ambitious motion-capture 3D retelling of the Old English epic poem.,MC 59 RT 72%; $196M on $150M; IMAX 3D groundbreaking; Jolie Grendels Mother; Winnies uncanny valley; technically ambitious; paved way for later 3D cinema; 1.3x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
88,1408,2007,Mikael Hafstrom,Horror/Thriller,A cynical author who debunks supernatural phenomena checks into a notoriously haunted hotel room and faces a night of escalating psychological terror in this effective King adaptation.,MC 64 RT 79%; $132M on $25M; Cusack solo-performance tour de force; 5.3x return; one of the better Stephen King adaptations; Jackson menacing in small role,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
89,Surfs Up,2007,Ash Brannon and Chris Buck,Animation/Comedy,A young penguin travels to a tropical island to compete in a surfing competition in this surprisingly clever mockumentary-style animated film.,MC 64 RT 79%; $149M on $100M; mockumentary format inventive; Shia LaBeouf Jeff Bridges voices; overshadowed by Happy Feet; 1.5x return; better than reputation,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
90,Sleuth,2007,Kenneth Branagh,Thriller/Drama,An aging writer invites his wifes young lover to his country estate for a series of elaborate psychological games in Branaghs stylish remake of the 1972 Caine-Olivier classic.,Venice competition; MC 48 RT 36%; $5M on $20M; Caine now plays the older role; Law takes Caines old role; Pinter screenplay (his last); commercial disaster; curiosity value,"Venice Film Festival, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
91,Stardust,2007,Matthew Vaughn,Fantasy/Adventure,A young man crosses a magical wall to retrieve a fallen star for his beloved only to discover the star is a woman and half the kingdom wants her for themselves.,MC 66 RT 76%; $137M on $70M; De Niro Pfeiffer Danes; Gaimans fantasy adapted with charm; underseen gem; Vaughns most purely entertaining film; cult following strong,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,3,2026-04-02T08:17:57.084Z
92,The Great Debaters,2007,Denzel Washington,Drama,A professor at a historically Black college in 1930s Texas coaches his debate team to challenge Harvard in the national championship in Washingtons stirring true-story drama.,MC 62 RT 79%; $30M on $15M; Washington directs and stars; Forest Whitaker; inspirational without condescension; 2x return; Oprah produced; PGA nom,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
93,Walk Hard: The Dewey Cox Story,2007,Jake Kasdan,Comedy/Music,A musicians entire absurd life from childhood to legend is chronicled in this pitch-perfect parody of music biopics that was ahead of its time.,MC 67 RT 74%; $20M on $35M; Reilly extraordinary; Apatow produced; commercial failure but cult grew massively; retroactively considered one of the decades best comedies,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
94,Fracture,2007,Gregory Hoblit,Crime/Thriller,A brilliant engineer shoots his wife and confesses then outmaneuvers the cocky young prosecutor assigned to what should be an open-and-shut case in this clever legal cat-and-mouse.,MC 68 RT 72%; $91M on $17M; Hopkins and Gosling dueling; 5.3x return; elegantly constructed; Hopkins in Hannibal-lite mode; solid adult entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
95,Sunshine,2007,Danny Boyle,Sci-Fi/Thriller,A crew of astronauts must reignite the dying sun with a nuclear payload fifty years in the future in Boyles visually stunning ambitious sci-fi that divides opinion on its third act.,MC 64 RT 76%; $32M on $40M; Murphy Byrne Evans; gorgeous cinematography; divisive final act shift to slasher; first two acts among the decades best sci-fi; cult status growing,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
96,Transformers,2007,Michael Bay,Action/Sci-Fi,A teenager discovers his car is a sentient alien robot as Earth becomes the battleground for warring extraterrestrial factions in Bays spectacle-driven franchise launcher.,MC 61 RT 57%; $710M on $150M; franchise juggernaut launched; Spielberg produced; LaBeouf and Fox; Bay at maximum volume; visual effects groundbreaking for transforming robots,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T08:18:09.100Z
97,Freedom Writers,2007,Richard LaGravenese,Drama,A young teacher in a racially divided Long Beach school empowers her at-risk students through writing and the story of Anne Frank in this earnest inspirational true story.,MC 64 RT 70%; $43M on $21M; Swank committed; inspirational teacher formula elevated by sincerity; 2x return; classroom drama done well,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
98,I Am Legend,2007,Francis Lawrence,Sci-Fi/Thriller,The last man in New York City struggles to find a cure for the plague that has transformed humanity into nocturnal mutants in this blockbuster adaptation of Mathesons novel.,MC 65 RT 69%; $585M on $150M; Smith committed solo performance; alternate ending debate; December smash; 3.9x return; CGI creatures controversial; impressive isolation sequences,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:18:00.460Z
99,Disturbia,2007,D.J. Caruso,Thriller,A teenager under house arrest becomes convinced his neighbor is a serial killer in this slick engaging Hitchcockian thriller that made Shia LaBeouf a star.,MC 63 RT 69%; $117M on $20M; Rear Window for teens; LaBeouf charismatic; 5.8x return; summer sleeper hit; teen audience locked in; effective popcorn entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
100,Oceans Thirteen,2007,Steven Soderbergh,Crime/Comedy,Danny Oceans crew reunites to take down a ruthless casino owner who double-crossed their mentor in Soderberghs breezy entertaining franchise farewell.,MC 62 RT 70%; $311M on $85M; Clooney Pitt Damon; Pacino villain; lighter than Twelve; Vegas glamour; 3.6x return; franchise ended on a fun note,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
101,Blades of Glory,2007,Josh Gordon and Will Speck,Comedy/Sports,Two rival male figure skaters banned from singles competition exploit a loophole to compete as the first same-sex pairs team in this gleefully absurd Will Ferrell vehicle.,MC 61 RT 70%; $145M on $61M; Ferrell and Heder chemistry; ice-skating absurdity; 2.4x return; reliable studio comedy formula execution; quotable moments abound,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:18:05.010Z
102,The Mist,2007,Frank Darabont,Horror/Sci-Fi,Townspeople trapped in a supermarket by a mysterious mist containing deadly creatures descend into fear and fanaticism in Darabonts bleakly powerful King adaptation with cinemas most devastating ending.,MC 58 RT 72%; $57M on $18M; ending changed from King (who approved); Marcia Gay Harden terrifying; B-movie with A-grade existential horror; cult status enormous,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
103,Mr. Brooks,2007,Bruce A. Evans,Crime/Thriller,A respected businessman with a secret addiction to murder faces a witness who wants to join him and a detective closing in on him in this surprisingly smart serial killer thriller.,MC 53 RT 59%; $46M on $20M; Costner career-best villain role; Hurt as inner voice; Demi Moore detective; 2.3x return; cult following earned; convention-subverting,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
104,Dan in Real Life,2007,Peter Hedges,Comedy/Romance,A widowed advice columnist falls for his brothers new girlfriend at a family gathering in this warm understated romantic comedy elevated by Carells dramatic range.,MC 63 RT 64%; $68M on $25M; Carell and Binoche chemistry; Cook brother dynamic; 2.7x return; cozy family viewing; Carell proved dramatic chops,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
105,Music and Lyrics,2007,Marc Lawrence,Comedy/Romance,A washed-up 1980s pop star and a quirky plant-waterer must write a hit song together and fall in love in Lawrences lightweight charming rom-com.,MC 60 RT 63%; $145M on $40M; Grant and Barrymore charm; Pop Goes My Heart 80s pastiche brilliant; 3.6x return; formula executed pleasantly,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
106,Spider-Man 3,2007,Sam Raimi,Action/Superhero,Peter Parker battles a new symbiote that amplifies his dark side while facing the Sandman and his former friend Harry in Raimis overstuffed but ambitious franchise conclusion.,MC 59 RT 63%; $892M on $258M; emo Peter dance divisive (now beloved meme); highest-grossing Spider-Man until No Way Home; Raimi overwhelmed by competing storylines,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T08:18:14.205Z
107,Shoot Em Up,2007,Michael Davis,Action/Thriller,A mysterious loner protects a newborn baby from an army of gunmen in increasingly outrageous action set pieces in Daviss gleefully cartoonish ultraviolent B-movie.,MC 53 RT 67%; $27M on $39M; Owen Giamatti Bellucci; deliberately over-the-top; carrot-based killing; cult following; action absurdism distilled; commercial disappointment,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
108,Norbit,2007,Brian Robbins,Comedy,A mild-mannered man tries to escape his domineering wife to be with his childhood sweetheart in Eddie Murphys multiple-role comedy that was savaged by critics.,MC 27 RT 9%; $159M on $60M; Murphy in drag/fat suit; allegedly cost Dream Girls Oscar momentum; 2.6x return; critic-proof despite being one of the years worst reviewed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
109,Reign Over Me,2007,Mike Binder,Drama,A man who lost his entire family on 9/11 reconnects with his college roommate who tries to help him rejoin the world in Sandlers most committed dramatic performance.,MC 52 RT 63%; $22M on $20M; Sandler genuinely excellent; Cheadle supportive; 9/11 grief handled with restraint; Sandler proved dramatic range; underseen,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
110,300,2007,Zack Snyder,Action/War,King Leonidas leads 300 Spartans against the massive Persian army at Thermopylae in Snyders hyper-stylized graphic novel adaptation that redefined digital visual spectacle.,MC 52 RT 60%; $456M on $65M; 7x return; cultural phenomenon; visual style endlessly imitated and parodied; redefined green-screen filmmaking; divisive on aesthetics vs politics,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:18:24.663Z
111,Vacancy,2007,Nimrod Antal,Horror/Thriller,A couple stranded at a remote motel discover hidden cameras and evidence that previous guests were murdered on tape in Antals lean efficient exploitation thriller.,MC 54 RT 57%; $35M on $19M; Luke Wilson Kate Beckinsale; retro-slasher tension; Antals calling card (later Predators); 1.8x return; effective B-movie,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
112,The Kingdom,2007,Peter Berg,Action/Thriller,A team of FBI agents investigates a terrorist bombing at an American housing compound in Riyadh Saudi Arabia in Bergs muscular geopolitical action thriller.,MC 59 RT 50%; $87M on $70M; Foxx Garner Cooper Bateman; final act action superbly staged; opening credits history lesson brilliant; commercially solid,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
113,Across the Universe,2007,Julie Taymor,Musical/Romance,An English artist and an American activist fall in love in 1960s New York as Vietnam and social upheaval rage around them in Taymors ambitious Beatles jukebox musical.,MC 53 RT 54%; $29M on $45M; visually dazzling Beatles sequences; divisive on narrative vs spectacle; Let It Be sequence genuinely moving; Taymors visual ambition admirable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
114,Bee Movie,2007,Steve Hickner and Simon J. Smith,Animation/Comedy,A bee who can talk sues the human race for stealing honey in Seinfelds animated vanity project that became one of the internets most enduring meme templates.,MC 54 RT 51%; $293M on $150M; Seinfeld voices; critical dismissal; entire movie meme; Jazz likes jazz; cultural afterlife exceeded theatrical reception enormously,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
115,30 Days of Night,2007,David Slade,Horror,An Alaskan town plunged into a month of polar darkness is invaded by vampires who feast on the trapped residents in Slades atmospheric blood-soaked horror.,MC 53 RT 51%; $75M on $30M; Hartnett leads; vampires as apex predators; striking visual concept; Ben Foster-adjacent; 2.5x return; solid genre execution,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
116,Nancy Drew,2007,Andrew Fleming,Comedy/Mystery,The teenage sleuth moves to Los Angeles and investigates the unsolved murder of a movie star in this charming if lightweight adaptation of the beloved book series.,MC 50 RT 50%; $25M on $20M; Emma Roberts pre-Scream Queens; family-friendly mystery; modest return; franchise stalled; Roberts likable; retro styling cute,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
117,Shrek the Third,2007,Chris Miller and Raman Hui,Animation/Comedy,Shrek must find a new heir to the Far Far Away throne to avoid becoming king himself in the franchise entry that proved even ogres suffer diminishing returns.,MC 58 RT 41%; $799M on $160M; 5x return; fourth-highest 2007 grosser; franchise fatigue evident; international audiences more forgiving; commercially massive despite critics,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
118,Hostel: Part II,2007,Eli Roth,Horror,Three American women studying in Rome are lured to a Slovakian spa where wealthy clients pay to torture and kill tourists in Roths more ambitious torture-porn sequel.,MC 46 RT 52%; $36M on $10M; female protagonists; buyers perspective added; cultural backlash against genre peaked; 3.6x return; franchise continuation,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
119,Rendition,2007,Gavin Hood,Drama/Thriller,A CIA analyst witnesses the torture of an Egyptian-American suspect at a secret detention facility and faces a crisis of conscience in this earnest political thriller.,MC 47 RT 48%; $28M on $27M; Gyllenhaal Streep Witherspoon; extraordinary rendition dramatized; Kelley Sane political message; Hoods Hollywood debut after Tsotsi; topical,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
120,The Brave One,2007,Neil Jordan,Crime/Thriller,A radio host becomes a vigilante after a brutal attack kills her fiance and shatters her sense of safety in New York City in Jordans dark provocative thriller.,MC 51 RT 43%; $69M on $70M; Foster commanding; post-9/11 New York anxiety; morally ambiguous; Nicky Katt steals scenes; Jordan underrated; commercially marginal,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
121,The Nanny Diaries,2007,Shari Springer Berman and Robert Pulcini,Comedy/Drama,A recent college graduate becomes nanny to a wealthy Upper East Side family and witnesses their dysfunction in this adaptation of the bestselling novel.,MC 46 RT 40%; $44M on $20M; Johansson; American Splendor directors; adapting from novel; 2.2x return; satirical intent muted; Johansson charming despite material,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
122,Lucky You,2007,Curtis Hanson,Drama/Romance,A young poker player must beat his estranged father at the World Series of Poker while navigating a new relationship in Hansons well-crafted but ignored poker drama.,MC 54 RT 31%; $6M on $55M; Bana Barrymore Duvall; one of the years biggest flops; Hansons last theatrical feature; poker boom timing off; 0.1x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
123,TMNT,2007,Kevin Munroe,Animation/Action,The four Ninja Turtles must reunite after growing apart to face an ancient evil in this CGI-animated revival of the beloved franchise.,MC 51 RT 34%; $95M on $34M; first CGI Turtles; franchise bridge between live-action and later Bay-produced series; 2.8x return; nostalgic appeal; martial arts sequences solid,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
124,National Treasure: Book of Secrets,2007,Jon Turteltaub,Action/Adventure,Ben Gates must kidnap the President and find a legendary lost city of gold to clear his ancestors name of involvement in the Lincoln assassination.,MC 48 RT 36%; $459M on $130M; Cage franchise continued; crowd-pleasing adventure formula; 3.5x return; holiday release; broad family entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
125,The Bucket List,2007,Rob Reiner,Comedy/Drama,Two terminally ill men escape the cancer ward to complete a wish list of things to do before they die in Reiners crowd-pleasing star vehicle.,MC 42 RT 41%; $175M on $45M; Nicholson and Freeman charm offensive; critics dismissive; audiences worldwide embraced it; 3.9x return; star power triumphant,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
126,Fantastic Four: Rise of the Silver Surfer,2007,Tim Story,Action/Superhero,The Fantastic Four must save Earth from the planet-devouring Galactus with help from the mysterious Silver Surfer in this comic book sequel.,MC 45 RT 37%; $289M on $130M; Surfer visually impressive; Galactus-as-cloud controversial; franchise killed; 2.2x return; internationally solid; Gruffudd Alba Evans Chiklis,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
127,The Heartbreak Kid,2007,Bobby Farrelly and Peter Farrelly,Comedy,A man realizes on his honeymoon he married the wrong woman and falls for someone else in the Farrellys raunchy remake of the 1972 Elaine May classic.,MC 50 RT 30%; $128M on $60M; Stiller Monaghan Akerman; Malin Akerman breakout; Farrellys declining powers; 2.1x return; gross-out humor increasingly dated,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
128,August Rush,2007,Kirsten Sheridan,Drama/Music,A musically gifted orphan searches for his birth parents through the power of music in this fantastical family drama elevated by its extraordinary soundtrack.,MC 38 RT 37%; $65M on $32M; Rhys Meyers Williams Highmore; Robin Williams supporting; fairy-tale earnestness; 2x return; music-driven family film,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
129,Lions for Lambs,2007,Robert Redford,Drama,Three interconnected stories about the War on Terror unfold simultaneously involving a senator a journalist and two idealistic soldiers in Redfords earnest prestige misfire.,MC 47 RT 27%; $63M on $35M; Cruise Streep Redford star power; politically sincere but dramatically inert; stagey; 1.8x return; prestige bomb,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
130,Halloween,2007,Rob Zombie,Horror,Michael Myers origins are explored through a brutal childhood before he escapes to stalk Haddonfield again in Zombies controversial divisive reimagining of Carpenters classic.,MC 47 RT 25%; $80M on $15M; Zombie polarized purists; 5.3x return; McDowell as Loomis; trailer-park Michael backstory divisive; theatrical cut vs directors cut debate,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
131,Mr. Magoriums Wonder Emporium,2007,Zach Helm,Fantasy/Family,A 243-year-old toy store owner prepares his young manager to take over his magical shop as he faces the end of his extraordinary life.,MC 33 RT 38%; $69M on $65M; Hoffman Portman; Helms debut; whimsical intentions undermined by execution; barely broke even; Christmas release; children entertained,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
132,Rush Hour 3,2007,Brett Ratner,Action/Comedy,Carter and Lee travel to Paris to take down a Chinese crime syndicate in the franchise threequel that suffered from diminishing returns and audience fatigue.,MC 48 RT 18%; $258M on $140M; Tucker and Chan; Paris setting; 1.8x return; franchise exhaustion; internationally reliable; domestically weak; Tucker $25M salary controversial,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
133,Alvin and the Chipmunks,2007,Tim Hill,Animation/Comedy,Three chipmunk brothers are adopted by a songwriter and become global music sensations in this live-action CGI hybrid that launched a massively successful franchise.,MC 38 RT 25%; $361M on $60M; critic-proof family franchise; 6x return; David Cross villain; kids adored it; spawned three sequels totaling $1.2B+,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
134,Resident Evil: Extinction,2007,Russell Mulcahy,Action/Horror,Alice leads a convoy of survivors across the Nevada desert battling zombies and the Umbrella Corporation in the video game franchises post-apocalyptic third entry.,MC 41 RT 22%; $148M on $45M; Jovovich franchise anchor; Las Vegas desert setting; 3.3x return; franchise reliable internationally; Mulcahy directing; zombie convoy fun,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
135,Ghost Rider,2007,Mark Steven Johnson,Action/Fantasy,A motorcycle stunt rider sells his soul to the devil and transforms into a flaming-skulled supernatural bounty hunter in this Cage-powered Marvel adaptation.,MC 35 RT 26%; $229M on $110M; Cage committed to absurdity; Nicolas Cage at peak eccentricity; 2x return; visual effects divisive; cult status grew; spawned sequel,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
136,The Invasion,2007,Oliver Hirschbiegel,Sci-Fi/Thriller,A Washington psychiatrist discovers an alien epidemic is replacing humans with emotionless duplicates in this troubled fourth adaptation of Invasion of the Body Snatchers.,MC 41 RT 19%; $40M on $80M; Kidman Craig; reshoots and Wachowski intervention; Hirschbiegels Hollywood debut after Downfall; one of the years biggest flops,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
137,Evan Almighty,2007,Tom Shadyac,Comedy/Family,A newly elected congressman is commanded by God to build an ark as a flood approaches Washington D.C. in what was then the most expensive comedy ever made.,MC 35 RT 23%; $174M on $175M; Carell post-Bruce Almighty; Morgan Freeman as God; one of Hollywoods great financial miscalculations; barely broke even; formula misfired,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
138,Fred Claus,2007,David Dobkin,Comedy/Family,Santas bitter older brother visits the North Pole and causes chaos in this holiday comedy that wasted its promising premise and enormous budget.,MC 37 RT 21%; $97M on $100M; Vaughn Giamatti; Kathy Bates Miranda Richardson; holiday formula flop; commercial disappointment; $3M under budget at box office,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
139,Georgia Rule,2007,Garry Marshall,Comedy/Drama,Three generations of women confront family secrets during a summer in Idaho in Marshalls tonal disaster that famously earned a public rebuke from the studio over Lohans behavior.,MC 37 RT 19%; $26M on $20M; Fonda Huffman Lohan; Morgan Creek CEO open letter to Lohan made headlines; Marshalls misfire; 1.3x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
