Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
100,The Five Heartbeats,1991,Robert Townsend,Musical,"The history of a fictional Black musical group, the Five Heartbeats, tracked from their beginnings performing in 1960s talent shows through the arc of their rise — dealing with racism in the music industry, corrupt management, internal jealousy, addiction, and betrayal — and eventual decline. Robert Townsend's affectionate and encyclopedic film draws on the histories of many real groups — the Temptations, the Dells, the Ink Spots — to construct a panoramic portrait of Black American popular music over three decades, with strong performances from the ensemble cast and a particular sensitivity to the compromises the music industry extracted from its Black artists.",,LB Musical,,,,
101,Until the End of the World,1991,Wim Wenders,Sci-Fi,"In 1999, as a rogue nuclear satellite threatens to crash somewhere on earth, a woman named Claire becomes entangled with a mysterious man named Sam who is carrying a stolen device that records sensory experience — including dreams — so that his blind mother may see. Their pursuit across multiple continents (France, Russia, China, Japan, Australia) ultimately leads to an Aboriginal community in the Australian desert, where the device's discovery that dream-images can be recorded becomes an obsession that threatens to consume everyone. Wim Wenders's ambitious, sprawling science-fiction road movie, originally released in a shorter form, exists in a director's cut running nearly five hours; either version is a unique achievement in world cinema.",,LB Sci-Fi,,,,
102,A Woman's Tale,1991,Paul Cox,Drama,An elderly woman lives her final days with fierce independence humor and uncompromising dignity.,Roger Ebert top 10; Sheila Florance luminous final performance,"Roger Ebert, Letterboxd",,,,
103,Bill & Ted's Bogus Journey,1991,Pete Hewitt,Comedy/Sci-Fi,The excellent duo must outwit Death and evil robot duplicates to save the future of music and the universe.,Sequel; cult comedy; $38M domestic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
104,Class Action,1991,Michael Apted,Legal Drama,A father-daughter attorney duo find themselves on opposite sides of an explosive automotive liability case.,Gene Hackman and Mary Elizabeth Mastrantonio; corporate legal drama,"Metacritic, Box Office Mojo",,,,
105,Curly Sue,1991,John Hughes,Comedy,A con man and his adorable young partner accidentally charm a wealthy attorney into taking them in.,John Hughes film; $33M domestic; family comedy,Box Office Mojo,,,,
106,Dead Again,1991,Kenneth Branagh,Mystery/Thriller,A detective investigating an amnesiac woman's identity discovers they may be linked to a 1940s murder through reincarnation.,Mystery-thriller acclaim; Branagh and Emma Thompson; $38M domestic,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
107,Deceived,1991,Damian Harris,Thriller,A woman discovers her seemingly perfect husband has been hiding a lethal secret identity.,Goldie Hawn thriller; $28M domestic,Box Office Mojo,,,,
108,Defending Your Life,1991,Albert Brooks,Comedy/Fantasy,After dying in a car crash a man must prove in a heavenly court that he lived his life without fear.,Critical acclaim; Albert Brooks comedic brilliance; romantic fantasy,"Roger Ebert, Metacritic, Rotten Tomatoes, Letterboxd",,,,
109,Delicatessen,1991,Jean-Pierre Jeunet & Marc Caro,Dark Comedy/Sci-Fi,In a post-apocalyptic France a landlord-butcher lures tenants to his building for sinister culinary purposes.,César Awards; cult classic; Criterion Collection; Jeunet and Caro debut,"Criterion Collection, Letterboxd, Metacritic, César Awards",,,,
110,Doc Hollywood,1991,Michael Caton-Jones,Comedy/Romance,A hotshot LA-bound plastic surgeon is stranded in a charming Southern town that changes his priorities.,Michael J. Fox vehicle; feel-good hit; $54M domestic,"Box Office Mojo, Rotten Tomatoes",,,,
111,Dogfight,1991,Nancy Savoca,Romance/Drama,A young Marine invites an unsuspecting plain woman to a cruel bet then falls genuinely in love with her.,River Phoenix and Lili Taylor; underseen indie romance gem,"Letterboxd, IndieWire",,,,
112,Don't Tell Mom the Babysitter's Dead,1991,Stephen Herek,Comedy,Five kids must fend for themselves all summer when their elderly babysitter dies on the first day.,Christina Applegate teen comedy; cult following; $25M domestic,"Box Office Mojo, Letterboxd",,,,
113,Double Impact,1991,Sheldon Lettich,Action,Twin brothers separated at birth reunite to avenge their parents' murder in Hong Kong.,Jean-Claude Van Damme dual role; $30M domestic; action vehicle,Box Office Mojo,,,,
114,Dying Young,1991,Joel Schumacher,Romance/Drama,A young woman caring for a leukemia patient falls in love with him while confronting mortality and hope.,Julia Roberts and Campbell Scott; $33M domestic,Box Office Mojo,,,,
115,Fires Within,1991,Gillian Armstrong,Drama/Romance,A Cuban political prisoner is released and reunites with his wife who has built a new life in Miami.,Jimmy Smits and Greta Scacchi; Cuban-American drama,Metacritic,,,,
116,Flight of the Intruder,1991,John Milius,War/Action,Naval aviators during the Vietnam War defy orders to launch a dangerous unauthorized bombing mission against a Hanoi target.,Danny Glover and Willem Dafoe; Vietnam aviation action,Box Office Mojo,,,,
117,Flirting,1991,John Duigan,Romance/Drama,A shy Australian schoolboy falls for a Ugandan student at a neighboring girls' school in this tender coming-of-age romance.,Australian cinema; Nicole Kidman early role; Thandie Newton breakout,"Letterboxd, Metacritic",,,,
118,Freddy's Dead: The Final Nightmare,1991,Rachel Talalay,Horror,Freddy Krueger stalks the last surviving teenager of Springwood in the original franchise's supposed finale.,Franchise continuation; $34M domestic; practical effects horror,Box Office Mojo,,,,
119,He Said She Said,1991,Ken Kwapis & Marisa Silver,Romance/Comedy,A couple who are rival journalists tell their love story from completely opposite perspectives.,Kevin Bacon and Elizabeth Perkins; dual-perspective rom-com,Box Office Mojo,,,,
120,House Party 2,1991,Doug McHenry & George Jackson,Comedy,Kid and Play head to college where parties academic pressure and romance create fresh complications.,Sequel; 90s hip-hop comedy continuation,Box Office Mojo,,,,
121,Hudson Hawk,1991,Michael Lehmann,Action/Comedy,A cat burglar fresh out of prison is blackmailed into stealing Da Vinci treasures in this manic action comedy.,Bruce Willis; notable commercial failure; cult reassessment; $17M domestic,"Box Office Mojo, Letterboxd",,,,
122,King Ralph,1991,David S. Ward,Comedy,A bumbling American lounge singer becomes King of England when the entire royal family is wiped out.,John Goodman comedy vehicle; $34M domestic,Box Office Mojo,,,,
123,L.A. Story,1991,Mick Jackson,Comedy/Romance,A wacky weatherman falls in love while a sentient freeway sign dispenses life advice in sun-drenched Los Angeles.,Steve Martin satirical comedy; critical praise; $28M domestic,"Box Office Mojo, Roger Ebert, Rotten Tomatoes",,,,
124,Miami Blues,1991,George Armitage,Crime/Comedy,A charming psychopath steals a detective's badge and gun to become a freelance crime spree cop in Miami.,Alec Baldwin and Jennifer Jason Leigh; noir-comedy cult gem (wider 1991 release),"Roger Ebert, Rotten Tomatoes, Letterboxd",,,,
125,Mobsters,1991,Michael Karbelnikoff,Crime/Drama,The origin story of Lucky Luciano Bugsy Siegel Meyer Lansky and Frank Costello as young ambitious gangsters.,Christian Slater and Patrick Dempsey; gangster drama,Box Office Mojo,,,,
126,Mortal Thoughts,1991,Alan Rudolph,Thriller,Two working-class friends become entangled in murder when one kills the other's abusive husband.,Demi Moore and Glenne Headly; twisting narrative; Bruce Willis menacing,"Metacritic, Rotten Tomatoes",,,,
127,My Father's Glory / My Mother's Castle,1991,Yves Robert,Drama,A French boy's idyllic childhood summers in Provence unfold with warmth nostalgia and the magic of family memory.,Roger Ebert top 10; French pastoral cinema gem,"Roger Ebert, Metacritic, Letterboxd",,,,
128,Naked Lunch,1991,David Cronenberg,Sci-Fi/Horror,An exterminator spirals into a hallucinatory underworld of typewriter-bugs and espionage after accidentally killing his wife.,Cult classic; Cronenberg adaptation of Burroughs; Criterion Collection,"Criterion Collection, Letterboxd, Metacritic",,,,
129,Necessary Roughness,1991,Stan Dragoti,Sports Comedy,A ragtag group of misfits must rebuild a disgraced college football team from scratch.,Scott Bakula sports comedy; $26M domestic,Box Office Mojo,,,,
130,New Jack City,1991,Mario Van Peebles,Crime/Drama,An ambitious drug lord builds a crack empire in Harlem while two determined cops close in from every angle.,Wesley Snipes breakout; cultural touchstone; $47M domestic,"Box Office Mojo, Roger Ebert, Letterboxd",,,,
131,Night on Earth,1991,Jim Jarmusch,Comedy/Ensemble,Five taxi rides in five cities around the world reveal fleeting human connections and existential comedy.,Independent classic; Jarmusch's global minimalist vision,"Letterboxd, IndieWire, Criterion Collection",,,,
132,Once Around,1991,Lasse Hallström,Comedy/Drama,A woman's impulsive marriage to a loud overbearing salesman throws her close-knit family into turmoil.,Richard Dreyfuss and Holly Hunter; Hallström character study,"Roger Ebert, Metacritic",,,,
133,Only the Lonely,1991,Chris Columbus,Comedy/Romance,A shy Chicago cop must choose between his domineering mother and the woman he loves.,John Candy vehicle; Maureen O'Hara final role; Chris Columbus warmth,"Box Office Mojo, Rotten Tomatoes",,,,
134,Oscar,1991,John Landis,Comedy,A gangster tries to go straight but a series of farcical misunderstandings keeps pulling him back to crime.,Sylvester Stallone comedy; period farce; $23M domestic,Box Office Mojo,,,,
135,Other People's Money,1991,Norman Jewison,Comedy/Drama,A ruthless corporate raider targets a family-owned company in a battle between greed and small-town values.,Danny DeVito acclaimed; Norman Jewison direction; $25M domestic,"Box Office Mojo, Metacritic",,,,
136,Paradise,1991,Mary Agnes Donoghue,Drama,A grieving couple takes in a friend's young son for the summer and all three begin to heal.,Melanie Griffith Don Johnson and Elijah Wood; family drama,Box Office Mojo,,,,
137,Point Break,1991,Kathryn Bigelow,Action/Thriller,An undercover FBI agent infiltrates a gang of surfing bank robbers and finds himself seduced by their philosophy.,Cult classic; Bigelow breakthrough; Keanu Reeves and Swayze iconic pairing; $83M worldwide,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
138,Problem Child 2,1991,Brian Levant,Comedy,The mischievous adopted troublemaker returns with even more chaos in this family comedy sequel.,John Ritter sequel; $25M domestic,Box Office Mojo,,,,
139,Regarding Henry,1991,Mike Nichols,Drama,A ruthless lawyer suffers brain damage and must rediscover his humanity through the love of the family he once neglected.,Harrison Ford dramatic role; Mike Nichols direction; $43M domestic,"Box Office Mojo, Metacritic",,,,
140,Ricochet,1991,Russell Mulcahy,Action/Thriller,A convicted killer escapes prison to systematically destroy the cop who put him away.,Denzel Washington and John Lithgow; action thriller,Box Office Mojo,,,,
141,Sleeping with the Enemy,1991,Joseph Ruben,Psychological Thriller,A woman fakes her death to escape her violently abusive husband only to have him obsessively track her to her new life.,Commercial hit; Julia Roberts vehicle; $101M domestic,"Box Office Mojo, The Numbers, CinemaScore",,,,
142,Soapdish,1991,Michael Hoffman,Comedy,The backstage world of a daytime soap opera erupts in jealousy sabotage and outrageous plot twists.,Sally Field Kevin Kline Robert Downey Jr. ensemble; $36M domestic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
143,Stepping Out,1991,Lewis Gilbert,Musical/Comedy,A diverse group of amateur tap dancers prepare for a charity show under their passionate instructor's guidance.,Liza Minnelli musical vehicle; feel-good ensemble,Metacritic,,,,
144,Stone Cold,1991,Craig R. Baxley,Action,An undercover cop infiltrates a violent biker gang to prevent their assassination plot against a judge.,Brian Bosworth action debut; cult following,"Box Office Mojo, Letterboxd",,,,
145,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,Michael Pressman,Action/Comedy,The turtle heroes battle a new wave of mutant villains created from the same radioactive ooze that spawned them.,Franchise sequel; $78M domestic; family phenomenon,"Box Office Mojo, The Numbers, CinemaScore",,,,
146,The Butcher's Wife,1991,Terry Hughes,Romance/Comedy,A clairvoyant Southern woman moves to Greenwich Village and uses her psychic gift to play matchmaker for strangers.,Demi Moore vehicle; quirky romantic comedy,Box Office Mojo,,,,
147,The Doctor,1991,Randa Haines,Medical Drama,An arrogant surgeon becomes a patient himself and learns empathy and humanity from the other side of medicine.,William Hurt acclaimed performance; Roger Ebert praised,"Roger Ebert, Metacritic, Box Office Mojo",,,,
148,The Hard Way,1991,John Badham,Action/Comedy,A pampered movie star shadows a real detective for research and turns his life upside down.,Michael J. Fox and James Woods; buddy action-comedy,"Box Office Mojo, Rotten Tomatoes",,,,
149,The Last Boy Scout,1991,Tony Scott,Action/Comedy,A disgraced Secret Service agent and a burned-out quarterback team up to expose a corrupt football gambling conspiracy.,Bruce Willis and Damon Wayans; Tony Scott action; $32M domestic,"Box Office Mojo, Rotten Tomatoes",,,,
150,The Long Walk Home,1991,Richard Pearce,Drama,During the Montgomery bus boycott a Black domestic worker and her white employer navigate the changing South.,Whoopi Goldberg and Sissy Spacek; civil rights drama,"Roger Ebert, Metacritic",,,,
151,The Man in the Moon,1991,Robert Mulligan,Drama,A 14-year-old girl experiences first love and devastating heartbreak in rural 1950s Louisiana.,Robert Mulligan's final film; Reese Witherspoon debut; Roger Ebert praised,"Roger Ebert, Metacritic, Rotten Tomatoes",,,,
152,The Object of Beauty,1991,Michael Lindsay-Hogg,Comedy/Drama,An American couple in a London hotel scheme to steal their own Henry Moore sculpture to pay mounting debts.,John Malkovich and Andie MacDowell; art world satire,"Roger Ebert, Metacritic",,,,
153,The People Under the Stairs,1991,Wes Craven,Horror,A boy discovers his landlords are psychotic siblings keeping mutilated prisoners beneath their house.,Wes Craven social commentary horror; $24M domestic; cult following,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
154,The Rocketeer,1991,Joe Johnston,Action/Adventure,A pilot discovers a jetpack and becomes a deco-era superhero battling Nazis in 1930s Los Angeles.,Disney adventure; praised for retro production design; $46M domestic,"Box Office Mojo, Rotten Tomatoes",,,,
155,True Colors,1991,Herbert Ross,Drama/Political,Two law school friends take divergent paths into politics and law leading to a collision of ethics and ambition.,John Cusack and James Spader; political drama,Metacritic,,,,
156,V.I. Warshawski,1991,Jeff Kanew,Mystery/Action,A wisecracking female private investigator takes on a dangerous case involving hockey murder and corruption in Chicago.,Kathleen Turner vehicle; Sara Paretsky adaptation,Box Office Mojo,,,,
157,What About Bob?,1991,Frank Oz,Comedy,A desperately needy patient follows his therapist on vacation driving the doctor to an increasingly spectacular breakdown.,Cult comedy classic; Bill Murray and Richard Dreyfuss chemistry; $63M domestic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
158,White Fang,1991,Randal Kleiser,Adventure/Drama,A young gold prospector in the Yukon befriends a wild wolf-dog hybrid in this Jack London adaptation.,Disney adventure; Ethan Hawke early role; $34M domestic,Box Office Mojo,,,,
