Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
66,Maiden,2019,Alex Holmes,Documentary,The true story of Tracy Edwards and the first all-female crew to enter the Whitbread Round the World Race in 1989 in Holmes inspiring sports documentary.,RT 97 MC 74; Tracy Edwards; 1989 Whitbread race; all-female crew; sailing; gender barriers; astonishing archival footage; inspirational; Holmes; crowd-pleaser; limited but passionate release,"Metacritic, Rotten Tomatoes",,,,
67,The Peanut Butter Falcon,2019,Tyler Nilson and Michael Schwartz,Drama/Adventure,A young man with Down syndrome escapes from a care facility and befriends an outlaw who helps him reach a professional wrestling school in this warm-hearted adventure.,RT 96 MC 70; Gottsagen LaBeouf Johnson; Gottsagen first actor with Down syndrome to star in major release; Huck Finn inspired; heartwarming; wrestling dream; road movie; genuine friendship; surprise hit,"Metacritic, Rotten Tomatoes",,,,
68,Gloria Bell,2019,Sebastian Lelio,Drama/Comedy,A free-spirited middle-aged woman navigates love and family in Los Angeles while pursuing her own happiness in Lelios warm English-language remake of his Chilean hit.,RT 88 MC 76; Julianne Moore luminous; John Turturro; Lelio self-remake of Gloria; middle-aged female protagonist; disco dancing; Los Angeles; Moore committed; character study; underappreciated gem,"Metacritic, Rotten Tomatoes",,,,
69,Bliss,2019,Joe Begos,Horror,A struggling artist in Los Angeles discovers that a new drug unlocks her creativity but also an insatiable bloodlust in Begos neon-drenched lo-fi vampire film.,RT 96 MC 65; Dora Madison; Begos indie horror; practical effects; LA art scene; vampire film; no-budget energy; midnight movie; festival favorite; torrential blood; punk rock aesthetic,"Metacritic, Rotten Tomatoes",,,,
70,Little Joe,2019,Jessica Hausner,Sci-Fi/Thriller,A plant breeder develops a new species designed to make its owner happy but the flower may have unintended sinister effects on those around it in Hausners chilly sci-fi parable.,Cannes Best Actress (Beecham); RT 72 MC 64; Beecham; Hausner; Invasion of the Body Snatchers echoes; corporate science; happiness engineered; deliberate pacing; clinical aesthetic; pharmaceutical critique,"Cannes, Metacritic, Rotten Tomatoes",,,,
71,Matthias and Maxime,2019,Xavier Dolan,Drama,Two lifelong friends confront confused feelings after sharing a kiss for an amateur film in Dolans tender personal return to intimate French-Canadian drama.,Cannes Competition; RT 71 MC 58; Dolan directed and starred; Dolan return to smaller scale; male friendship; Quebec; LGBTQ themes; Dolan autobiographical; intimate scope; Cannes premiere; Harris Dickinson,"Cannes, Metacritic, Rotten Tomatoes",,,,
72,Missing Link,2019,Chris Butler,Animation/Adventure,An explorer and a Sasquatch journey to the Himalayas to find the legendary hidden valley of Shangri-La in Laikas visually stunning stop-motion adventure.,Golden Globe Animated; Laika; RT 88 MC 64; Jackman Galifianakis Saldana; stop-motion craft; Laika artistry; underperformed; Butler ParaNorman director; Sasquatch buddy comedy; gorgeous animation,"Golden Globes, Metacritic, Rotten Tomatoes",,,,
73,Ma,2019,Tate Taylor,Horror/Thriller,A lonely middle-aged woman befriends a group of teenagers and invites them to party in her basement but her hospitality hides a sinister obsession.,RT 54 MC 53; $61M worldwide; Octavia Spencer horror villain; Spencer against type; Spencer Oscar winner goes genre; Blumhouse; Taylor Help reunion; Spencer committed; fun B-movie; surprising hit,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
74,Luce,2019,Julius Onah,Drama/Thriller,A model high school student and former child soldier from Eritrea is suspected of harboring dangerous views by his teacher forcing his parents to question what they know about their adopted son.,RT 92 MC 72; Kelvin Harrison Jr Octavia Spencer Naomi Watts Tim Roth; Onah; race expectations identity; provocative; JC Lee play adaptation; who gets to define Blackness; ambiguity,"Metacritic, Rotten Tomatoes",,,,
75,The Report,2019,Scott Z. Burns,Drama/Thriller,A Senate staffer spends years investigating the CIAs post-9/11 Detention and Interrogation Program and fights to publish his findings in Burns taut political thriller.,RT 82 MC 65; Amazon; Driver Bening; Burns Contagion writer directorial debut; Feinstein; CIA torture report; Daniel Jones true story; Sundance premiere; post-9/11 reckoning,"Metacritic, Rotten Tomatoes",,,,
76,Young Ahmed,2019,Jean-Pierre and Luc Dardenne,Drama,A teenage Muslim boy in Belgium falls into radicalization and plots an attack on his teacher in the Dardennes controversial character study of youthful extremism.,Cannes Best Director; RT 64 MC 58; Dardenne brothers; Cannes regulars; radicalization; Belgian realism; provocative; teen extremism; controversial reception; Dardennes moral inquiry; Idir Ben Addi debut,"Cannes, Metacritic, Rotten Tomatoes",,,,
77,Sword of Trust,2019,Lynn Shelton,Comedy/Drama,A pawn shop owner becomes embroiled in a conspiracy theory about Civil War memorabilia in Sheltons loose improvisational comedy about truth in a post-truth era.,RT 92 MC 71; Marc Maron; Shelton (died 2020); improv-heavy; conspiracy theories; Southern Gothic; Maron natural charm; Shelton intimate style; post-truth America; warmth despite dark subject,"Metacritic, Rotten Tomatoes",,,,
78,Weathering with You,2019,Makoto Shinkai,Animation/Romance,A runaway teenager in Tokyo discovers a girl with the mystical ability to clear the sky and their growing bond threatens the fate of a rain-drenched city.,Japan highest-grossing 2019; $193M worldwide; RT 92 MC 71; Shinkai Your Name follow-up; climate change allegory; Tokyo rain; teenage romance; stunning animation; Radwimps score; Shinkai master,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
79,Late Night,2019,Nisha Ganatra,Comedy,A legendary late-night talk show host hires her first female writer to help revitalize her show in Ganatras Sundance hit about diversity in entertainment.,Sundance record $13M sale to Amazon; RT 80 MC 65; Thompson Kaling; Kaling wrote; Sundance bidding war; late-night TV; representation; Emma Thompson comedy; workplace comedy; Amazon acquisition,"Sundance, Metacritic, Rotten Tomatoes",,,,
80,Shazam!,2019,David F. Sandberg,Action/Comedy,A 14-year-old foster kid gains the power to transform into an adult superhero by saying one word in Sandbergs charming heartfelt DC Comics origin story.,$365M worldwide; RT 90 MC 71; Zachary Levi Angel; kid-becomes-superhero; found family; foster care; DC lighter tone; Big meets Superman; Sandberg horror background; genuine warmth,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:17:46.036Z
81,The Biggest Little Farm,2019,John Chester,Documentary,A couple abandons city life to build a sustainable farm outside Los Angeles and discovers the complexity and beauty of working with nature over eight transformative years.,RT 92 MC 69; Chester documented own farm; Apricot Lane Farms; regenerative agriculture; biodiversity; eight-year production; crowd-pleasing; gorgeous nature photography; hopeful environmental story,"Metacritic, Rotten Tomatoes",,,,
82,Spider-Man: Far From Home,2019,Jon Watts,Action/Sci-Fi,Peter Parker tries to enjoy a European vacation but must step up when elemental creatures attack and a new hero named Mysterio appears in Watts playful MCU sequel.,$1.131B worldwide; RT 91 MC 69; Holland Gyllenhaal Zendaya; post-Endgame MCU reset; Mysterio; multiverse tease; Peter Parker identity crisis; Watts assured direction; record Sony opening,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:17:49.636Z
83,High Life,2019,Claire Denis,Sci-Fi/Drama,A father and his infant daughter survive alone aboard a spacecraft hurtling toward a black hole after a mission involving death row inmates goes horribly wrong in Denis hypnotic sci-fi.,RT 83 MC 76; Pattinson Binoche; Denis first English-language film; A24; reproduction and captivity; existential sci-fi; arthouse meets genre; bodily horror; Binoche extraordinary; Pattinson range,"Metacritic, Rotten Tomatoes",,,,
84,La Belle Epoque,2019,Nicolas Bedos,Comedy/Romance,A disillusioned man is offered the chance to relive any period from his past through an elaborate theatrical recreation and chooses to revisit the week he met the love of his life.,RT 83 MC 63; Auteuil Bejo; Bedos comedy; French nostalgia; theater meets cinema; Cesar noms; romance and regret; Paris 1974; clever concept; charming French entertainment; Fanny Ardant,"Metacritic, Rotten Tomatoes",,,,
85,The Dead Dont Die,2019,Jim Jarmusch,Comedy/Horror,The residents of a small peaceful town must battle a zombie invasion in Jarmuschs deadpan meta zombie comedy with an all-star cast.,Cannes Opening Night; RT 54 MC 52; Murray Driver Swinton; Jarmusch genre exercise; meta-commentary; climate change allegory; deliberately paced; polarizing; star-studded; Jarmusch loyal fanbase,"Cannes, Metacritic, Rotten Tomatoes",,,,
86,Long Days Journey into Night,2019,Bi Gan,Drama,A man returns to his hometown searching for a woman from his past in a film that climaxes with an extraordinary unbroken 59-minute 3D dream sequence.,RT 89 MC 78; Bi Gan; 59-minute single take in 3D; Chinese arthouse; Kaili Blues follow-up; memory and desire; Tarkovsky influence; set box office record in China on misleading New Years marketing; technically audacious,"Metacritic, Rotten Tomatoes",,,,
87,John Wick: Chapter 3 - Parabellum,2019,Chad Stahelski,Action/Thriller,Excommunicated and with a $14 million bounty on his head John Wick fights his way through New York City seeking a path to survival in Stahelskis exhilarating action sequel.,$402M worldwide; RT 89 MC 73; Reeves Berry McShane; best action franchise of its era; horse chase; knife fight; glass room; practical stunt work; Reeves committed physicality; Chad directing,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:17:57.545Z
88,Dark Waters,2019,Todd Haynes,Drama/Thriller,A corporate defense attorney exposes DuPonts decades-long history of chemical pollution that poisoned an entire community in Haynes urgent environmental legal thriller.,RT 89 MC 72; Ruffalo; based on Nathaniel Rich NYT article; Rob Bilott true story; DuPont PFOA; Parkersburg West Virginia; Erin Brockovich comparison; Ruffalo passionate advocacy; Haynes genre departure,"Metacritic, Rotten Tomatoes",,,,
89,Waves,2019,Trey Edward Shults,Drama,An African-American family in South Florida is torn apart by tragedy and slowly finds a path toward healing in Shults ambitious formally daring two-part family drama.,RT 84 MC 77; Kelvin Harrison Jr Sterling K. Brown Taylor Russell breakout; Shults Krisha and It Comes at Night follow-up; split narrative; music-driven; Kanye to Radiohead; A24,"Metacritic, Rotten Tomatoes",,,,
90,Her Smell,2019,Alex Ross Perry,Drama,A self-destructive punk rock singer pushes away everyone around her during her bands messy disintegration in Perrys intense experiential fifth film.,RT 80 MC 76; Elisabeth Moss towering; Cara Delevingne Amber Heard; Perry abrasive style; five-act structure; punk rock; addiction spiral; Moss physical transformation; redemption through music; deeply immersive,"Metacritic, Rotten Tomatoes",,,,
91,Midsommar,2019,Ari Aster,Horror/Drama,A grieving young woman and her friends travel to a Swedish midsummer festival that turns into a nightmarish pagan ritual in Asters deeply unsettling folk horror daylight opera.,RT 83 MC 72; Pugh breakout; Aster Hereditary follow-up; daylight horror; Swedish folk horror; directors cut adds 30 minutes; breakup movie as horror film; May Queen; Pugh extraordinary physical performance,"Metacritic, Rotten Tomatoes",,1,,
92,Just Mercy,2019,Destin Daniel Cretton,Drama/Biography,A young lawyer and his colleagues work to free a wrongly condemned death row prisoner in Alabama in Crettons powerful true story of justice and racial bias.,RT 84 MC 68; Jordan Foxx; Bryan Stevenson true story; Equal Justice Initiative; Walter McMillian case; Cretton Short Term 12 follow-up; racial injustice; death penalty; Brie Larson; made free to stream during BLM protests,"Metacritic, Rotten Tomatoes",,,,
93,Ready or Not,2019,Matt Bettinelli-Olpin and Tyler Gillett,Horror/Comedy,A newlywed bride must survive a lethal game of hide-and-seek with her wealthy in-laws on her wedding night in this bloody gleeful class-warfare horror comedy.,RT 88 MC 64; Samara Weaving star-making; eat-the-rich horror; wedding night; Le Domas family; Radio Silence directors; crowd-pleaser; practical gore; Weaving action star; cult hit,"Metacritic, Rotten Tomatoes",,1,,
94,The Painted Bird,2019,Vaclav Marhoul,Drama/War,A young Jewish boy wanders alone through Eastern Europe during World War II encountering the worst of humanity in Marhouls unflinching adaptation of Jerzy Kosinskis controversial novel.,Venice Competition; RT 47 MC 45; Harvey Keitel Stellan Skarsgard Udo Kier Julian Sands; Marhoul nine-year production; black and white; extreme content; walkouts at Venice; Holocaust survival; 169 minutes,"Venice, Metacritic, Rotten Tomatoes",,,,
95,The Art of Self-Defense,2019,Riley Stearns,Comedy/Thriller,A timid accountant joins a karate dojo after being attacked on the street and falls under the influence of a charismatic sensei with a dark agenda.,RT 83 MC 67; Eisenberg Nivola; Stearns deadpan; toxic masculinity satire; dark comedy; karate cult; Fight Club comparisons; Eisenberg against type; deliberately stilted; genre subversion,"Metacritic, Rotten Tomatoes",,,,
96,Captain Marvel,2019,Anna Boden and Ryan Fleck,Action/Sci-Fi,An Air Force pilot discovers she has extraordinary powers and becomes embroiled in a galactic war between two alien races in Marvels first solo female superhero film.,$1.128B worldwide; RT 79 MC 64; Larson; first MCU female-led film; 1990s setting; Skrulls; Endgame prelude; Goose the cat; Larson physical commitment; seventh-highest-grossing 2019,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:18:10.120Z
97,Crawl,2019,Alexandre Aja,Horror/Thriller,A young woman and her father become trapped in their crawl space during a Category 5 hurricane with massive alligators between them and safety in Ajas lean efficient creature feature.,RT 83 MC 60; Kaya Scodelario; Aja; Raimi produced; 87 minutes; old-school creature feature; hurricane flooding; father-daughter; practical effects; crowd-pleasing genre filmmaking,"Metacritic, Rotten Tomatoes",,,,
98,Frozen II,2019,Chris Buck and Jennifer Lee,Animation/Adventure,Elsa follows a mysterious voice into an enchanted forest to discover the origin of her powers and save her kingdom in Disneys visually stunning animated sequel.,$1.453B worldwide; RT 77 MC 64; Into the Unknown; Menzel Bell; highest-grossing animated sequel; identity and duty; Idina Menzel; Disney; Show Yourself; autumn setting,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:18:51.620Z
99,Good Boys,2019,Gene Stupnitsky,Comedy,Three sixth-grade boys skip school and embark on a misadventure involving stolen drugs a broken drone and their first kissing party in Stupnitskys raunchy tween comedy.,$111M worldwide; RT 79 MC 60; Tremblay Williams Noon; Rogen Goldberg produced; kids with adult comedy; R-rated tween humor; Superbad for pre-teens; surprise hit; fresh young cast,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
100,Doctor Sleep,2019,Mike Flanagan,Horror/Drama,An adult Danny Torrance still struggling with his traumatic childhood at the Overlook Hotel encounters a young girl with similar powers hunted by a cult in Flanagans ambitious King adaptation.,RT 78 MC 59; McGregor Ferguson; Flanagan bridged King novel and Kubrick film; Overlook return; True Knot; Rebecca Ferguson scene-stealer; Shining sequel; King and Kubrick reconciliation; underperformed,"Metacritic, Rotten Tomatoes",,,,
101,Scary Stories to Tell in the Dark,2019,Andre Ovredal,Horror,A group of teenagers discover a haunted book in an old mansion that turns their darkest fears into terrifying reality in Ovredals adaptation of the beloved horror anthology.,RT 79 MC 58; $105M worldwide; del Toro produced; Ovredal Autopsy of Jane Doe director; Schwartz and Gammell books; beloved source material; practical creatures; PG-13 horror; del Toro sensibility,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
102,Dragged Across Concrete,2019,S. Craig Zahler,Crime/Thriller,Two policemen suspended for excessive force descend into the criminal underworld in Zahlers deliberately paced provocative and brutally violent crime thriller.,RT 74 MC 54; Gibson Vaughn; Zahler Bone Tomahawk Brawl director; deliberately provocative; long runtime; genre subversion; extreme violence; polarizing; Don Johnson; character-driven crime,"Metacritic, Rotten Tomatoes",,,,
103,Happy Death Day 2U,2019,Christopher Landon,Horror/Comedy,Tree Gelbman discovers that dying over and over is just the beginning when she enters a new time loop with more dangers in Landons genre-hopping sequel.,RT 69 MC 57; Rothe; Landon; time loop expanded; multiverse; more comedy than horror; Rothe charming; Groundhog Day meets sci-fi; clever sequel; underperformed; franchise extension,"Metacritic, Rotten Tomatoes",,,,
104,American Factory,2019,Steven Bognar and Julia Reichert,Documentary,A Chinese billionaire reopens a former General Motors plant in Ohio and the clash between cultures and labor practices unfolds in this revealing globalization documentary.,Oscar Documentary Feature; first Higher Ground (Obama) production; Netflix; Sundance Directing Award Doc; Bognar Reichert; Fuyao Glass; Dayton Ohio; American Dream; US-China labor dynamics,"Academy Awards, Sundance, Metacritic, Rotten Tomatoes",,,,
105,Rocketman,2019,Dexter Fletcher,Biography/Music,The fantastical story of Elton Johns breakthrough years as a songwriter and performer told through his musical catalogue in Fletchers exuberant biographical musical.,Oscar Original Song (Im Gonna Love Me Again); Golden Globe nom; $195M worldwide; Egerton total transformation; sang live; fantasy musical structure; Johns sexuality; Taupin partnership; honest biopic,"Academy Awards, Golden Globes, Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:18:57.999Z
106,The Cave,2019,Feras Fayyad,Documentary,A subterranean hospital in besieged Syria led by a young female doctor serves the wounded while under constant bombardment in Fayyads harrowing war documentary.,Oscar nom Documentary; Fayyad Last Men in Aleppo follow-up; underground hospital; Dr. Amani Ballour; Syrian civil war; female leadership under siege; National Geographic; Toronto Peoples Choice Doc,"Academy Awards, TIFF, Metacritic, Rotten Tomatoes",,,,
107,Motherless Brooklyn,2019,Edward Norton,Crime/Drama,A lonely private detective with Tourette syndrome investigates the murder of his mentor and uncovers a vast conspiracy shaping 1950s New York in Nortons passion project.,$12M worldwide; RT 63 MC 60; Norton Willis; Norton directed wrote starred; Jonathan Lethem novel; 1950s New York; Robert Moses parallels; 20-year passion project; Baldwin Dafoe Gugino; underperformed,"Metacritic, Rotten Tomatoes",,,,
108,Yesterday,2019,Danny Boyle,Comedy/Music,A struggling musician wakes up in a world where The Beatles never existed and becomes famous performing their songs as his own in Boyles high-concept Richard Curtis comedy.,RT 63 MC 55; $153M worldwide; Patel James; Curtis screenplay; Beatles catalogue; high concept; Boyle Slumdog director; crowd-pleasing; Ed Sheeran cameo; charming if slight,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:19:02.886Z
109,Under the Silver Lake,2019,David Robert Mitchell,Mystery/Thriller,A young man in Los Angeles investigates the disappearance of his beautiful neighbor and uncovers a vast conspiracy lurking beneath the citys pop culture in Mitchells divisive neo-noir.,RT 58 MC 60; Garfield; Mitchell It Follows follow-up; Los Angeles conspiracy; pop culture codes; Hitchcock homage; divisive polarizing; cult following; A24; ambitious and messy; overlong but fascinating,"Metacritic, Rotten Tomatoes",,,,
110,Little Women,2019,Greta Gerwig,Drama/Romance,The March sisters navigate love ambition and loss in Civil War-era America in Gerwigs inventive time-shifting adaptation of Louisa May Alcotts beloved novel.,Oscar Costume Design; 6 noms including Picture Adapted Screenplay; $218M worldwide; Ronan Pugh Watson Chalamet Dern; Gerwig structural innovation; eighth adaptation; feminist reclamation; Pugh breakout,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
111,Whered You Go Bernadette,2019,Richard Linklater,Comedy/Drama,A loving mom becomes compelled to reconnect with her creative passions after years of sacrificing herself for her family and disappears to Antarctica in Linklaters quirky adaptation.,$9M worldwide; RT 49 MC 51; Blanchett; Linklater; Maria Semple novel; Seattle; architecture; missing mother; Antarctica; Blanchett idiosyncratic; Linklater departure; commercial disappointment,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
112,Escape Room,2019,Adam Robitel,Horror/Thriller,Six strangers are lured into an immersive escape room where the puzzles become increasingly deadly in Robitels surprisingly entertaining high-concept horror.,RT 51 MC 48; $155M worldwide; Taylor Russell Robitel; escape room craze; low budget hit; January surprise; Russell standout; franchise potential; production design; PG-13 horror hit,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
113,The Lion King,2019,Jon Favreau,Animation/Drama,Simba returns to challenge Scar and reclaim the Pride Lands in Favreaus photorealistic CG remake of the 1994 Disney animated classic.,$1.657B worldwide; RT 52; second-highest-grossing 2019; Glover Beyonce; photorealistic animation debate; Beyonce Spirit; mixed critical reception but massive commercial success; Can You Feel the Love Tonight; Hans Zimmer,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
114,Avengers: Endgame,2019,Anthony and Joe Russo,Action/Sci-Fi,The remaining Avengers assemble for one final desperate mission to undo Thanos devastation and restore the universe in Marvels colossal 22-film climax.,Highest-grossing film of all time at release ($2.798B); Oscar nom VFX; cultural event; portals scene; I am Iron Man; Downey Evans farewell; 3-hour runtime; record opening weekend $1.2B; Snap aftermath,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",1,,5,2026-04-01T15:19:14.286Z
115,Bombshell,2019,Jay Roach,Drama/Biography,The true story of the women at Fox News who brought down Roger Ailes and exposed a culture of sexual harassment at the powerful network.,Oscar Makeup and Hairstyling; 3 noms including Actress (Theron); $61M worldwide; Theron Kidman Robbie; Ailes MeToo; Theron uncanny transformation; Megyn Kelly; Gretchen Carlson,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
116,Knives Out,2019,Rian Johnson,Mystery/Comedy,A famous detective investigates the death of a wealthy mystery novelist surrounded by his scheming family in Johnsons deliriously entertaining original whodunit.,Oscar nom Original Screenplay; $311M worldwide; Craig Evans de Armas; Johnson original creation; Agatha Christie homage; de Armas breakout; rare original blockbuster; spawned franchise,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",1,,5,2026-04-01T15:19:20.837Z
117,Promare,2019,Hiroyuki Imaishi,Animation/Action,A firefighter mecha pilot clashes with a leader of fire-wielding mutants in Imaishis visually explosive original anime feature from Studio TRIGGER.,RT 82; Imaishi Gurren Lagann Kill la Kill; Studio TRIGGER; original concept; vivid color palette; mecha vs fire; Sawano score; Japanese animation; high-energy spectacle; cult following; theatrical event,Rotten Tomatoes,,,,
118,Abominable,2019,Jill Culton,Animation/Adventure,A teenager encounters a magical yeti on the roof of her Shanghai apartment building and embarks on a quest to return him to his family on Mount Everest.,$190M worldwide; RT 81; DreamWorks Pearl Studio co-production; Culton; Chinese setting; youthful adventure; gorgeous Chinese landscapes; family friendly; Culton female director at DreamWorks,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
119,Spies in Disguise,2019,Nick Bruno and Troy Quane,Animation/Action,The worlds greatest spy is accidentally transformed into a pigeon by a young inventor and must save the world in his new feathered form in this Blue Sky Studios animated comedy.,$171M worldwide; RT 76; Smith Holland; Blue Sky; buddy comedy; spy genre kids version; Will Smith voice; Tom Holland voice; fun premise; family entertainment; underappreciated,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
120,Downton Abbey,2019,Michael Engler,Drama,The beloved Crawley family and their servants prepare for a royal visit from the King and Queen of England in Englers crowd-pleasing big-screen continuation of the hit series.,$194M worldwide; RT 73; original cast; Julian Fellowes script; Maggie Smith; fan service; period splendor; TV-to-film adaptation; genteel entertainment; satisfied devoted fanbase,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
121,Jumanji: The Next Level,2019,Jake Kasdan,Adventure/Comedy,The gang returns to Jumanji but the game has changed and they must brave new dangerous terrain in Kasdans entertaining franchise continuation.,$800M worldwide; RT 71; Johnson Black Hart Gillan; body-swap comedy; DeVito Glover additions; sequel success; Johnson bankability; Danny DeVito comedy; crowd-pleaser,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:19:34.291Z
122,Terminator: Dark Fate,2019,Tim Miller,Sci-Fi/Action,Sarah Connor and a hybrid cyborg protector must safeguard a young woman from an advanced new Terminator in Millers franchise reboot that reunited Hamilton and Schwarzenegger.,$261M worldwide on $185M budget; RT 70; Hamilton Cameron returned; Linda Hamilton comeback; ignoring sequels after T2; financial disappointment; Miller Deadpool director; Mackenzie Davis; franchise fatigue,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
123,Pokemon Detective Pikachu,2019,Rob Letterman,Adventure/Comedy,A young man teams up with a wise-cracking detective Pikachu to uncover the mystery of his missing father in a world where people and Pokemon live together.,$433M worldwide; RT 68; Reynolds voice; first live-action Pokemon; nostalgic franchise; Reynolds charm; CGI Pokemon; Letterman; family entertainment; video game adaptation milestone,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T15:19:31.214Z
124,Zombieland: Double Tap,2019,Ruben Fleischer,Comedy/Horror,The makeshift family of zombie hunters must face new evolved types of undead and new human survivors in Fleischers belated comedy sequel.,$122M worldwide; RT 68; Harrelson Eisenberg Stone Breslin; 10-year gap; new zombie types; Zoey Deutch scene-stealer; road trip; fan service; entertaining if unnecessary; Madison character,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:19:39.008Z
125,Hobbs & Shaw,2019,David Leitch,Action,A lawman and an outcast must work together against a genetically enhanced villain in Leitchs bombastic Fast and Furious spinoff.,$758M worldwide; RT 67; Johnson Statham Elba; Leitch Deadpool 2 and John Wick; franchise spinoff; Samoa sequence; buddy action comedy; Idris Elba villain; physical comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,1,2026-04-01T15:19:41.116Z
126,Better Days,2019,Derek Tsang,Drama,"Chen Nian, a high school student relentlessly bullied in the lead-up to her college entrance exams, forms an unlikely protective alliance with Bei, a young street criminal who becomes her self-appointed bodyguard. As the bullying escalates to lethal consequences, their bond deepens and the two find themselves making desperate choices that will define their futures.",,LB Top 500,,,,
127,Kumbalangi Nights,2019,Madhu C. Narayanan,Drama,"In the backwater fishing village of Kumbalangi, Kerala, four dysfunctional brothers navigate love, identity, and fractured family bonds as romantic relationships force each of them to confront their own failings. Their world is set against that of a neighbouring household ruled by the hyper-controlling Shammi, whose toxic masculinity provides a dark foil to the brothers' stumbling attempts at growth.",,LB Top 500,,,,
128,The Goldfinch,2019,John Crowley,Drama,A young man haunted by his mothers death clings to a small painting that connects him to her in Crowleys adaptation of Donna Tartts Pulitzer Prize-winning novel.,$10M worldwide on $45M budget; RT 24 MC 40; Elgort Kidman; Tartt bestseller; Crowley Brooklyn director; one of years biggest financial and critical disappointments; beautiful source material; prestige misfire,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
129,Childs Play,2019,Lars Klevberg,Horror,A mother gives her son a technologically advanced doll unaware that its AI has become dangerously sentient in Klevebergs updated remake of the 1988 horror classic.,RT 63; Plaza Hamill (voice); AI-era update of Chucky; Hamill voice casting; Plaza; Klevberg; modernized tech horror; Don Mancini original vs remake; Buddi doll; franchise reboot,"Metacritic, Rotten Tomatoes",,,,
130,It Chapter Two,2019,Andy Muschietti,Horror,The Losers Club returns to Derry twenty-seven years later to face Pennywise once more in Muschiettis sprawling conclusion to Stephen Kings horror epic.,$473M worldwide; RT 62; Chastain McAvoy Hader; King novel conclusion; Hader standout; Skarsgard Pennywise return; 169-minute runtime; Stephen King cameo; Muschietti ambitious scale,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T15:23:06.819Z
131,Alita: Battle Angel,2019,Robert Rodriguez,Sci-Fi/Action,A deactivated cyborg is revived by a compassionate doctor and must navigate a dangerous future world while searching for clues to her mysterious past.,$405M worldwide; RT 61; Cameron produced; Rodriguez directed; Rosa Salazar; manga adaptation; Motorball; Cameron two-decade passion project; impressive visual effects; devoted fanbase; sequel campaign,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T15:23:11.851Z
132,The Secret Life of Pets 2,2019,Chris Renaud,Animation/Comedy,Max and his pet friends face new adventures including a trip to the countryside and a rescue mission to free a tiger cub from a cruel circus.,$430M worldwide; RT 60; Patton Oswalt replaced Louis CK; Harrison Ford voice debut; Illumination; family sequel; franchise continuation; less charming than original; commercial success,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
133,Aladdin,2019,Guy Ritchie,Fantasy/Musical,A charming street rat discovers a magic lamp and uses it to win the heart of a princess while battling a power-hungry sorcerer in Ritchies live-action Disney remake.,$1.050B worldwide; RT 57; Will Smith Genie; Massoud Scott; billion-dollar club; Ritchie unexpected choice; Menken songs; commercial juggernaut despite mixed reviews; Speechless new original song,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,1,2026-04-01T15:23:21.068Z
134,Brightburn,2019,David Yarovesky,Horror/Sci-Fi,A couple raises an alien child who crash-landed on their farm but instead of becoming a hero the boy turns to darkness in Yaroveskys evil Superman horror inversion.,$32M worldwide; RT 57; Banks Denman; Gunn produced; Superman inversion; what if Superman was evil; horror meets superhero; R-rated; Yarovesky debut; promising concept; mixed execution,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
