Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
93,Miracle on 34th Street,1994,Les Mayfield,Fantasy,A lawyer defends a department store Santa who claims to be the real Kris Kringle in a courtroom battle for Christmas spirit.,$17.3M domestic; Richard Attenborough as Santa; holiday family remake,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
94,Naked Gun 33⅓: The Final Insult,1994,Peter Segal,Comedy,The hapless Lieutenant Frank Drebin comes out of retirement to infiltrate a terrorist plot targeting the Academy Awards ceremony.,$51M worldwide; Leslie Nielsen's slapstick farewell to the franchise,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
95,Prêt-à-Porter,1994,Robert Altman,Comedy,"An ensemble of designers, journalists, and models collide in chaotic Paris Fashion Week while a murder mystery unfolds behind the runway.",2 Golden Globe nominations; Altman's sprawling fashion-world satire; star-studded ensemble,"Golden Globes, Rotten Tomatoes, Wikipedia",,,,
96,The Swan Princess,1994,Richard Rich,Animation,A princess is transformed into a swan by an evil sorcerer and can only break the spell through a declaration of true love.,Golden Globe nomination (Song); independent animated fairy tale rival to Disney,"Golden Globes, Rotten Tomatoes, Wikipedia",,,,
97,With Honors,1994,Alek Keshishian,Drama,"A homeless man holds a Harvard student's thesis hostage in exchange for food and shelter, forging an unlikely friendship.",$20M domestic; Joe Pesci and Brendan Fraser; Golden Globe nomination (Song for Madonna),"Golden Globes, Box Office Mojo, Wikipedia",,,,
98,Chungking Express,1994,Wong Kar-wai,Romance,"Two fragmented love stories of lonely Hong Kong cops intersect in a neon-soaked, melancholic meditation on urban loneliness and fleeting connection.",Criterion Collection; Tarantino championed US release; foundational Hong Kong New Wave work,"Criterion, Letterboxd, Sight & Sound",,,,
99,It Could Happen to You,1994,Andrew Bergman,Romance,"A good-natured cop tips a waitress with half his lottery ticket and they win $4 million, complicating both their lives.",$37.9M worldwide; Nicolas Cage and Bridget Fonda; feel-good romantic comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
100,Pom Poko,1994,Isao Takahata,Animation,A community of shape-shifting tanuki raccoon dogs wage a desperate campaign to save their forest home from Tokyo's urban sprawl.,Studio Ghibli; Takahata's ecological folklore epic; Japanese environmental animation masterpiece,"Criterion, Letterboxd, Wikipedia",,,,
101,Angel Dust,1994,Gakuryū Ishii,Horror,"A female criminal psychologist named Setsuko Suma is assigned to investigate a series of ritualistic murders on the Tokyo subway — each killing occurring at the same time on Mondays and targeting young women. As Setsuko closes in on the perpetrator, the boundaries of the investigation begin to blur in formally disorienting ways, and the film questions whether the criminal and the detective are as distinct as the bureaucratic structure of justice assumes. Sogo Ishii (now Gakuryū Ishii) directs with propulsive visual energy, making one of the most formally distinctive Japanese thrillers of its period.",,LB Horror,,,,
102,Cemetery Man,1994,Michele Soavi,Horror,"Francesco Dellamorte is the caretaker of a cemetery in the small Italian town of Buffalora where, for reasons never explained, the dead tend to return to life within seven days of burial and must be killed again with a blow to the head before they re-animate fully. The routine job coexists with his obsessive love for a mysterious widow, a series of encounters with a woman who keeps reappearing in different forms, and a growing philosophical disorientation about the value of the living relative to the already-dead. Michele Soavi's adaptation of Tiziano Sclavi's novel is the most formally ambitious Italian horror film of its era.",,LB Horror,,,,
103,Drunken Master II,1994,Lau Kar-leung,Action,"Wong Fei-hung, the son of a respected physician and martial arts teacher in 1910s China, uses his formidable drunken boxing style — most effective when performed under the influence of alcohol — to combat a gang of foreign thugs and corrupt officials who are smuggling Chinese cultural artefacts out of the country. Lau Kar-leung's sequel to the 1978 Jackie Chan film is celebrated for containing some of the most technically intricate and physically demanding martial arts choreography ever filmed, particularly in the final 'no-limits' brawl that Chan trained and rehearsed for two years.",,LB Action,,,,
104,I Can't Sleep,1994,Claire Denis,Mystery/Thriller,"Loosely inspired by the real Thierry Paulin murder case, the film weaves together the stories of three people in Paris: Daiga, a young Lithuanian woman newly arrived and navigating the precariousness of immigrant life; her boyfriend's brother Théo, a West Indian man who performs in a drag show but whose off-stage life is deeply unsettled; and Camille, Théo's brother, who is leaving France with his family. Claire Denis builds her film from oblique angles and accumulated mood rather than exposition, creating a portrait of marginalised Parisian life in which violence is present but never sensationalised.",,LB Mystery,,,,
105,Portrait of a Young Girl at the End of the 60s in Brussels,1994,Chantal Akerman,Drama,"A fifteen-year-old girl named Michèle skips school in Brussels in 1968 and spends a day drifting through the city with a young soldier on his last day of leave before a posting; a conversation with a young woman in a cinema leads to a friendship formed with startling spontaneity. Made for a French television series dedicited to filmmakers making short films about their adolescence, Chantal Akerman's contribution is a tender, formally precise portrait of a girl on the threshold of adult life — curious, unguarded, already forming the independent intelligence that will define her.",,LB Underseen,,,,
106,8 Seconds,1994,John G. Avildsen,Biography,The true story of legendary bull rider Lane Frost's meteoric rise to rodeo fame and his tragically early death.,$19.6M domestic; Luke Perry as Lane Frost; heartfelt rodeo biography,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
107,A Low Down Dirty Shame,1994,Keenan Ivory Wayans,Action,A private detective and his feisty assistant take on a drug lord in this action-comedy romp.,$29.4M worldwide; Keenan Ivory Wayans action-comedy vehicle,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
108,Ace Ventura: Pet Detective,1994,Tom Shadyac,Comedy,An eccentric detective who specialises in finding lost animals investigates the kidnapping of the Miami Dolphins' mascot before the Super Bowl.,$72M worldwide; Jim Carrey's breakout comedic role; 1994's comedy phenomenon,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
109,Angels in the Outfield,1994,William Dear,Fantasy,A foster child's prayers are answered when angels secretly help the hapless California Angels baseball team win games.,$50M domestic; Danny Glover and Joseph Gordon-Levitt; feel-good family fantasy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
110,Being Human,1994,Bill Forsyth,Drama,Robin Williams plays five different men across five historical periods searching for meaning and connection through the ages.,Bill Forsyth's ambitious anthology; Robin Williams dramatic range; critical reappraisal,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
111,Beverly Hills Cop III,1994,John Landis,Action,Detective Axel Foley goes undercover at a theme park to bust a counterfeiting ring led by the park's corrupt head of security.,$42.6M domestic; Eddie Murphy franchise continuation,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
112,Blank Check,1994,Rupert Wainwright,Comedy,A kid receives a blank check from a fleeing criminal and goes on a million-dollar spending spree before the crook comes looking.,$30.6M domestic; Home Alone-inspired family comedy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
113,Blankman,1994,Mike Binder,Comedy,A nerdy inventor creates a homemade superhero costume and bumbles his way into fighting crime in his inner-city neighbourhood.,$7.9M domestic; Damon Wayans comedy vehicle; affectionate superhero spoof,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
114,Blown Away,1994,Stephen Hopkins,Action,"A Boston bomb squad detective must stop his former IRA mentor, now a terrorist intent on destroying everything the detective loves.",$30M domestic; Jeff Bridges and Tommy Lee Jones; explosive action thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
115,Blue Chips,1994,William Friedkin,Drama,A winning college basketball coach faces an ethical crisis when boosters pressure him to illegally pay recruits including real-life NBA players.,$23M domestic; Nick Nolte; Shaquille O'Neal and Anfernee Hardaway cameos,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
116,Corrina Corrina,1994,Jessie Nelson,Comedy/Drama,A widowed father hires a warm and witty housekeeper who helps heal his mute young daughter and finds unexpected romance.,$20.2M worldwide; Whoopi Goldberg and Ray Liotta; family drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
117,D2: The Mighty Ducks,1994,Sam Weisman,Comedy,Coach Gordon Bombay returns to lead a ragtag youth hockey team representing the United States in an international junior tournament.,$45.6M domestic; beloved family sports comedy sequel; Emilio Estevez returns,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
118,Disclosure,1994,Barry Levinson,Thriller,A technology executive is sexually harassed by his new female boss and must fight a corporate conspiracy when she files a counter-complaint.,$214M worldwide; Michael Douglas and Demi Moore; provocative gender-politics thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
119,Drop Zone,1994,John Badham,Action,A U.S. Marshal pursues a team of criminal skydivers who use parachute jumps to break into secure government facilities.,$28.7M worldwide; Wesley Snipes action vehicle,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
120,Dumb and Dumber,1994,Peter & Bobby Farrelly,Comedy,"Two spectacularly dim-witted friends embark on a cross-country road trip to return a briefcase to a beautiful woman, oblivious to the danger they're in.",$247M worldwide; launched the Farrelly Brothers; enduring slapstick comedy classic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
121,Imaginary Crimes,1994,Anthony Drazan,Drama,Two sisters cope with their dreamer father's endless schemes and broken promises in 1960s Oregon.,Harvey Keitel's understated performance; overlooked family drama,"Rotten Tomatoes, Wikipedia, Letterboxd",,,,
122,Iron Will,1994,Charles Haid,Adventure,A young man enters a gruelling cross-country dogsled race in 1917 to save his family's farm and honour his late father.,$21M domestic; Mackenzie Astin family adventure; inspirational sports drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
123,Jason's Lyric,1994,Doug McHenry,Drama,Two brothers in Houston take vastly different paths as one falls for a beautiful woman and dreams of escape while the other descends deeper into violence in this lyrical and visually striking portrait of African-American working-class life.,Allen Payne and Jada Pinkett in breakthrough performances; praised for lyrical cinematography and emotional authenticity; important African-American cinema of the 1990s; $20M domestic,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
124,Last Action Hero,1994,John McTiernan,Action,"A boy is magically transported into his favourite action hero's movie world, blurring fiction and reality in a meta-action spectacle.",Reappraised as clever meta-satire; Arnold Schwarzenegger; ahead of its time,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
125,Love Affair,1994,Glenn Gordon Caron,Romance,"Two engaged people meet on a plane, fall in love, and agree to meet atop the Empire State Building in three months to test their feelings.",$18.3M worldwide; Warren Beatty and Annette Bening; remake of An Affair to Remember,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
126,Léon: The Professional,1994,Luc Besson,Action,A solitary hitman reluctantly takes in a young girl whose family has been murdered and teaches her the art of assassination.,Natalie Portman film debut; Jean Reno iconic role; international cult classic; enduring influence on action cinema,"Rotten Tomatoes, Letterboxd, Box Office Mojo",,,,
127,Mary Shelley's Frankenstein,1994,Kenneth Branagh,Horror,Kenneth Branagh directs and stars as the obsessive scientist Victor Frankenstein whose desperate attempts to defeat death create a creature of tragic intelligence and rage in this ambitious and operatic gothic spectacle.,Robert De Niro gives a deeply moving performance as the creature; Helena Bonham Carter; ambitious production that divided critics but stands as the most faithful major Frankenstein adaptation; $22M worldwide,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
128,Maverick,1994,Richard Donner,Western,"A charming card shark, a beautiful con artist, and a lawman form an uneasy alliance as they head to a high-stakes poker championship.","$101M worldwide; Mel Gibson, Jodie Foster, James Garner; entertaining Western comedy","Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
129,Oleanna,1994,David Mamet,Drama,A college student accuses her professor of sexual harassment in a mounting confrontation that forces the audience to question every certainty about power language and guilt in Mamet's ferociously contested two-hander.,David Mamet directorial adaptation of his own polarising stage play; William H. Macy; deeply divisive on release and consistently argued over since; one of the most forensically uncomfortable American films of the 1990s,"Rotten Tomatoes, Letterboxd, Criterion Collection",,,,
130,On Deadly Ground,1994,Steven Seagal,Action,An oil rig firefighter takes on a corrupt petroleum corporation threatening Alaska's pristine wilderness and indigenous communities.,$38.6M domestic; Steven Seagal's directorial debut; environmental action film,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
131,Reality Bites,1994,Ben Stiller,Comedy/Drama,"A group of recent college graduates in Houston navigate love, careers, and the anxieties of entering adulthood in a defining Gen-X portrait.",$21M domestic; Winona Ryder and Ethan Hawke; defined Generation X cinema; Ben Stiller directorial debut,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
132,Sleep with Me,1994,Rory Kelly,Comedy/Drama,A group of friends gathers for a series of social events as romantic tensions and revelations threaten their bonds.,Tarantino's famous Top Gun monologue cameo; ensemble indie relationship comedy,"Rotten Tomatoes, Letterboxd, Wikipedia",,,,
133,Stargate,1994,Roland Emmerich,Sci-Fi,A military team and an Egyptologist travel through an ancient alien portal to a distant desert planet ruled by a god-like extraterrestrial.,$196M worldwide; launched a franchise; pioneering visual effects; Kurt Russell and James Spader,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
134,Street Fighter,1994,Steven E. de Souza,Action,An Allied Nations commander leads a multinational force against a megalomaniac warlord holding hostages in Southeast Asia.,$99M worldwide; Raúl Juliá's final film; notorious video game adaptation,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
135,Sugar Hill,1994,Leon Ichaso,Crime,Twin brothers running a Harlem drug empire face diverging paths when one wants out while the other craves more power.,$18M domestic; Wesley Snipes crime drama; Michael Wright,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
136,The Crow,1994,Alex Proyas,Action,A murdered rock musician is resurrected by a mystical crow to exact supernatural vengeance on the gang that killed him and his fiancée.,$50M domestic; Brandon Lee's tragic final film; gothic cult classic; enduring influence on dark comic adaptations,"Box Office Mojo, Rotten Tomatoes, Letterboxd",,,,
137,The Flintstones,1994,Brian Levant,Comedy,The beloved cartoon Stone Age family is brought to live-action as Fred Flintstone gets caught up in an embezzlement scheme at the quarry.,"$341M worldwide; John Goodman, Rick Moranis; massive family comedy hit","Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
138,The House of the Spirits,1994,Bille August,Drama,"Multiple generations of a Chilean family navigate love, magic, and political upheaval spanning much of the 20th century.","Meryl Streep, Jeremy Irons, Glenn Close; Isabel Allende magical realist adaptation","Rotten Tomatoes, Wikipedia, Letterboxd",,,,
139,The Little Rascals,1994,Penelope Spheeris,Comedy,The mischievous kids of the He-Man Womun Haters Club get into comic misadventures involving go-kart races and first crushes.,$52M worldwide; nostalgic family comedy; Our Gang revival,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
140,The Pagemaster,1994,Joe Johnston & Pixote Hunt,Fantasy,A timid boy is transported into an animated world of classic literature where he must find courage through adventure stories.,$13.7M domestic; Macaulay Culkin; live-action/animation hybrid; literary fantasy,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
141,The Paper,1994,Ron Howard,Comedy/Drama,A tabloid newspaper editor faces a moral dilemma while chasing a story on a racially charged murder as his personal life crumbles.,$38M worldwide; Michael Keaton and Glenn Close; energetic newsroom ensemble,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
142,The Road to Wellville,1994,Alan Parker,Comedy,Eccentric guests check into a turn-of-the-century health sanitarium run by a cereal magnate obsessed with colonic hygiene and moral purity.,"Matthew Broderick, Anthony Hopkins, John Cusack; Alan Parker's satirical period piece","Rotten Tomatoes, Wikipedia, Letterboxd",,,,
143,The Santa Clause,1994,John Pasquin,Comedy,A divorced father accidentally causes Santa Claus to fall off his roof and must magically take over the job on Christmas Eve.,$144M domestic; Tim Allen's biggest hit; launched a beloved holiday franchise,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
144,The Shadow,1994,Russell Mulcahy,Action,A reformed opium lord uses his psychic powers as a masked vigilante to battle an ancient evil threatening 1930s New York.,$32M domestic; Alec Baldwin pulp-hero adaptation; lavish period production design,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
145,The Specialist,1994,Luis Llosa,Action,"A bomb expert is hired by a woman to assassinate the mobsters who murdered her parents, but nothing is as it seems.",$170M worldwide; Stallone and Sharon Stone; glossy 1990s action thriller,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
146,Timecop,1994,Peter Hyams,Sci-Fi,A time-travelling law enforcement agent must stop a corrupt politician from altering the past to seize power in the present.,$44.9M domestic; Jean-Claude Van Damme's highest-grossing film; sci-fi action franchise,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
147,When a Man Loves a Woman,1994,Luis Mandoki,Drama,A marriage is pushed to the breaking point when a wife admits to alcoholism and the couple must navigate her recovery together.,$50M worldwide; Meg Ryan and Andy Garcia; unflinching domestic drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
148,Wolf,1994,Mike Nichols,Horror,A mild-mannered publishing editor bitten by a wolf undergoes a feral transformation that unleashes his repressed aggression and desire.,$65M domestic; Jack Nicholson and Michelle Pfeiffer; prestige werewolf drama,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
149,Wyatt Earp,1994,Lawrence Kasdan,Western,The legendary lawman's life is chronicled from his youth through Tombstone and beyond in this sprawling epic biography.,$25M domestic; Kevin Costner; 3-hour Western epic overshadowed by Tombstone,"Box Office Mojo, Rotten Tomatoes, Wikipedia",,,,
