Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
69,Inside Man,2006,Spike Lee,Crime/Thriller,A detective negotiates with a brilliant bank robber whose perfect heist conceals a deeper purpose in Spike Lees most commercially successful and purely entertaining film.,MC 76 RT 86%; $186M on $45M; Washington Owen Foster; Lees crowd-pleasing masterclass; twisty clever heist; 4x return; proved Lee could do mainstream perfectly,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
70,The Fountain,2006,Darren Aronofsky,Sci-Fi/Drama,Three interlocking stories spanning a thousand years explore a mans obsessive quest to save the woman he loves from death in Aronofskys ravishingly beautiful meditation on mortality.,MC 51 RT 52%; $16M on $35M; Venice competition; divisive upon release but massive cult reappraisal; Jackman and Weisz extraordinary; visually transcendent,"Venice Film Festival, Metacritic, Rotten Tomatoes, Letterboxd",,,,
71,Mutual Appreciation,2006,Andrew Bujalski,Comedy/Drama,A musician moves to Brooklyn and navigates the ambiguous boundaries of friendship and attraction in Bujalskis languorous black-and-white film that helped define the mumblecore movement.,MC 74 RT 87%; $32K theatrical; Bujalskis second feature; mumblecore essential text; shot on 16mm B&W; relationship dynamics dissected with casual precision,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
72,Bobby,2006,Emilio Estevez,Drama/Ensemble,Multiple storylines intersect at the Ambassador Hotel on the night of Robert Kennedys 1968 assassination in Estevezs ambitious Altmanesque ensemble drama about a nation at a crossroads.,Venice competition; MC 54 RT 46%; $20M on $14M; massive ensemble (Hopkins Stone Slater Wood); earnest if uneven; Kennedys actual speech used powerfully,"Venice Film Festival, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
73,The Good Shepherd,2006,Robert De Niro,Drama/Thriller,The birth of the CIA is traced through one mans transformation from idealistic Yale student to cold morally compromised intelligence chief in De Niros ambitious espionage epic.,Golden Globe nom; MC 61 RT 55%; $100M on $110M; Damon Jolie De Niro; sprawling ambitious if overlong; De Niros passion project; period detail meticulous,"Golden Globes, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
74,The Descent,2006,Neil Marshall,Horror/Thriller,Six women exploring an uncharted cave system discover they are trapped with predatory humanoid creatures in Marshalls claustrophobic masterful horror that redefines female-led genre cinema.,MC 71 RT 85%; $57M on $3.5M (16x return); UK release 2005 US 2006; among the decades best horror films; practical creatures; genuine dread; all-female cast extraordinary,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
75,Slither,2006,James Gunn,Comedy/Horror,Alien parasites invade a small town turning residents into zombies and mutant slugs in Gunns gleefully gory homage to 1980s creature features that launched his career.,MC 69 RT 86%; $12M on $15M; Gunns debut (pre-Guardians); Fillion leads; practical effects lauded; cult following massive; one of the great 2000s horror comedies,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
76,Perfume: The Story of a Murderer,2006,Tom Tykwer,Drama/Thriller,A man born with an extraordinary sense of smell in 18th century France becomes obsessed with capturing the perfect scent leading him to murder in Tykwers audacious Suskind adaptation.,European Film Awards noms; MC 56 RT 58%; $135M worldwide; Whishaw mesmerizing debut; Tykwers most ambitious; Rickman Hoffman support; polarizing but unforgettable,"European Film Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
77,Superman Returns,2006,Bryan Singer,Action/Superhero,Superman returns to Earth after a five-year absence and must reconnect with Lois Lane while stopping Lex Luthors latest scheme in Singers reverent but divisive franchise revival.,MC 72 RT 75%; $391M on $270M; commercially disappointing despite big gross (massive budget); Routh channeled Reeve; Spacey hammy Luthor; beautiful but dramatically inert,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
78,Charlotte's Web,2006,Gary Winick,Drama/Family,A pig befriended by a literate spider must be saved from slaughter by the webs woven with messages above his pen in this faithful warm adaptation of E.B. Whites beloved novel.,MC 67 RT 78%; $145M on $80M; Roberts voices Charlotte; Fanning; faithful adaptation; family holiday release; commercially solid; classical family storytelling,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
79,Strangers with Candy,2006,Paul Dinello,Comedy,A 47-year-old ex-con returns to high school to complete her education alongside actual teenagers in this cult TV show adaptation that maintained the originals gleeful tastelessness.,MC 55 RT 48%; $2M on $3.5M; Amy Sedaris committed; Colbert Dinello; TV cult translated; small theatrical; niche audience served; spirit of the original maintained,"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
80,A Scanner Darkly,2006,Richard Linklater,Sci-Fi/Thriller,An undercover narcotics agent so deep in his role he can barely distinguish his two identities slowly disintegrates in Linklaters rotoscope-animated Philip K. Dick adaptation.,MC 73 RT 69%; $7M on $8.7M; Keanu Reeves Downey Jr Harrelson Ryder; visually unique; Dick adaptation done right; Linklaters most underrated film; cult classic,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
81,Over the Hedge,2006,Tim Johnson and Karey Kirkpatrick,Animation/Comedy,Woodland animals discover a suburban housing development has sprung up around their forest and a scheming raccoon convinces them to raid the humans food in this witty animated satire.,MC 67 RT 75%; $336M on $80M; DreamWorks family hit; Willis Carell Wanda Sykes voices; suburban satire for kids; commercially massive; Garry Shandling turtle,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
82,Idiocracy,2006,Mike Judge,Comedy/Sci-Fi,An average man frozen in a military experiment wakes up 500 years later to discover he is now the smartest person alive in a spectacularly dumbed-down America in Judges prophetic cult satire.,MC 66 RT 75%; $495K on $2M (Fox buried it); Judge (Office Space Beavis); barely released then massive cult growth; increasingly cited as prescient; cultural touchstone,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
83,Stranger Than Fiction,2006,Marc Forster,Comedy/Drama,An IRS auditor discovers a voice narrating his life and learns he is a character in a novelists book who is planning to kill him off in this inventive meta-comedy.,MC 67 RT 73%; $54M on $30M; Ferrells best dramatic performance; Thompson wonderful as the author; Helm screenplay clever; surprisingly affecting; underrated,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
84,Curious George,2006,Matthew OCallaghan,Animation/Family,The Man in the Yellow Hat brings a mischievous monkey from Africa to the big city in this cheerful animated adaptation of the beloved childrens book series.,MC 67 RT 72%; $70M on $50M; Will Ferrell voices; Jack Johnson soundtrack charming; family friendly; faithful to source; younger audience target; pleasant,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
85,Southland Tales,2006,Richard Kelly,Sci-Fi/Comedy,A tangled web of porn stars politicians and arms dealers converges in a near-future Los Angeles approaching apocalypse in Kellys wildly ambitious Cannes-booed cult object.,Cannes competition (one of the most booed films in festival history); MC 35 RT 37%; $275K theatrical; Johnson Rock committed; massively reappraised; Kellys divisive opus,"Cannes Film Festival, Metacritic, Rotten Tomatoes, Letterboxd",,,,
86,Talladega Nights: The Ballad of Ricky Bobby,2006,Adam McKay,Comedy,The greatest NASCAR driver in history faces a flamboyant French Formula One rival in McKays absurdist sports comedy that became Ferrells second-most quotable film after Anchorman.,MC 66 RT 72%; $163M on $73M; Ferrell and Reilly chemistry; Dear Lord Baby Jesus prayer iconic; McKay peak absurdism; defined mid-2000s comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
87,Bubble,2006,Steven Soderbergh,Drama/Crime,A lonely factory worker a single mother and a new hire become entangled in jealousy and murder in Soderberghs minimalist experiment shot with nonprofessional actors in a small Ohio town.,MC 70 RT 67%; $170K theatrical; simultaneous theatrical/DVD/cable release pioneered; Soderbergh provocateur; nonprofessional cast; Soderberghs experimental side; quiet power,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
88,Stick It,2006,Jessica Bendinger,Comedy/Sports,A rebellious teenage gymnast is forced back into the sport and challenges its corrupt judging system in this spirited teen sports comedy with surprisingly sharp feminist undertones.,MC 48 RT 47%; $32M on $20M; Peregrym leads; Bridges supports; Bendinger Bring It On follow-up; teen gymnastic empowerment; cult audience; 1.6x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
89,Mission: Impossible III,2006,J.J. Abrams,Action/Thriller,Ethan Hunt comes out of retirement when his protege is captured by a ruthless arms dealer in Abrams feature directorial debut that reinvigorated the franchise with visceral urgency.,MC 66 RT 70%; $398M on $150M; Hoffman terrifying villain; Abrams brought TV energy (Lost Alias); franchise reset; Cruises best MI since the first,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
90,The Science of Sleep,2006,Michel Gondry,Comedy/Fantasy,A young mans elaborate dream world begins to bleed into his waking life as he falls for his neighbor in Gondrys visually inventive handcrafted romantic fantasy.,MC 64 RT 72%; $10M on $6M; Gondry at his most personal; Bernal and Gainsbourg; cardboard cityscapes; dream logic rendered tangibly; handmade aesthetic unique,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
91,V for Vendetta,2006,James McTeigue,Action/Thriller,A masked anarchist wages war against a fascist British government while inspiring a young woman to join the resistance in this Wachowski-penned graphic novel adaptation.,MC 62 RT 73%; $132M on $54M; Guy Fawkes mask became global protest symbol; Portman committed; political prescience; cultural impact exceeded critical reception vastly,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,4,2026-04-02T08:21:18.708Z
92,World Trade Center,2006,Oliver Stone,Drama,Two Port Authority police officers are trapped beneath the rubble of the World Trade Center on 9/11 and their families wait in agony in Stones unexpectedly restrained true-story drama.,MC 66 RT 67%; $163M on $65M; Cage and Pena committed; Stone straightforward for once; companion piece to United 93; commercially solid; respectful treatment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
93,Hostel,2006,Eli Roth,Horror,American backpackers lured to a Slovakian hostel discover they are being sold to wealthy clients who torture and kill tourists for sport in Roths controversial torture-porn landmark.,MC 55 RT 61%; $82M on $4.8M (17x return); Roths provocative vision; Tarantino produced; torture porn debate triggered; January horror smash; micro-budget phenomenon,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
94,Snakes on a Plane,2006,David R. Ellis,Action/Horror,An FBI agent escorting a witness on a flight from Hawaii must deal with a crate of venomous snakes released by an assassin in the internet-hype phenomenon that became a B-movie classic.,MC 58 RT 69%; $62M on $33M; internet phenomenon; Jackson iconic delivery; studio reshot for R rating per fan demand; cult legend; commercial disappointment vs hype,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
95,Jackass Number Two,2006,Jeff Tremaine,Comedy/Stunt,Johnny Knoxville and his crew of daredevils perform increasingly dangerous and disgusting stunts in this gleefully anarchic sequel that doubled the originals gross.,MC 60 RT 64%; $85M on $11M (7.7x return); Knoxville Bam Steve-O; culturally significant; pushed boundaries; massive ROI; franchise continued; genuine camaraderie evident,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
96,Crank,2006,Mark Neveldine and Brian Taylor,Action/Thriller,A hitman poisoned with a synthetic drug must keep his adrenaline flowing to stay alive as he rampages through Los Angeles seeking revenge in this gleefully unhinged action assault.,MC 61 RT 62%; $42M on $12M; Statham at peak absurdity; video-game-as-cinema aesthetic; 3.5x return; cult classic; spawned sequel; pure kinetic energy,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
97,X-Men: The Last Stand,2006,Brett Ratner,Action/Superhero,Mutants face a pharmaceutical cure that divides their community while Jean Greys destructive Phoenix power threatens to annihilate everything in this divisive franchise conclusion.,MC 58 RT 57%; $459M on $210M; Ratner replacing Singer controversial; Marsden sidelined; Phoenix storyline divisive; Jackman committed; franchise burned then rebooted,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T08:21:27.216Z
98,Ice Age: The Meltdown,2006,Carlos Saldanha,Animation/Comedy,Manny Sid and Diego must escape a flooding valley as the ice age ends in this animated sequel that massively outperformed the original at the worldwide box office.,MC 56 RT 57%; $660M on $80M; third-highest 2006 grosser; international phenomenon; franchise solidified; Blue Sky Studios peak; family entertainment formula,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
99,When the Levees Broke,2006,Spike Lee,Documentary,The devastating failure of government response to Hurricane Katrina is documented through interviews with New Orleans residents in Lees monumental four-hour HBO documentary.,Peabody Award; Emmy Award; MC 88; DGA nom; Lees most important documentary work; definitive Katrina document; New Orleans voices centered; essential American historical record,"Peabody Awards, Emmy Awards, DGA, Metacritic",,,,
100,Miami Vice,2006,Michael Mann,Crime/Thriller,Detectives Crockett and Tubbs go deep undercover into a drug trafficking operation in Manns moody atmospheric feature reimagining of his own iconic television series.,MC 65 RT 47%; $164M on $135M; digital cinematography divisive; Farrell Foxx; Mann at his most uncompromising; critical reappraisal growing; commercially disappointing domestically,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
101,Deja Vu,2006,Tony Scott,Sci-Fi/Thriller,An ATF agent investigating a ferry bombing discovers a government surveillance device that can see into the past and uses it to prevent the attack and save a womans life.,MC 56 RT 55%; $180M on $75M; Washington-Scott final great collaboration; time-travel thriller mechanics clever; commercially solid; Scotts kinetic style,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
102,Lucky Number Slevin,2006,Paul McGuigan,Crime/Thriller,A case of mistaken identity puts a man in the crosshairs of two rival crime bosses in this twisty star-studded noir elevated by Willis Freeman Kingsley and Hartnetts chemistry.,MC 53 RT 51%; $56M on $27M; ensemble charisma overcomes mixed reviews; twist-heavy structure; cult following; stylish and quotable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
103,The Ant Bully,2006,John A. Davis,Animation/Family,A bullied boy is shrunk to ant size and must learn to work with the colony to survive in this CGI animated film that was overshadowed by the years other animated releases.,MC 56 RT 48%; $55M on $50M; Roberts Cage Streep voices; commercially disappointing; Warner Bros animation attempt; eclipsed by Cars Happy Feet; marginal return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
104,The Hills Have Eyes,2006,Alexandre Aja,Horror,A family stranded in the New Mexico desert is terrorized by mutant cannibals in Ajas brutally effective remake that proved horror remakes could actually work when given to talented directors.,MC 52 RT 50%; $70M on $15M (4.7x return); Ajas Hollywood calling card; unflinchingly violent; practical effects impressive; better than most remakes,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
105,Looking for Comedy in the Muslim World,2006,Albert Brooks,Comedy,The US government sends comedian Albert Brooks to India and Pakistan to write a report on what makes Muslims laugh in this gentle sharp culture-clash satire.,MC 56 RT 41%; $934K on $10M; Brooks plays himself; politically timely; underseen; dry wit; commercial failure; Brooks devotees appreciated; Sony dropped it (too controversial title),"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
106,Open Season,2006,Roger Allers and Jill Culton,Animation/Comedy,A domesticated bear and a fast-talking mule deer must survive in the wild when they are dumped in the forest just before hunting season opens.,MC 48 RT 47%; $197M on $85M; Sony animation; Kutcher Lawrence voices; commercially solid internationally; franchise spawned; family entertainment formula,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
107,Invincible,2006,Ericson Core,Drama/Sports,A thirty-year-old bartender walks on to the Philadelphia Eagles and makes the team in this inspirational true story of Vince Papale starring Mark Wahlberg.,MC 53 RT 41%; $58M on $15M; Wahlberg inspirational; football formula; commercially solid (3.9x return); Disney sports formula; Cores debut; crowd-pleasing,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
108,Nacho Libre,2006,Jared Hess,Comedy,A monastery cook secretly becomes a luchador wrestler to earn money for the orphans in his care in Hesss gentle absurdist Jack Black vehicle set in rural Mexico.,MC 52 RT 40%; $99M on $32M; Black committed; Hess post-Napoleon Dynamite; cult following; surprisingly sweet beneath the slapstick; 3x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
109,Hoodwinked!,2006,Cory Edwards and Todd Edwards,Animation/Comedy,The story of Little Red Riding Hood is retold Rashomon-style through multiple perspectives in this micro-budget animated film that became a surprise sleeper hit.,MC 45 RT 47%; $110M on $15M (7.3x return); shoestring animation; voice cast (Glenn Close Patrick Warburton); surprisingly clever; massive ROI; spawned sequel,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
110,Night at the Museum,2006,Shawn Levy,Comedy/Fantasy,A newly hired night guard discovers the museums exhibits come alive after dark and must prevent chaos in Levys hugely successful family comedy franchise launcher.,MC 48 RT 44%; $574M on $110M; Stiller leads; Robin Williams as Teddy Roosevelt; holiday release; 5th highest 2006 grosser; launched trilogy; immensely popular family film,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T08:21:36.326Z
111,Aquamarine,2006,Elizabeth Allen,Comedy/Fantasy,Two best friends discover a mermaid in their swimming pool and help her find love in exchange for a wish in this charming teen fantasy that launched multiple young careers.,MC 46 RT 42%; $24M on $23M; JoJo Emma Roberts Sara Paxton; teen girl fantasy; first Aquamarine role for Roberts; commercially marginal but fondly remembered,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
112,She's the Man,2006,Andy Fickman,Comedy/Romance,A soccer player disguises herself as her twin brother at his boarding school and falls for her roommate in this charming teen Shakespeare adaptation inspired by Twelfth Night.,MC 45 RT 43%; $57M on $20M; Amanda Bynes peak; Channing Tatum early role; teen comedy with genuine charm; cult following grew; 2.8x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
113,Running Scared,2006,Wayne Kramer,Crime/Thriller,A low-level mobster must retrieve a gun used in a cop killing and the weapon passes through a nightmarish underworld of criminals in Kramers kinetic hyper-violent cult thriller.,MC 49 RT 39%; $10M on $17M; Paul Walker dramatic stretch; Kramers visual excess; fairy-tale-from-hell structure; cult following; underseen genre gem,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
114,Accepted,2006,Steve Pink,Comedy,A high school senior rejected from every college creates a fake university that accidentally attracts hundreds of students in this genially anarchic education satire.,MC 49 RT 37%; $38M on $23M; Justin Long Lewis Black; surprisingly fun premise; Pinks debut; commercially adequate; Pink later directed Hot Tub Time Machine; 1.6x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
115,Final Destination 3,2006,James Wong,Horror,A high school senior with a premonition saves her friends from a roller coaster disaster only for Death to track them down one by one in increasingly elaborate ways.,MC 41 RT 44%; $117M on $25M (4.7x return); franchise formula perfected; Wong returned to direct; fun set pieces; commercially strong; horror franchise reliable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
116,My Super Ex-Girlfriend,2006,Ivan Reitman,Romantic Comedy/Sci-Fi,A man breaks up with his girlfriend only to discover she has superpowers and uses them for terrifyingly petty revenge in Reitmans lightweight superhero rom-com.,MC 44 RT 40%; $61M on $47M; Thurman Wilson; Reitman late career decline; fun concept undercooked; commercially marginal; 1.3x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
117,The Break-Up,2006,Peyton Reed,Comedy/Romance,A couple breaks up but neither will move out of their shared condo leading to an escalating war of passive-aggressive tactics in this anti-rom-com that refused a happy ending.,MC 50 RT 34%; $205M on $52M; Aniston-Vaughn real relationship fueled tabloids; boldly uncommercial ending; 4x return; audiences confounded by realism,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
118,The Grudge 2,2006,Takashi Shimizu,Horror,The curse spreads beyond the haunted Tokyo house as the sister of the first films survivor investigates and a new group of victims falls prey to the relentless spirits.,MC 30 RT 12%; $70M on $20M (3.5x return); J-horror franchise fatigue setting in; Shimizu again directs own remake sequel; Gellar briefly returns; commercially adequate,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
119,Pirates of the Caribbean: Dead Mans Chest,2006,Gore Verbinski,Action/Adventure,Captain Jack Sparrow must settle his debt with Davy Jones while Will and Elizabeth navigate treachery on the high seas in the franchises massive billion-dollar sequel.,Oscar Visual Effects; SAG Ensemble nom; $1.066B on $225M; highest-grossing 2006 film; first $1B opening weekend trajectory; Davy Jones extraordinary VFX; Depp magnetic,"Academy Awards, SAG Awards, Box Office Mojo, The Numbers",,,,
120,The Fast and the Furious: Tokyo Drift,2006,Justin Lin,Action/Racing,A troubled teenager sent to live with his father in Tokyo discovers the underground world of drift racing in the franchise entry that introduced director Lin and Han Seoul-Oh.,MC 45 RT 37%; $159M on $85M; franchise lowest grosser but Lin revitalized the series; Lucas Black leads; Bow Wow; drifting culture showcase; franchise pivot point,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T08:21:45.742Z
121,The Guardian,2006,Andrew Davis,Drama/Action,An aging Coast Guard rescue swimmer must train a young hotshot while dealing with personal tragedy in this formulaic but well-crafted action drama.,MC 42 RT 37%; $94M on $70M; Costner and Kutcher; An Officer and a Gentleman at sea; respectful of Coast Guard; commercially adequate; 1.3x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
122,Click,2006,Frank Coraci,Comedy/Drama,A workaholic architect discovers a universal remote that controls his life but the fast-forwarding reveals what he has been missing in Sandlers surprisingly emotional high-concept comedy.,MC 45 RT 33%; $237M on $82M; Sandlers dramatic turn; Walken scene-stealing; Frank Capra meets Adam Sandler; commercially massive; unexpectedly touching final act,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
123,Saw III,2006,Darren Lynn Bousman,Horror/Thriller,Jigsaw near death enlists his apprentice to test a grieving father while a doctor must keep the dying killer alive in the franchises most elaborate and emotionally ambitious entry.,MC 48 RT 29%; $164M on $10M (16x return); franchise Halloween juggernaut; Tobin Bell expanded; most commercially successful Saw sequel; horror phenomenon,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
124,Scary Movie 4,2006,David Zucker,Comedy/Parody,The latest in the spoof franchise parodies The Grudge War of the Worlds The Village and Saw in this increasingly exhausted but still commercially viable comedy series entry.,MC 36 RT 36%; $178M on $45M; Nielsen leads again; franchise fatigue; internationally popular; less inspired than originals; 4x return; spoof genre declining,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
125,A Good Year,2006,Ridley Scott,Comedy/Drama,A London bond trader inherits a Provencal vineyard from his uncle and reluctantly reconnects with the good life in Scotts lightweight uncharacteristic romantic comedy.,MC 47 RT 24%; $42M on $35M; Crowe in romantic mode; Scotts misfire; beautiful locations wasted; Mayle adaptation; commercial disappointment; tonally uncertain,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
126,The Da Vinci Code,2006,Ron Howard,Thriller/Mystery,A symbologist unravels a conspiracy hidden in Da Vincis paintings that threatens the foundations of Christianity in Howards massive global hit adapted from the publishing phenomenon.,MC 46 RT 25%; $760M on $125M; second-highest 2006 grosser; critic-proof cultural event; Hanks leads; Ian McKellen steals scenes; enormous international appetite for the mystery,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:21:51.966Z
127,The Sentinel,2006,Clark Johnson,Thriller/Action,A Secret Service agent discovers an assassination plot against the president and must clear his own name while hunting the mole in this by-the-numbers political thriller.,MC 36 RT 34%; $47M on $60M; Douglas and Sutherland; Bassinger; commercial disappointment; genre formula executed without distinction; adequate time-passer,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
128,Azur & Asmar: The Princes' Quest,2006,,Drama,Featured on LB Top 500 list.,,LB Top 500,,1,,
129,The Fall,2006,,Drama,Featured on LB Top 500 list.,,LB Top 500,,,,
130,Barnyard,2006,Steve Oedekerk,Animation/Comedy,A carefree cow must step up to protect the farm when the leader cow dies in this Nickelodeon animated film notable primarily for its male cows with udders.,MC 43 RT 22%; $116M on $51M; male cows with udders baffled everyone; launched TV series; commercially adequate; Oedekerk family comedy; 2.3x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
131,Silent Hill,2006,Christophe Gans,Horror/Fantasy,A mother searches for her daughter in the fog-shrouded nightmarish ghost town of Silent Hill encountering twisted creatures and a dark religious conspiracy.,MC 31 RT 31%; $98M on $50M; best video game adaptation at the time (low bar); Gans visual commitment; Bean Radha Mitchell; cult audience appreciated atmosphere,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
132,Firewall,2006,Richard Loncraine,Thriller/Action,A bank security expert must rob his own institution when criminals take his family hostage in this formulaic Harrison Ford thriller.,MC 41 RT 20%; $83M on $50M; Ford going through the motions; Bettany wasted villain; genre formula barely serviceable; internationally helped; 1.7x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
133,Lady in the Water,2006,M. Night Shyamalan,Fantasy/Thriller,An apartment superintendent discovers a sea nymph living in the buildings swimming pool and must protect her from a predatory creature in Shyamalans most personal and divisive film.,MC 36 RT 25%; $73M on $70M; Shyamalans critical nadir; self-casting as visionary writer; audiences bewildered; some genuine fairy-tale tenderness buried in ego,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
134,Step Up,2006,Anne Fletcher,Romance/Dance,A troubled street dancer earns community service at a performing arts school and partners with a classically trained dancer creating a fusion that transcends their differences.,MC 40 RT 21%; $114M on $12M (9.5x return); Tatum and Dewan fell in love on set; launched massive franchise; dance film renaissance; formula hugely commercially viable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
135,Failure to Launch,2006,Tom Dey,Romantic Comedy,A thirtysomething man still living with his parents is set up with a professional interventionist hired to get him to move out in this McConaughey-Parker rom-com.,MC 36 RT 24%; $129M on $50M; pre-McConaissance; formula rom-com; commercially solid; 2.5x return; audiences more forgiving than critics; lightweight but profitable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
136,John Tucker Must Die,2006,Betty Thomas,Comedy,Three girls discover they are all dating the same popular guy and conspire an elaborate revenge in this teen comedy that found a devoted young female audience.,MC 32 RT 28%; $68M on $18M (3.8x return); teen girl empowerment comedy; formula commercially effective; Jesse Metcalfe Brittany Snow; solid genre return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
137,The Nativity Story,2006,Catherine Hardwicke,Drama/Religious,The journey of Mary and Joseph to Bethlehem is told as an intimate human drama of faith courage and love in Hardwickes respectful accessible retelling.,MC 37 RT 22%; $46M on $35M; Keisha Castle-Hughes as Mary; faith-based audience; holiday release; Hardwicke pre-Twilight; commercially modest; earnest,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
138,The Omen,2006,John Moore,Horror,A diplomat discovers his adopted son may be the Antichrist in this slick unnecessary remake released on 06/06/06 for marketing purposes.,MC 33 RT 26%; $120M on $25M (4.8x return); 666 release gimmick; Stiles and Schreiber; effective marketing overcame poor reviews; commercially successful remake,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
139,Man of the Year,2006,Barry Levinson,Comedy/Drama,A political comedian runs for president as a joke and accidentally wins in Levinsons disappointed attempt at timely political satire that couldnt decide its genre.,MC 36 RT 20%; $41M on $20M; Williams likable; promising premise; tonal confusion between comedy and thriller; Levinsons continued decline; 2x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
140,Eragon,2006,Stefen Fangmeier,Fantasy/Adventure,A farm boy discovers a dragon egg and becomes a Dragon Rider who must battle an evil king in this epic fantasy adaptation that failed to launch its intended franchise.,MC 38 RT 16%; $249M on $100M; internationally adequate; Irons and Malkovich; Inheritance Cycle adaptation botched; franchise killed; critics savage,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T08:22:19.076Z
