Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
69,Everything Is Illuminated,2005,Liev Schreiber,Comedy/Drama,A young Jewish American travels to Ukraine to find the woman who saved his grandfather from the Nazis accompanied by an eccentric local translator and his grandfather in Schreibers charming directorial debut.,Cannes; MC 55 RT 52%; $6M; Schreibers directing debut; Wood charming; Hutz scene-stealing; Jonathan Safran Foer adaptation; underseen,"Cannes Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
70,War of the Worlds,2005,Steven Spielberg,Sci-Fi/Action,A divorced father fights to protect his children as an alien invasion destroys civilization around them in Spielbergs visceral relentless reimagining of the H.G. Wells classic.,MC 73 RT 75%; $603M on $132M; Spielbergs most frightening spectacle; 9/11 allegory; first hour extraordinary; divisive ending; Cruises committed physicality,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:24:38.214Z
71,Harry Potter and the Goblet of Fire,2005,Mike Newell,Fantasy/Adventure,Harry is entered into the dangerous Triwizard Tournament as dark forces gather and Voldemort returns to physical form in the franchises darkest installment to that point.,MC 81 RT 88%; $896M on $150M; highest-grossing 2005 film; Newells assured direction; Voldemorts return; Fiennes menacing; franchise peak commercially,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,4,2026-04-02T08:24:43.632Z
72,Manderlay,2005,Lars von Trier,Drama,A young woman discovers a plantation still practicing slavery in 1930s Alabama and imposes freedom on its inhabitants with devastating unintended consequences in von Triers provocative sequel to Dogville.,Cannes competition; MC 51 RT 49%; von Triers most divisive political allegory; Howard replaces Kidman; Brechtian staging continued; polarizing but intellectually formidable,"Cannes Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
73,The Proposition,2005,John Hillcoat,Western/Crime,A captured outlaw in 1880s Australia is given nine days to find and kill his psychopathic older brother or his younger brother will hang on Christmas Day in this brutally lyrical Outback Western.,MC 73 RT 88%; Cave wrote screenplay and score; Criterion-adjacent; Winstone and Pearce extraordinary; Hillcoats scorched-earth poetry; underseen masterwork,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
74,MirrorMask,2005,Dave McKean,Fantasy/Adventure,A teenage circus performer enters a dark fantasy world to find a stolen charm and save her mothers life in this visually stunning Neil Gaiman-Dave McKean collaboration made for a fraction of typical fantasy budgets.,Sundance; MC 62 RT 57%; $1M on $4M; Gaiman-McKean Sandman partnership; Jim Henson Company; visually unique; cult following; fantasy cinema at its most inventive,"Sundance Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
75,The 40-Year-Old Virgin,2005,Judd Apatow,Comedy/Romance,A gentle electronics store employee whose friends discover his virginity becomes the subject of increasingly misguided romantic advice in Apatows career-launching comedy that redefined the R-rated laugher.,MC 73 RT 85%; $177M on $26M; Carells star-making turn; Apatow dynasty begins; improvisation-heavy approach influenced a decade of comedy; chest-waxing scene legendary,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
76,Serenity,2005,Joss Whedon,Sci-Fi/Action,A rogue spaceship crew discovers a government conspiracy while protecting a psychic fugitive in Whedons beloved big-screen continuation of his cancelled TV series Firefly.,MC 74 RT 82%; $39M on $39M; devoted fanbase; Hugo Award; Whedons pre-Avengers genre mastery; one of the great cult sci-fi films; Browncoats forever,"Hugo Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",1,,5,2026-04-02T08:24:48.998Z
77,The New World,2005,Terrence Malick,Drama/Historical,The encounter between English colonists and the Powhatan people unfolds through the romance of John Smith and Pocahontas in Malicks rapturous meditation on paradise found and lost.,MC 69 RT 61%; ASC Heritage Award; Criterion Collection; divisive upon release but massive critical reappraisal; now considered among Malicks finest; Lubezki cinematography breathtaking,"Criterion Collection, Metacritic, ASC Awards, Sight and Sound",,,,
78,Red Eye,2005,Wes Craven,Thriller,A hotel manager on a red-eye flight realizes her seatmate is an assassin who needs her help to carry out a political assassination and she must outsmart him at 30000 feet.,MC 71 RT 80%; $96M on $26M; Murphy menacing; McAdams resourceful; Cravens lean efficient late-career thriller; tight 85-minute runtime; strong return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
79,Star Wars Episode III: Revenge of the Sith,2005,George Lucas,Sci-Fi/Action,Anakin Skywalkers seduction by the dark side and transformation into Darth Vader brings the prequel trilogy to its devastating conclusion as the Republic falls and the Empire rises.,MC 68 RT 80%; $868M on $113M; prequel trilogys darkest and best-reviewed; Order 66 sequence devastating; Christensens best performance; most emotionally resonant prequel,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,4,2026-04-02T08:25:05.831Z
80,In Good Company,2005,Paul Weitz,Comedy/Drama,A middle-aged advertising executive is demoted when a twenty-six-year-old is made his boss and the young man begins dating his daughter complicating an already awkward dynamic.,MC 64 RT 78%; $45M on $25M; Quaid graceful; Grace charming; Johansson supports; Weitzs warmest work; workplace comedy with genuine emotional stakes,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
81,Wedding Crashers,2005,David Dobkin,Comedy/Romance,Two divorce mediators crash weddings to seduce women until one falls genuinely in love with the daughter of a powerful politician in this raucous R-rated comedy phenomenon.,MC 64 RT 75%; $285M on $40M; Wilson and Vaughns peak chemistry; R-rated comedy renaissance continued; Walken hilarious; lingered in theaters all summer,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
82,Drawing Restraint 9,2005,Matthew Barney,Experimental/Art,Two occidental guests aboard a Japanese whaling vessel undergo a ritual transformation involving petroleum jelly in Barneys enigmatic collaboration with Bjork.,Venice Horizons; MC 47 RT 31%; Barney-Bjork collaboration; polarizing art cinema at its most extreme; gallery cinema; love it or loathe it; formally audacious,"Venice Film Festival, Metacritic, Rotten Tomatoes, Sight and Sound",,,,
83,Flightplan,2005,Robert Schwentke,Thriller,A bereaved woman flying from Berlin to New York insists her daughter has vanished from the plane but the airline claims no child was aboard in Fosters tense airborne mystery.,MC 47 RT 39%; $223M on $55M; Fosters star power; effective premise; solid popcorn thriller; internationally strong (4x return); satisfying twist,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
84,Sky High,2005,Mike Mitchell,Action/Comedy,The son of the worlds greatest superheroes starts at a high school for children with powers but is relegated to sidekick class in this charming Disney teen superhero comedy.,MC 63 RT 73%; $86M on $35M; Kurt Russell; Disney Channel adjacency; better than expected; fun family entertainment; 2.5x solid return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
85,The Sisterhood of the Traveling Pants,2005,Ken Kwapis,Drama/Coming-of-Age,Four teenage friends share a magical pair of jeans over the summer as each navigates her own challenges across different countries in this warm coming-of-age adaptation.,MC 60 RT 76%; $42M on $25M; Ferrera Bledel Lively Tamblyn pre-fame; genuine teen girl empowerment; based on Ann Brashares bestseller; launched careers,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
86,In Her Shoes,2005,Curtis Hanson,Comedy/Drama,Two mismatched sisters with a complicated relationship find unexpected connection through their elderly grandmother in this warm Hanson-directed adaptation of the Jennifer Weiner bestseller.,MC 60 RT 75%; $83M on $40M; Diaz and Collette strong; MacLaine scene-stealing; Hansons warmth; commercially adequate; underseen relationship drama,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
87,Balzac and the Little Chinese Seamstress,2005,Dai Sijie,Drama/Romance,Two young men sent to a remote Chinese village during the Cultural Revolution discover forbidden Western literature and compete for the affections of a beautiful seamstress.,MC 67 RT 61%; $5M; Dai Sijie adapts own bestseller; Cultural Revolution romance; lyrical and literary; Chinese-French co-production; modest release,"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
88,Robots,2005,Chris Wedge and Carlos Saldanha,Animation/Comedy,A young inventor robot travels to the big city to meet his hero but discovers the robot world is being taken over by corporate greed and must lead a revolution of the outcasts.,MC 64 RT 64%; $260M on $75M; Blue Sky Studios effort; Williams voice; solid family entertainment; visually creative; commercially strong international,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
89,Proof,2005,John Madden,Drama,A brilliant but troubled mathematicians daughter must prove that a groundbreaking proof she claims to have written is her own and not her deceased fathers in this intimate intellectual drama.,MC 57 RT 53%; Paltrow and Hopkins lead; stage adaptation; Madden precise direction; intellectually engaging; commercially underseen,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
90,Lord of War,2005,Andrew Niccol,Drama/Crime,An arms dealer traces his career from Cold War opportunism to post-Soviet chaos as his brother and a dogged Interpol agent close in on him in Niccols cynical charismatic thriller.,MC 62 RT 62%; $72M on $50M; Cages energetic lead; opening bullet POV sequence iconic; Niccols sharp political commentary; commercially adequate,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
91,Hitch,2005,Andy Tennant,Romantic Comedy,A smooth professional date doctor coaches romantically hopeless men but finds his own methods tested when he falls for a cynical gossip columnist in this charming Will Smith vehicle.,MC 55 RT 67%; $372M on $70M; Smiths rom-com peak; 5x return; globally massive; Smith and Mendes chemistry; Jamess comic relief; crowd-pleaser,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
92,Fever Pitch,2005,Bobby Farrelly and Peter Farrelly,Romantic Comedy/Sports,A woman falls for a charming schoolteacher only to discover his obsessive devotion to the Boston Red Sox threatens their relationship in this rom-com that captured the real 2004 World Series win.,MC 56 RT 64%; $50M on $29M; Barrymore and Fallon; Red Sox curse-breaking integrated into filming; Farrellys heartfelt; Hornby adaptation; charming,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
93,Jarhead,2005,Sam Mendes,Drama/War,A marine sniper endures the tedium frustration and psychological toll of waiting for combat during the first Gulf War in Mendes adaptation of Anthony Swoffords memoir.,MC 58 RT 61%; $96M on $72M; Gyllenhaal leads; anti-war through boredom not battle; Deakins cinematography stunning; commercially modest,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
94,The Interpreter,2005,Sydney Pollack,Thriller/Drama,A UN interpreter overhears an assassination plot against an African head of state and the Secret Service agent assigned to protect the target suspects she may be involved.,MC 58 RT 58%; $162M on $80M; Kidman and Penn; Pollacks final theatrical film; first film shot inside UN HQ; efficient grown-up thriller; 2x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
95,Mr. and Mrs. Smith,2005,Doug Liman,Action/Comedy,A bored married couple discover they are rival assassins assigned to kill each other and the revelation reignites their passion as they try to survive each other and their employers.,MC 55 RT 60%; $487M on $110M; Pitt-Jolie chemistry legendary; tabloid sensation; commercially huge; Limans slick direction; launched real-life relationship,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T08:25:28.039Z
96,The Weather Man,2005,Gore Verbinski,Comedy/Drama,A Chicago weather forecaster with a crumbling personal life tries to reconnect with his disapproving Pulitzer-winning father while auditioning for a national show.,MC 54 RT 59%; $19M on $22M; Cages restrained performance; Caine as father; Verbinski between Pirates films; tonally ambitious; underseen,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
97,Madagascar,2005,Eric Darnell and Tom McGrath,Animation/Comedy,Four pampered Central Park Zoo animals find themselves stranded in the wilds of Madagascar and must adapt to life outside captivity in DreamWorks energetic animated comedy.,MC 57 RT 55%; $542M on $75M; massive international hit; Stiller Rock Schwimmer Pinkett Smith voices; launched franchise; I Like to Move It; family favorite,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
98,Aeon Flux,2005,Karyn Kusama,Sci-Fi/Action,A rebel assassin in a future walled city is sent to kill the government leader but discovers the sinister truth behind their utopia in this troubled adaptation of the animated series.,MC 16 RT 10%; $53M on $62M; Theron followed Oscar with career misstep; Kusamas compromised vision; studio interference; commercial failure,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
99,Four Brothers,2005,John Singleton,Action/Crime,Four adopted brothers reunite to avenge their mothers murder in Detroit and uncover a conspiracy that goes deeper than street crime in Singletons solid urban action drama.,MC 54 RT 53%; $92M on $45M; Wahlberg leads; Singleton genre work; commercially solid; 2x return; audience-friendly revenge formula,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
100,The Ring Two,2005,Hideo Nakata,Horror,Rachel moves to a small town to escape the cursed videotape but the vengeful spirit of Samara follows and attempts to possess her son in this original directors Hollywood sequel.,MC 43 RT 20%; $161M on $50M; Nakata directed his own remake sequel; Watts returns; commercially successful despite terrible reviews; franchise exhaustion,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
101,High Tension,2005,Alexandre Aja,Horror/Thriller,Two college friends spending the weekend at a remote farmhouse are terrorized by a psychotic killer in this brutally effective French slasher with a divisive twist ending.,MC 46 RT 41%; $6M on $2.5M; Ajas calling card (led to Hills Have Eyes); New French Extremity landmark; Switchblade Romance UK title; ruthlessly efficient,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
102,The Ballad of Jack and Rose,2005,Rebecca Miller,Drama,A dying father raising his teenage daughter in isolation on a former commune invites his girlfriend and her sons to move in shattering their insular world.,MC 52 RT 51%; Day-Lewis and Camilla Belle; Miller directs husband; commune idealism vs. reality; emotionally complicated; divisive but committed performances,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
103,The Exorcism of Emily Rose,2005,Scott Derrickson,Horror/Drama,A lawyer defends a priest accused of negligent homicide after a young womans fatal exorcism in this smart courtroom-horror hybrid that lets the audience decide between faith and science.,MC 55 RT 45%; $145M on $19M; Derricksons breakout; Linney commanding; genuine theological debate; rare horror with courtroom framework; strong ROI,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
104,Constantine,2005,Francis Lawrence,Action/Horror,A cynical exorcist who can see half-angels and half-demons battles to prevent Satans son from crossing into our world in this stylish Keanu Reeves supernatural noir.,MC 52 RT 46%; $231M on $100M; Reeves brooding lead; Swinton as androgynous Gabriel; Peter Stormare legendary Satan cameo; cult reappraisal post-John Wick,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
105,Cry Wolf,2005,Jeff Wadlow,Horror/Thriller,Students at a prep school create a fake serial killer as a game but when real murders begin they cannot tell fiction from reality in this Sundance-premiered teen horror.,MC 38 RT 18%; $15M on $1M (15x return); Wadlow debut; Jon Bon Jovi; micro-budget success; effective teen horror marketing; profitable despite poor reviews,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
106,The Producers,2005,Susan Stroman,Musical/Comedy,A Broadway producer and his accountant scheme to oversell shares in a deliberately terrible musical only for it to become a surprise hit in this lavish adaptation of the hit stage show.,MC 45 RT 51%; $38M on $45M; Lane and Broderick reprise stage roles; commercially disappointing; Stroman overloaded stage material; Uma Thurman support,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
107,Dark Water,2005,Walter Salles,Horror/Drama,A recently divorced mother and her daughter move into a decrepit Brooklyn apartment where a mysterious water leak and a ghostly presence threaten their fragile new life.,MC 49 RT 46%; $49M on $30M; Connellys committed lead; Salles J-horror remake; atmospheric but formulaic; Pete Postlethwaite support; modest return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
108,Herbie: Fully Loaded,2005,Angela Robinson,Comedy/Family,A young woman discovers her grandfathers old Volkswagen Beetle has a mind of its own and enters it in NASCAR races in this Lohan-era Disney franchise revival.,MC 52 RT 40%; $144M on $50M; Lohan pre-troubles; family friendly; commercially solid (3x return); legacy franchise; internationally helpful; harmless,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
109,Rent,2005,Chris Columbus,Musical/Drama,Struggling artists in New York face love loss AIDS and gentrification as they try to live bohemian lives in this adaptation of Jonathan Larsons beloved Broadway rock musical.,MC 45 RT 47%; $31M on $40M; passionate fanbase; late-arriving adaptation; original cast returns; Columbus direction conventional; Stage Door Johnnies disappointed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
110,Diary of a Mad Black Woman,2005,Darren Grant,Comedy/Drama,A woman is thrown out by her wealthy husband and rebuilds her life with the help of her outrageous grandmother in the Tyler Perry vehicle that launched a media empire.,MC 33 RT 16%; $50M on $5.5M (10x return); Perry Madea phenomenon begins; critic-proof audience; Spirit of faith-based independent cinema; franchise launcher,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
111,The Island,2005,Michael Bay,Sci-Fi/Action,Inhabitants of a utopian facility discover they are clones grown for their organs and must escape in Bays slick high-concept thriller that flopped spectacularly in theaters.,MC 50 RT 40%; $162M on $126M; domestic bomb ($36M); McGregor and Johansson; solid sci-fi premise buried under Bayhem; international salvaged slightly,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
112,The Skeleton Key,2005,Iain Softley,Horror/Thriller,A hospice nurse working in a remote Louisiana plantation house discovers hoodoo artifacts in a locked attic and becomes entangled in a supernatural mystery with a devastating twist.,MC 47 RT 38%; $94M on $43M; Hudsons committed lead; New Orleans atmosphere; effective twist ending; Huston and Hurt support; solid genre entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
113,Chicken Little,2005,Mark Dindal,Animation/Comedy,A young chicken who caused panic by claiming the sky was falling must convince his doubting father and town that aliens are actually invading in Disneys first fully CG animated film.,MC 48 RT 36%; $314M on $150M; Disney pre-Pixar acquisition; commercially solid despite poor reviews; forgettable in Disney canon; Bauchery voice cast,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
114,The Chronicles of Narnia: The Lion the Witch and the Wardrobe,2005,Andrew Adamson,Fantasy/Adventure,Four siblings discover a magical world through a wardrobe and join the lion Aslan to liberate Narnia from eternal winter in Disneys massive fantasy franchise launch.,Oscar nom Makeup; $745M on $180M; third-highest 2005 worldwide; Lewis adaptation faithful; Swinton as White Witch commanding; launched franchise,"Academy Awards, Metacritic, Box Office Mojo, The Numbers",,,,
115,The Longest Yard,2005,Peter Segal,Comedy/Sports,A disgraced NFL quarterback in prison assembles a team of inmates to play the guards in a game of football in this Sandler-starring remake of the Burt Reynolds classic.,MC 50 RT 32%; $191M on $82M; Sandler formulaic but profitable; Chris Rock support; Reynolds cameo; remake irreverence; commercially solid,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
116,Just Friends,2005,Roger Kumble,Romantic Comedy,A formerly obese man returns to his hometown as a successful music executive and tries to finally win the girl who friend-zoned him in high school.,MC 38 RT 43%; $51M on $26M; Reynolds pre-superstardom; Faris scene-stealing; better than reviews; cult following grew; holiday rom-com comfort food,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
117,Sahara,2005,Breck Eisner,Action/Adventure,An adventurer and his wisecracking partner search for a lost Civil War battleship in the Sahara Desert while uncovering an environmental disaster in this big-budget Clive Cussler adaptation.,MC 39 RT 39%; $119M on $160M; massive flop; litigation followed; McConaughey pre-McConaissance; franchise killed instantly; cautionary blockbuster tale,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
118,Saw II,2005,Darren Lynn Bousman,Horror/Thriller,A detective discovers his son is trapped in a house full of Jigsaws deadly traps and must play the killers game to save him as the franchise mythology deepens.,MC 40 RT 37%; $147M on $4M (3675x return); franchise became annual Halloween event; expanded Jigsaw mythology; commercially extraordinary,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
119,Guess Who,2005,Kevin Rodney Sullivan,Comedy,A young Black womans white boyfriend meets her protective father for a disastrous weekend in this race-reversed remake of Guess Whos Coming to Dinner.,MC 41 RT 34%; $103M on $35M; Mac and Kutcher; lightweight racial comedy; commercially solid (3x return); Mac charming; family comedy formula,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
120,Be Cool,2005,F. Gary Gray,Comedy/Crime,Chili Palmer moves from the movie business to the music industry encountering eccentric characters and dangerous gangsters in this star-packed but disappointing Get Shorty sequel.,MC 43 RT 31%; $96M on $53M; Travolta returns; The Rock scene-stealing; Uma Thurman; star-studded but unfocused; commercially adequate; critically dismissed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
121,Elizabethtown,2005,Cameron Crowe,Comedy/Drama,A shoe designer who caused a billion-dollar loss returns to Kentucky for his fathers funeral and finds unexpected redemption through a quirky flight attendant and rediscovered family roots.,MC 45 RT 28%; $52M on $57M; coined the term Manic Pixie Dream Girl (Dunst); Crowes most maligned work; strong soundtrack; Bloom leads; commercially disappointing,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
122,Valiant,2005,Gary Chapman,Animation/Family,A small wood pigeon joins the Royal Homing Pigeon Service during WWII and must fly a vital message across the English Channel evading enemy falcons in this British animated film.,MC 40 RT 29%; $63M on $35M; Ewan McGregor voices; modest family entertainment; commercially adequate internationally; Disney distributed; forgettable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
123,Fantastic Four,2005,Tim Story,Action/Superhero,Four astronauts gain superpowers after cosmic radiation exposure and must stop their former colleague from using his metallic abilities for world domination in Marvels family-friendly franchise launch.,MC 40 RT 27%; $334M on $100M; critically maligned but commercially successful; Alba Evans Gruffudd Chiklis; launched franchise; populist appeal,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
124,Linda Linda Linda,2005,Nobuhiro Yamashita,Drama,"Three days before their school's cultural festival, a high school rock band loses two members and hastily recruits Son, a Korean exchange student who barely speaks Japanese, as their emergency vocalist. The film follows the band's last-minute crash rehearsals of Blue Hearts songs in quiet, undemonstrative detail, capturing the particular texture of teenage friendship, the idle hours between practice sessions, and the gentle awkwardness of Son's displacement. Director Nobuhiro Yamashita's restrained observational style and Bae Doona's performance made it a warmly remembered portrait of Japanese adolescence.",,LB Top 500,,,,
125,Fun with Dick and Jane,2005,Dean Parrish,Comedy,A suburban couple turns to crime after the husband loses his job in a corporate scandal in this Jim Carrey-Tea Leoni remake with Enron-era satire.,MC 38 RT 27%; $203M on $100M; Carrey vehicle; commercially solid; Enron parallels timely; holiday release helped; 2x return; internationally strong,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
126,The Fog,2005,Rupert Wainwright,Horror,A ghostly fog rolls into a coastal town bringing vengeful spirits seeking retribution for a century-old betrayal in this poorly received John Carpenter remake.,MC 17 RT 4%; $46M on $18M (2.5x return); Tom Welling and Maggie Grace; one of the lowest-reviewed films of 2005; Carpenters legacy disrespected; audiences visited anyway,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
127,Bewitched,2005,Nora Ephron,Romantic Comedy,A real witch is unknowingly cast as Samantha in a TV reboot of Bewitched and falls for her narcissistic co-star in Ephrons conceptually clever but clumsily executed meta-comedy.,MC 37 RT 24%; $131M on $85M; Kidman and Ferrell mismatched; Ephrons weakest work; clever premise poorly realized; internationally adequate,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
128,Waiting,2005,Rob McKittrick,Comedy,Restaurant staff navigate the horrors of food service customers and each other in this cult comedy that resonated deeply with anyone who has worked in the service industry.,MC 27 RT 32%; $18M on $3M (6x return); Reynolds leads; service industry cult classic; crude but relatable; midnight movie circuit favorite,"Metacritic, Rotten Tomatoes, Box Office Mojo, Letterboxd",,,,
129,House of Wax,2005,Jaume Collet-Serra,Horror,A group of college students discover a remote town with a wax museum whose lifelike figures hide a horrifying secret in this slick remake notable for Paris Hiltons much-publicized death scene.,MC 32 RT 26%; $70M on $35M; Hilton publicity stunt; Collet-Serras debut (later Non-Stop Jaume); Elisha Cuthbert leads; effective horror remake; 2x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
130,The Amityville Horror,2005,Andrew Douglas,Horror,A family moves into a Long Island house where a mass murder occurred and the husband begins exhibiting increasingly violent behavior as the supernatural evil takes hold.,MC 32 RT 24%; $108M on $19M; Reynolds pre-stardom; effective jump scares; commercially massive (5.7x return); remake formula; horror audiences showed up,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
131,Doom,2005,Andrzej Bartkowiak,Action/Sci-Fi/Horror,A team of marines responds to a distress call from a Mars research facility overrun by genetically modified monsters in this long-awaited video game adaptation.,MC 34 RT 19%; $56M on $60M; The Rocks first-person-shooter sequence; Johnson and Urban; video game adaptation curse continued; minor loss,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
132,Rumor Has It,2005,Rob Reiner,Romantic Comedy,A woman discovers that her family may have been the inspiration for The Graduate and sets out to find the real Benjamin Braddock in this meta-rom-com misfire.,MC 33 RT 20%; $88M on $70M; Aniston Costner MacLaine; Reiners continued decline; promising premise squandered; internationally helped; marginal return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
133,Derailed,2005,Mikael Hafstrom,Thriller,A married man begins an affair with a woman on his train commute and a violent crime draws them into an escalating nightmare of blackmail and deception.,MC 32 RT 21%; $72M on $22M; Owen and Aniston; twist-heavy thriller; commercially adequate (3x return); audiences more forgiving than critics; efficient genre piece,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
134,The Pacifier,2005,Adam Shankman,Action/Comedy,A tough Navy SEAL is assigned to protect a scientists children and must navigate diapers school plays and suburban chaos in this formulaic but profitable Vin Diesel family comedy.,MC 30 RT 21%; $198M on $56M; Diesel family-friendly pivot; internationally huge (3.5x return); kids loved it; Kindergarten Cop formula; surprising grosses,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
135,Peacock,2005,Gu Changwei,Drama,A forbidden love affair between two married neighbors in a rural Chinese town during political upheaval quietly devastates their lives in this restrained emotionally powerful Chinese film.,Berlin Silver Bear Grand Jury Prize; Gus cinematography background enriches directorial debut; Chinese Sixth Generation cinema; festival circuit essential,"Berlin Film Festival, Metacritic, IndieWire, Sight and Sound",,,,
136,Cursed,2005,Wes Craven,Horror/Comedy,Siblings bitten by a werewolf in Los Angeles begin transforming and must find the original beast to lift the curse in Cravens troubled Williamson collaboration.,MC 32 RT 16%; $29M on $35M; Ricci and Eisenberg; Craven-Williamson post-Scream reunion; Weinsteinbutchered; studio interference legendary; troubled production,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
137,Stealth,2005,Rob Cohen,Action/Sci-Fi,Fighter pilots must stop a rogue AI-controlled jet in this expensive high-concept military thriller that became one of the years biggest financial disasters.,MC 35 RT 13%; $77M on $135M; domestic catastrophe ($32M); Lucas Biel Foxx; Cohens career nadir; AI fighter jet concept wasted; legendary bomb,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
138,Monster-in-Law,2005,Robert Luketic,Romantic Comedy,A young woman falls for a handsome surgeon but must survive his overbearing mother who wages war to end the relationship in this comedy that marked Jane Fondas return from retirement.,MC 31 RT 16%; $155M on $43M; Fondas comeback; Lopez vehicle; audiences ignored critics; massive internationally; mother-in-law formula; 3.6x return,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
139,Elektra,2005,Rob Bowman,Action/Fantasy,The resurrected assassin must choose between her deadly trade and protecting a father and daughter from a supernatural criminal organization in this troubled Daredevil spinoff.,MC 34 RT 11%; $57M on $43M; Garner leads solo; critically savaged; commercially marginal; pre-MCU Marvel struggles continued; franchise dead on arrival,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
140,Miss Congeniality 2: Armed and Fabulous,2005,John Pasquin,Action/Comedy,FBI agent Gracie Hart has become too famous to work undercover and must save her kidnapped friends while adjusting to her new public role in this unnecessary sequel.,MC 29 RT 15%; $101M on $65M; Bullock franchise; diminishing returns; critic-proof audience; internationally adequate; sequel fatigue,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
