Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
71,Into the Abyss,2011,Werner Herzog,Documentary,Herzog examines a triple homicide in Conroe Texas through conversations with the condemned killer survivors and those surrounding the case in this meditation on capital punishment and violence.,RT 91 MC 72; Herzog interview mastery; death row contemplation; Texas justice; compassion without sentimentality; Herzogs humanism; companion to series On Death Row,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
72,Arthur Christmas,2011,Sarah Smith,Animation/Comedy,Santas youngest son Arthur races to deliver a misplaced present to a little girl before Christmas morning using his grandfathers old-fashioned sleigh in Aardmans holiday charmer.,RT 92 MC 69; $109M on $100M; underperformed theatrically; Aardman charm; McAvoy; became beloved home-viewing classic; British animation wit,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
73,Coriolanus,2011,Ralph Fiennes,Drama/War,Shakespeares Roman general is transplanted to a modern Balkan-like warzone as military hero Coriolanus is banished by the people he despises and allies with his enemy in Fiennes fierce directorial debut.,RT 93 MC 67; Fiennes Butler Redgrave; modern-dress Shakespeare that works; Belgrade locations; Fiennes commanding; underseen,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
74,Life in a Day,2011,Kevin Macdonald,Documentary,Footage shot by thousands of people around the world on a single day July 24 2010 is assembled into a kaleidoscopic portrait of human existence in Macdonalds collaborative experiment.,RT 79 MC 63; YouTube partnership; Ridley Scott produced; crowdsourced cinema; global snapshot; Sundance premiere; democratic filmmaking; formally unique,"Sundance Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
75,No Strings Attached,2011,Ivan Reitman,Comedy/Romance,Two friends attempt a purely physical relationship with no emotional attachment and inevitably catch feelings in Reitmans conventional but charming rom-com.,RT 49 MC 50; $150M on $25M; 6x return; Portman Kutcher; Friends with Benefits twin; Portman between Black Swan and Oscar win; forgettable but profitable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
76,The Debt,2011,John Madden,Thriller/Drama,Israeli Mossad agents sent to capture a Nazi war criminal in 1965 East Berlin carry a secret that threatens to unravel decades later in Maddens tense remake.,RT 65 MC 60; Mirren Wilkinson Hinds; Chastain Worthington Csokas (younger versions); Israeli thriller; dual timeline; Madden (Shakespeare in Love) pivot,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
77,The Future,2011,Miranda July,Comedy/Drama,A couple decides to adopt a stray cat and the impending responsibility triggers an existential crisis that fractures their relationship and bends time itself in Julys surreal sophomore film.,RT 69 MC 62; July divisive auteur; talking cat narrator; time manipulation; performance art as cinema; Me and You and Everyone follow-up; polarizing,"Metacritic, Rotten Tomatoes, IndieWire, Sundance Film Festival",,,,
78,Another Earth,2011,Mike Cahill,Sci-Fi/Drama,A young woman who caused a fatal car accident discovers a duplicate Earth in the sky and enters a contest to travel there hoping for redemption in Cahills lo-fi metaphysical debut.,Sundance Special Jury Prize; RT 66 MC 64; Marling co-writer/star; micro-budget sci-fi; parallel worlds as grief metaphor; Cahill Marling collaboration begins,"Sundance Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
79,Bellflower,2011,Evan Glodell,Drama/Romance,Two friends obsessed with building flamethrowers and muscle cars for an imagined apocalypse see their world actually collapse when a relationship goes catastrophically wrong in Glodells incendiary DIY debut.,Sundance premiere; RT 72 MC 58; Glodell built camera and flamethrower; micro-budget filmmaking; LA apocalypse romance; polarizing; handmade cinema; cult following,"Sundance Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
80,Rio,2011,Carlos Saldanha,Animation/Adventure,A domesticated macaw from Minnesota travels to Rio de Janeiro where he meets a free-spirited female bird and must find the courage to fly in Saldanhas colorful family film.,RT 72 MC 57; $484M on $90M; 5.4x return; Blue Sky Studios; Brazilian setting vibrant; family animation; Hathaway Eisenberg voice; carnival sequence,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
81,The Adventures of Tintin,2011,Steven Spielberg,Animation/Adventure,Young reporter Tintin and his dog Snowy discover a model ship that leads them on a globe-trotting adventure involving a centuries-old secret and a sinister villain.,RT 75 MC 68; $374M on $130M; Spielberg Jackson collaboration; motion-capture animation; Herge adaptation; international audience; one-take action sequences,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
82,Rise of the Planet of the Apes,2011,Rupert Wyatt,Sci-Fi/Action,A scientist testing an Alzheimers cure on apes inadvertently creates a super-intelligent chimpanzee whose growing consciousness leads an ape revolution in this franchise-reviving prequel.,RT 82 MC 68; $482M on $93M; 5.2x return; Serkis motion-capture landmark as Caesar; franchise reboot success; led to acclaimed trilogy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:54:19.751Z
83,The Intouchables,2011,Olivier Nakache and Eric Toledano,Comedy/Drama,A wealthy quadriplegic aristocrat hires an irreverent young man from the projects as his caretaker and an unlikely friendship transforms both their lives.,Highest-grossing French film ever; $427M on $12.5M; 34x return; Cesar nom; RT 76 MC 57; Sy breakout; feel-good phenomenon; remade as The Upside,"César Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
84,Meeks Cutoff,2011,Kelly Reichardt,Drama/Western,Three families on the Oregon Trail in 1845 follow an increasingly unreliable guide through the high desert as supplies dwindle and trust fractures in Reichardts feminist revisionist western.,RT 85 MC 75; Reichardt minimalist mastery; Michelle Williams; 4:3 aspect ratio; genre deconstruction; patience as political statement; anti-western,"Metacritic, Rotten Tomatoes, IndieWire, Sight and Sound",,,,
85,Submarine,2011,Richard Ayoade,Comedy/Drama,A Welsh teenager attempts to lose his virginity to his girlfriend while simultaneously trying to prevent his mothers affair with a new-age mystic in Ayoades charming directorial debut.,RT 86 MC 71; Ayoade transition from comedy to directing; Roberts wise beyond years; New Wave homage; Alex Turner soundtrack; British coming-of-age gem,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
86,Super 8,2011,J.J. Abrams,Sci-Fi/Adventure,A group of kids filming a zombie movie on Super 8 witness a catastrophic train crash and discover something inhuman has escaped in Abramss Spielberg-homage adventure.,RT 82 MC 72; $260M on $50M; Spielberg produced; ET meets Stand By Me; Fanning breakout; 1979 setting; creature feature nostalgia; lens flares,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
87,Contagion,2011,Steven Soderbergh,Thriller/Drama,A lethal airborne virus rapidly spreads across the globe as scientists race to identify and contain it while society unravels in Soderberghs chillingly prescient pandemic thriller.,RT 84 MC 70; $136M; ensemble (Winslet Damon Paltrow Law Cotillard); eerily prophetic of COVID-19; procedural precision; Soderbergh clinical mastery,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
88,Young Adult,2011,Jason Reitman,Comedy/Drama,A successful ghost-writer of young adult novels returns to her small Minnesota hometown to reclaim her high school boyfriend who is now happily married in Reitmans dark character study.,RT 80 MC 73; Theron fearlessly unsympathetic; Diablo Cody script; Patton Oswalt breakout dramatic role; anti-romcom; Reitman sharpest,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
89,X-Men: First Class,2011,Matthew Vaughn,Sci-Fi/Action,The origins of the X-Men are revealed through the friendship and ideological rift between young Charles Xavier and Erik Lehnsherr against the backdrop of the Cuban Missile Crisis.,RT 87 MC 65; $353M on $85M; McAvoy Fassbender; franchise reimagining; Vaughn revitalized series; 1960s setting inventive; Bacon villain,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:54:28.658Z
90,Puss in Boots,2011,Chris Miller,Animation/Adventure,The legendary feline outlaw teams with Humpty Dumpty and Kitty Softpaws to steal the magic beans from Jack and Jill in this entertaining Shrek spinoff origin story.,RT 86 MC 65; $555M on $130M; 4.3x return; Banderas; fairy-tale mashup; standalone Shrek universe; family entertainment franchise extension,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
91,Kill List,2011,Ben Wheatley,Horror/Thriller,Two hitmen accept a series of contracts that lead them into increasingly disturbing territory culminating in a shocking ritualistic climax in Wheatleys genre-demolishing British horror.,RT 77 MC 74; Wheatley breakthrough; kitchen sink realism meets folk horror; Wicker Man echoes; genuinely shocking; British genre renaissance,"Metacritic, Rotten Tomatoes, IndieWire, Sight and Sound",,,,
92,Elite Squad: The Enemy Within,2011,Jose Padilha,Action/Crime,A Rio de Janeiro special operations commander exposes corruption within the political system as militias replace drug dealers in the favelas in Padilhas explosive sequel.,Highest-grossing Brazilian film; RT 81 MC 69; Padilha pre-RoboCop; BOPE vs corruption; political action cinema; Latin American blockbuster; Wagner Moura,"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
93,Tucker and Dale vs Evil,2011,Eli Craig,Comedy/Horror,Two well-meaning hillbillies are mistaken for murderous backwoods killers by a group of college students whose own panicked actions cause a series of gruesome accidents.,RT 84 MC 65; Tudyk Labine; genre deconstruction; horror comedy that inverts every slasher trope; midnight movie hit; cult classic; Craig debut,"Metacritic, Rotten Tomatoes, IndieWire, Letterboxd",,,,
94,Kung Fu Panda 2,2011,Jennifer Yuh Nelson,Animation/Action,Po the Dragon Warrior must stop a peacock warlord from conquering China with a devastating new weapon while uncovering the secrets of his mysterious past.,RT 81 MC 67; $666M on $80M; 8.3x return; first woman to solo-direct a major animated feature; darker sequel; Yuh Nelson achievement; DreamWorks strongest,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:54:39.543Z
95,A Simple Life,2011,Ann Hui,Drama,An aging servant who has served a family for decades suffers a stroke and is placed in a nursing home where her employers son becomes her devoted caretaker in Huis tender masterwork.,Venice Best Actress (Deanie Ip); RT 88; Hong Kong cinema treasure; Hui veteran director; Andy Lau; compassion and dignity; deeply moving,"Venice Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
96,Captain America: The First Avenger,2011,Joe Johnston,Sci-Fi/Action,A scrawny young man transformed into a super-soldier during World War Two battles the Nazi science division Hydra and makes the ultimate sacrifice to save the world.,RT 80 MC 66; $371M on $140M; MCU foundation; Evans career-defining; 1940s setting distinctive; Red Skull Hugo Weaving; Avengers setup,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:54:44.560Z
97,The Lincoln Lawyer,2011,Brad Furman,Crime/Thriller,A slick Los Angeles defense attorney who operates out of the back of his Lincoln Town Car takes on a wealthy client whose case uncovers a dangerous conspiracy.,RT 83 MC 63; McConaughey McConaissance beginning; Connelly Tomei Phillippe; Connelly adaptation; legal thriller done right; McConaughey reinvention starts here,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
98,Fast Five,2011,Justin Lin,Action,Dom Toretto and Brian OConner assemble a team in Rio de Janeiro to pull off a heist against a drug lord while being pursued by a federal agent in the franchises thrilling reinvention.,RT 77 MC 67; $626M on $85M; 7.4x return; franchise renaissance; The Rock joins; Rio heist; pivoted series from street racing to heist genre; game-changer,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:54:47.572Z
99,The Deep Blue Sea,2011,Terence Davies,Drama/Romance,A judges wife in 1950s London attempts suicide after leaving her husband for a charming but emotionally distant former RAF pilot in Davies ravishing melodrama.,RT 72 MC 70; Hiddleston Weisz; Davies visual poetry; Rattigan adaptation; postwar repression; Weisz luminous; painterly compositions; underseen gem,"Metacritic, Rotten Tomatoes, IndieWire, Sight and Sound",,1,,
100,We Need to Talk About Kevin,2011,Lynne Ramsay,Drama/Thriller,A mother grapples with her complicity in her sons nature as she pieces together the events leading to his committing a high school massacre in Ramsays harrowing psychological study.,RT 74 MC 67; Swinton extraordinary; Ramsay long-awaited return; temporal fragmentation; school violence reckoning; deeply disturbing and essential,"Metacritic, Rotten Tomatoes, IndieWire, Sight and Sound",,1,,
101,Margaret,2011,Kenneth Lonergan,Drama,A Manhattan teenager witnesses a bus accident she may have caused and becomes obsessed with seeking justice while navigating adolescence in Lonergans long-delayed ambitious drama.,RT 78 MC 60 (theatrical); later extended cut MC 82; Packer Damon Ruffalo; six-year editing dispute; eventually reassessed as masterwork; Lonergan vindicated,"Metacritic, Rotten Tomatoes, IndieWire, Sight and Sound",,,,
102,Hanna,2011,Joe Wright,Action/Thriller,A teenage girl raised by her ex-CIA father in the Finnish wilderness is sent on a mission across Europe that reveals dark secrets about her origins in Wrights kinetic fairy-tale thriller.,RT 71 MC 63; Ronan Blanchett Bana; Chemical Brothers score; fairy-tale structure; Wright action ambitions; Ronan physicality; genre departure for Wright,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:54:55.678Z
103,Thor,2011,Kenneth Branagh,Sci-Fi/Fantasy,The arrogant god of thunder is banished to Earth by his father Odin and must prove himself worthy while his adopted brother Loki schemes to seize the throne of Asgard.,RT 77 MC 57; $449M on $150M; MCU Phase One; Hemsworth breakout; Hiddleston Loki iconic; Branagh Shakespearean grandeur; Asgard world-building,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:55:20.909Z
104,The Adjustment Bureau,2011,George Nolfi,Sci-Fi/Romance,A politician discovers that shadowy agents are manipulating his fate and fights to be with the woman he loves against the plans of an unseen chairman in Nolfis PKD adaptation.,RT 72 MC 60; Damon Blunt; Philip K. Dick adaptation; romance meets metaphysics; free will vs determinism; NYC locations evocative,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:55:22.863Z
105,Friends with Benefits,2011,Will Gluck,Comedy/Romance,Two friends add sex to their relationship and predictably complications arise in Glucks energetic self-aware romantic comedy.,RT 68 MC 63; $150M; Timberlake Kunis; No Strings Attached companion piece; meta rom-com awareness; chemistry between leads; solid commercial performer,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:55:24.888Z
106,Fright Night,2011,Craig Gillespie,Horror/Comedy,A teenager discovers his new neighbor is a vampire and enlists a Las Vegas magician to help stop him in Gillespies entertaining horror remake.,RT 72 MC 58; $41M on $30M; modest; Yelchin Farrell Tennant; Gillespie (Lars and the Real Girl); fun remake that deserved bigger audience; 3D conversion hurt,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
107,Paranormal Activity 3,2011,Henry Joost and Ariel Schulman,Horror,VHS tapes from 1988 reveal the childhood origins of the supernatural terror haunting two sisters in this found-footage prequels inventive expansion of the franchise.,RT 69 MC 61; $207M on $5M; 41x return; oscillating fan camera iconic; 1988 setting creative; franchise peak commercially; Joost and Schulman style,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
108,Paul,2011,Greg Mottola,Comedy/Sci-Fi,Two British comic-book nerds on a road trip across America encounter a wisecracking alien fugitive and help him escape government agents in Mottolass genre homage.,RT 73 MC 57; Pegg Frost Rogen (voice); Spielberg Lucas Close Encounters homages; less sharp than Shaun or Fuzz; American road trip; genial sci-fi comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:55:29.181Z
109,Limitless,2011,Neil Burger,Thriller/Sci-Fi,A struggling writer discovers a pill that unlocks the full potential of his brain and rockets to success before the dangerous side effects and powerful enemies close in.,RT 69 MC 59; $161M on $27M; 6x return; Cooper pre-stardom; clever premise; De Niro; spawned TV series; smart commercial thriller; visual inventiveness,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:55:35.598Z
110,Sleeping Sickness,2011,Ulrich Kohler,Drama,A German doctor running a tropical disease program in Cameroon has gone native after decades in Africa while a young Congolese-French doctor arrives to evaluate the program.,Berlin Best Director; RT 78; Kohler Berlin School; post-colonial identity crisis; Africa through European guilt; slow cinema; formally rigorous,"Berlin Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
111,Tower Heist,2011,Brett Ratner,Comedy/Action,A group of workers at a luxury residential tower plot to rob the penthouse apartment of the Wall Street swindler who stole their pension fund.,RT 68 MC 59; $152M; Murphy return to form; Stiller; populist financial revenge fantasy; Ratner commercial efficiency; post-recession wish fulfillment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
112,Horrible Bosses,2011,Seth Gordon,Comedy,Three friends hatch a convoluted plan to murder their respective intolerable bosses in Gordons raucous ensemble workplace comedy.,RT 69 MC 57; $209M on $35M; 6x return; Bateman Sudeikis Day; Aniston Spacey Farrell against type; R-rated comedy success; ensemble chemistry,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:55:41.061Z
113,We Bought a Zoo,2011,Cameron Crowe,Comedy/Drama,A widowed father impulsively purchases a dilapidated zoo and must renovate it with his two children and a dedicated staff in Crowes sentimental family drama.,RT 66 MC 55; Damon Johansson; Crowe sentimental; family crowd-pleaser; why not zoo speech; Thomas Haden Church; December counter-programming,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
114,Insidious,2011,James Wan,Horror,A family discovers their comatose son has become a vessel for ghosts in an astral dimension called The Further in Wans terrifyingly effective micro-budget haunted house film.,RT 66 MC 52; $100M on $1.5M; 66x return; Wan pre-Conjuring; Patrick Wilson Rose Byrne; Lin Shaye iconic; franchise launched; practical scares triumph,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
115,The Beaver,2011,Jodie Foster,Comedy/Drama,A depressed toy executive begins communicating exclusively through a beaver hand puppet in Fosters well-intentioned exploration of mental illness.,RT 60 MC 57; Gibson Foster; Gibsons personal controversy overshadowed; mental health treatment; Foster directing; awkward tonal balancing; commercially invisible,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
116,Real Steel,2011,Shawn Levy,Sci-Fi/Action,A washed-up boxer and his estranged son build and train a discarded sparring robot to compete in the world of robot boxing in Levys unexpectedly emotional crowd-pleaser.,RT 60 MC 56; $299M on $110M; Jackman; father-son bonding through robot boxing; Rocky meets Transformers; better than expected; commercial success,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
117,Rampart,2011,Oren Moverman,Crime/Drama,A corrupt LAPD officer spirals deeper into self-destruction as investigations close in and his personal life collapses in Movermans gritty character study of institutional rot.,RT 56 MC 56; Harrelson extraordinary; Moverman (The Messenger follow-up); Ellroy co-wrote; LA noir; cop corruption; Harrelson all-in performance,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
118,Final Destination 5,2011,Steven Quale,Horror,Survivors of a bridge collapse are killed one by one in elaborate accidents in the franchises surprisingly strong fifth entry with a clever twist ending.,RT 62 MC 50; $158M on $40M; 4x return; 3D deaths inventive; franchise strongest since original; twist ending connecting to first film; fun horror sequel,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
119,Jack and Jill,2011,Dennis Dugan,Comedy,A family man endures the annual visit of his identical twin sister in Dugans widely reviled Sandler comedy that swept the Razzie Awards.,RT 3 MC 23; $149M on $79M; swept 10 Razzies; Sandler in dual role; Pacino bewildering cameo; historically bad; commercially profitable despite universal loathing,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
120,Gnomeo and Juliet,2011,Kelly Asbury,Animation/Comedy,Garden gnomes from neighboring yards fall in love across a garden fence in this animated Romeo and Juliet retelling with an Elton John soundtrack.,RT 56 MC 53; $194M on $36M; 5.4x return; Elton John songs; Shakespeare for kids; Asbury competent; gnome romance novelty; commercially solid family fare,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
121,Sherlock Holmes: A Game of Shadows,2011,Guy Ritchie,Action/Adventure,Holmes and Watson confront Professor Moriarty across Europe as the criminal mastermind orchestrates a plot to trigger a world war in Ritchies bombastic sequel.,RT 59 MC 48; $544M on $125M; 4.4x return; Downey Law; Ritchie action; Moriarty (Harris); Reichenbach Falls; franchise entertainment; bigger but messier,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:56:03.877Z
122,J. Edgar,2011,Clint Eastwood,Drama/Biopic,The life of FBI director J. Edgar Hoover is told through his own unreliable narration spanning decades of American history and his secret personal life in Eastwoods ambitious biopic.,RT 44 MC 59; DiCaprio Hammer Watts; Eastwood epic ambition; Hoover complexity; Dustin Lance Black script; aging makeup controversial; overlong but fascinating,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
123,Anonymous,2011,Roland Emmerich,Drama/Thriller,The theory that Edward de Vere Earl of Oxford wrote Shakespeares plays is dramatized through Elizabethan court intrigue in Emmerichs ambitious historical conspiracy film.,RT 46 MC 51; $15M on $30M; flop; Emmerich serious departure; Ifans Redgrave; Shakespeare authorship controversy; visually impressive; narratively muddled,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
124,Cars 2,2011,John Lasseter,Animation/Spy,Lightning McQueen and Mater travel the globe for the World Grand Prix and Mater gets entangled in international espionage in Pixars most critically reviled film.,RT 39 MC 57; $560M on $200M; Pixars worst-reviewed; spy genre misfire; Larry the Cable Guy; Pixar commercial machine still powerful; artistic misstep,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
125,Cowboys and Aliens,2011,Jon Favreau,Sci-Fi/Western,An amnesiac gunslinger and a cattle baron must join forces when alien spacecraft attack their 1870s Arizona town in Favreaus high-concept genre mashup.,RT 44 MC 50; $175M on $163M; high-profile flop; Craig Ford; Favreau post-Iron Man; genre blending that didnt click; expensive disappointment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
126,Happy Feet Two,2011,George Miller,Animation/Musical,Mumble must reunite the penguin nation when a massive iceberg traps their homeland in Millers visually dazzling but narratively muddled animated sequel.,RT 45 MC 49; $150M on $135M; underperformed; Miller (Mad Max) return to animation; Robin Williams Pitt; krill subplot; environmental message; 3D spectacle,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
127,30 Minutes or Less,2011,Ruben Fleischer,Comedy/Action,A pizza delivery guy is kidnapped and has a bomb strapped to his chest and must rob a bank within hours in Fleischers Zombieland follow-up.,RT 44 MC 49; $40M on $28M; Eisenberg Ansari McBride; Fleischer post-Zombieland stumble; based loosely on true events controversy; underperformed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
128,Bad Teacher,2011,Jake Kasdan,Comedy,A foul-mouthed gold-digging middle school teacher schemes to win a bonus for the best test scores to fund her breast implants in Kasdans raunchy comedy.,RT 44 MC 47; $216M on $20M; 10.8x return; Diaz Timberlake Segel; high-return comedy; R-rated laughs; surprise commercial hit; Diaz against type,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:56:28.752Z
129,In Time,2011,Andrew Niccol,Sci-Fi/Thriller,In a future where time is currency and the poor die young a factory worker is falsely accused of murder and goes on the run with a wealthy hostage in Niccols allegorical thriller.,RT 37 MC 53; $174M on $40M; 4.4x return; Timberlake Seyfried; Gattaca directors return to sci-fi allegory; clever premise underexplored; commercial success,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,4,2026-04-02T07:56:11.677Z
130,One Day,2011,Lone Scherfig,Drama/Romance,Two people meet on graduation day and their relationship is revisited on the same date each year for two decades in Scherfigs adaptation of the bestselling novel.,RT 37 MC 48; $59M; Hathaway Sturgess; Hathaway accent criticized; Nicholls novel adaptation; temporal structure; commercially modest; divisive adaptation,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
131,The Thing,2011,Matthijs van Heijningen Jr.,Sci-Fi/Horror,A team of Norwegian and American scientists at an Antarctic research station discover an alien organism that can perfectly imitate other life forms in this prequel to Carpenters classic.,RT 35 MC 49; $32M on $38M; flop; unnecessary prequel; practical effects replaced with CGI; Winstead; Carpenter original untouchable; misguided franchise extension,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
132,The Three Musketeers,2011,Paul W.S. Anderson,Action/Adventure,The classic Dumas tale is given a steampunk makeover with flying warships and elaborate traps in Andersons overblown 3D action spectacle.,RT 24 MC 35; $132M on $75M; marginal return; 3D exploitation; Milla Jovovich; international markets carried; Bloom villain; disposable franchise attempt,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
133,Immortals,2011,Tarsem Singh,Action/Fantasy,A mortal chosen by Zeus must lead the fight against a ruthless king who threatens to unleash the imprisoned Titans upon the world in Singhs visually extravagant mythological epic.,RT 36 MC 46; $227M on $75M; 3x return; Cavill pre-Superman; Singh visual style; 300 imitator; Rourke villain; 3D spectacle over substance,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
134,Pirates of the Caribbean: On Stranger Tides,2011,Rob Marshall,Action/Adventure,Captain Jack Sparrow searches for the Fountain of Youth while contending with Blackbeard and a former flame in Marshalls overstuffed franchise continuation.,RT 33 MC 45; $1.05B worldwide; third-highest grossing 2011; Depp Cruz; diminishing returns creatively; international markets carried performance,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
135,The Hangover Part II,2011,Todd Phillips,Comedy,The wolfpack awakens in Bangkok with no memory of the previous night and must piece together their debauchery to find a missing member before a wedding in Phillips repetitive sequel.,RT 34 MC 44; $587M on $80M; 7.3x return; carbon copy criticism; Cooper Helms Galifianakis; commercially massive despite savage reviews,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:56:33.302Z
136,Transformers: Dark of the Moon,2011,Michael Bay,Sci-Fi/Action,The Autobots discover that a Cybertronian spacecraft crashed on the Moon decades ago and race against the Decepticons to reach it first as Chicago becomes a war zone.,RT 35 MC 42; $1.12B worldwide; second-highest grossing 2011; Bay spectacle; Chicago destruction sequence; 3D IMAX event; critic-proof franchise dominance,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
137,Battle: Los Angeles,2011,Jonathan Liebesman,Sci-Fi/Action,A Marine platoon fights to defend Los Angeles from an alien invasion in Liebesmans relentlessly chaotic combat-style sci-fi film.,RT 36 MC 37; $212M on $70M; 3x return; Eckhart leads; Black Hawk Down meets aliens; military recruitment aesthetic; combat filmmaking applied to sci-fi,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
138,Mars Needs Moms,2011,Simon Wells,Animation/Sci-Fi,A boy stows away on a Martian spaceship to rescue his kidnapped mother in Disneys catastrophic motion-capture animated flop that effectively killed the technology.,RT 37 MC 35; $39M on $150M; lost $100M+; biggest flop of 2011; motion-capture backlash; Disney disaster; effectively ended ImageMovers Digital,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
139,The Twilight Saga: Breaking Dawn Part 1,2011,Bill Condon,Fantasy/Romance,Bella and Edwards wedding honeymoon and dangerous pregnancy drive the penultimate chapter of the vampire romance saga in Condons franchise installment.,RT 25 MC 45; $712M on $110M; 6.5x return; Summit cash cow; Stewart Pattinson Lautner; birth sequence disturbing; devoted fanbase; split-film strategy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
140,Silenced,2011,,Drama,Featured on LB Top 500 list.,,LB Top 500,,,,
141,Hop,2011,Tim Hill,Animation/Comedy,The son of the Easter Bunny runs away to Hollywood to become a drummer and moves in with an unemployed slacker in this live-action animated Easter hybrid.,RT 25 MC 41; $184M on $63M; Brand Marsden; Easter-themed family film; Despicable Me studio; holiday IP; mildly profitable; forgettable family entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
