Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
74,Raya and the Last Dragon,2021,Don Hall and Carlos Lopez Estrada,Animation/Fantasy,A lone warrior teams up with the legendary last dragon to stop a sinister force in Disneys Southeast Asian-inspired adventure.,Disney+ Premier + theatrical; $130M worldwide; RT 94 MC 75; Tran Awkwafina; Southeast Asian culture; dragon mythology; trust as theme; gorgeous animation; warrior princess,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T13:41:38.935Z
75,Roadrunner: A Film About Anthony Bourdain,2021,Morgan Neville,Documentary,The life of legendary chef Anthony Bourdain explored through his words and the memories of those closest to him in Nevilles deeply felt portrait.,RT 92 MC 77; Neville Wont You Be My Neighbor follow-up; AI voice controversy (three lines recreated via AI); Parts Unknown; suicide; culinary world; ethically debated,"Metacritic, Rotten Tomatoes",,,,
76,Strawberry Mansion,2021,Kentucker Audley and Albert Birney,Sci-Fi/Fantasy,A tax auditor in a future where dreams are taxable enters an elderly womans dreams and embarks on a surreal adventure in this lo-fi fantasy.,Sundance; RT 82 MC 65; micro-budget; dream taxation; surreal; handmade aesthetic; Sundance NEXT; inventive; Audley and Birney; American indie imagination; lo-fi charm,"Sundance, Metacritic, Rotten Tomatoes",,,,
77,The Suicide Squad,2021,James Gunn,Action/Comedy,A ragtag group of supervillains is sent on a dangerous mission to Corto Maltese in Gunns irreverent blood-soaked DC reboot.,$168M worldwide; RT 90 MC 72; Robbie Elba Cena; Gunn creative freedom; hard R-rating; King Shark Ratcatcher 2; Starro; HBO Max simultaneous; Gunn later ran DC Studios,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
78,A Quiet Place Part II,2021,John Krasinski,Horror/Thriller,The Abbott family ventures beyond their home into the unknown where they discover that the creatures are not the only threats in Krasinskis gripping sequel.,$297M worldwide; RT 91 MC 71; Blunt Murphy Simmonds Jupe; Cillian Murphy; first major post-COVID theatrical hit (May 2021); deaf representation; Simmonds expanded,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
79,Luca,2021,Enrico Casarosa,Animation/Adventure,A young sea monster disguised as a human explores the Italian Riviera with his new best friend in Casarosas charming sun-drenched Pixar fable.,Disney+ release; RT 91 MC 71; Casarosa debut; Italian Riviera; Pixar; sea monsters; boyhood friendship; Portorosso; Fellini homage; summer nostalgia; streaming-only,"Metacritic, Rotten Tomatoes",,,,
80,Shang-Chi and the Legend of the Ten Rings,2021,Destin Daniel Cretton,Action/Fantasy,A young man drawn into the clandestine Ten Rings organization must confront his past when his father threatens the world in Marvels first Asian-led superhero film.,$432M worldwide; RT 91 MC 71; Liu Tony Leung Awkwafina; first Asian-led MCU film; Leung magnetic villain; martial arts; Ta Lo; Asian representation milestone,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T13:41:52.141Z
81,Cryptozoo,2021,Dash Shaw,Animation/Fantasy,Cryptozookeepers try to capture a dream-eating creature before the military can weaponize it in Shaws psychedelic hand-drawn animated fantasy.,Sundance Innovator Award; RT 72 MC 69; Shaw; hand-drawn animation; Vietnam-era counterculture; mythological creatures; independent animation; hippie utopia; Shaw unique voice,"Sundance, Metacritic, Rotten Tomatoes",,,,
82,Swan Song,2021,Benjamin Cleary,Sci-Fi/Drama,A terminally ill man is offered the chance to secretly replace himself with a clone to spare his family grief in Clearys thoughtful Apple TV+ sci-fi.,Apple TV+; RT 77 MC 64; Mahershala Ali dual performance; Cleary Oscar-winning short filmmaker debut; clone ethics; Naomie Harris Glenn Close; quiet sci-fi,"Metacritic, Rotten Tomatoes",,,,
83,Nightmare Alley,2021,Guillermo del Toro,Crime/Thriller,A charismatic carnival worker learns to manipulate people with a mentalist act and partners with a dangerous psychologist in del Toros sumptuous neo-noir.,Oscar noms Picture + Cinematography + Costume + Production Design; Cooper Blanchett Mara Dafoe; del Toro passion project; Gresham novel; carnival noir; 1940s; no CGI creatures,"Academy Awards, BAFTA, Metacritic, Rotten Tomatoes",,,,
84,The Tragedy of Macbeth,2021,Joel Coen,Drama/Thriller,An aging Scottish lord is convinced by witches and his ambitious wife to seize the throne through murder in Coens austere expressionist Shakespeare adaptation.,Oscar noms Cinematography + Production Design + Costume; Apple TV+; Washington McDormand; Joel Coen solo (first without Ethan); Delbonnel black and white; stage-bound sets,"Academy Awards, BAFTA, Metacritic, Rotten Tomatoes",,,,
85,Night Raiders,2021,Danis Goulet,Sci-Fi/Drama,In a dystopian future a Cree woman must rescue her daughter from state-run academies in Goulets Indigenous sci-fi resistance drama.,TIFF; RT 73 MC 57; Goulet debut; Indigenous sci-fi; residential schools allegory; Cree nation; mother-daughter; colonialism allegory; Goulet Metis Cree filmmaker; genre debut,"TIFF, Metacritic, Rotten Tomatoes",,,,
86,Zola,2021,Janicza Bravo,Comedy/Drama,A waitress is lured into a wild weekend road trip to Florida that descends into a surreal nightmare based on a viral 2015 Twitter thread.,RT 89 MC 77; Paige Keough; Bravo debut; based on real Twitter thread by Aziah King; A24; social media era filmmaking; Taylour Paige extraordinary; Keough,"Metacritic, Rotten Tomatoes",,1,,
87,Fear Street Part Two: 1978,2021,Leigh Janiak,Horror,The origin of the curse is revealed at a summer camp in 1978 in the second installment of Janiaks ambitious Netflix horror trilogy.,Netflix; RT 89 MC 72; summer camp slasher; Friday the 13th homage; Sadie Sink; best of trilogy for many; interconnected narrative; Shadyside curse deepens,"Metacritic, Rotten Tomatoes",,,,
88,The Green Knight,2021,David Lowery,Fantasy/Adventure,King Arthurs reckless nephew embarks on a quest to confront a gigantic emerald-skinned stranger in Lowerys hypnotic visually ravishing Arthurian reimagining.,RT 89 MC 72; Patel; A24; Lowery Ghost Story follow-up; Sir Gawain; medieval; arthouse fantasy; Dev Patel committed; divisive; stunning cinematography; Alicia Vikander dual role,"Metacritic, Rotten Tomatoes",,1,,
89,Test Pattern,2021,Shatara Michelle Ford,Drama/Thriller,A Black woman and her white boyfriend navigate a fraught situation after she is assaulted and they attempt to get a rape kit processed in Fords urgent debut.,RT 88 MC 71; Ford debut; interracial couple; sexual assault aftermath; institutional failure; racial dynamics; Brittany S. Hall; systemic indifference; uncompromising,"Metacritic, Rotten Tomatoes",,,,
90,Candyman,2021,Nia DaCosta,Horror,A visual artist in Chicago begins to explore the macabre history of Cabrini-Green unwittingly opening a door to a cycle of violence in DaCostas smart social horror sequel.,RT 84 MC 72; $77M worldwide; DaCosta first Black woman to direct number-one opening; Jordan Peele produced; gentrification horror; systemic racism; Yahya Abdul-Mateen star turn,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
91,The Dry,2021,Robert Connolly,Thriller/Drama,A federal agent returns to his drought-ravaged hometown for a funeral and is drawn into an investigation that unearths old secrets in Connollys Australian thriller.,RT 89 MC 67; Eric Bana; Jane Harper bestseller; Australian outback; dual timeline mystery; drought; small-town secrets; Bana return to Australian cinema; landscape as character,"Metacritic, Rotten Tomatoes",,,,
92,The Harder They Fall,2021,Jeymes Samuel,Western/Action,An outlaw reunites his gang to seek revenge on his sworn enemy in Samuels stylish all-Black-cast revisionist Western.,Netflix; RT 88 MC 68; Majors Elba Stanfield Beetz King; Samuel debut; all Black cast; real historical figures fictionalized; Jay-Z produced; genre reinvention,"Metacritic, Rotten Tomatoes",,1,,
93,The Last Duel,2021,Ridley Scott,Drama/History,The true story of the last legally sanctioned trial by combat in medieval France told from three conflicting perspectives in Scotts ambitious Rashomon-inspired epic.,RT 86 MC 69; Damon Affleck Driver Comer; Damon and Affleck first screenplay since Good Will Hunting; Comer extraordinary; MeToo medieval; $30M domestic flop; $100M budget,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
94,Barb and Star Go to Vista Del Mar,2021,Josh Greenbaum,Comedy,Two middle-aged best friends vacation in Florida and get tangled in a supervillain plot in this delightfully absurd comedy from the Bridesmaids writers.,RT 88 MC 66; Mumolo Wiig wrote and starred; Bridesmaids reunion; Jamie Dornan scene-stealer; cult comedy hit; absurdist humor; pastel aesthetic; deeply weird and wonderful,"Metacritic, Rotten Tomatoes",,,,
95,Rons Gone Wrong,2021,Sarah Smith and Jean-Philippe Vine,Animation/Comedy,A socially awkward middle schooler receives a malfunctioning robot that becomes his best friend in this charming animated film about technology and friendship.,$23M domestic; RT 88 MC 64; Galifianakis Awkwafina; 20th Century Studios; social media satire; tech commentary; Barney; overlooked theatrical; Disney+ later; charming underdog,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
96,No Time to Die,2021,Cary Joji Fukunaga,Action/Thriller,James Bond has left active service but is pulled back when a dangerous new villain emerges in Craigs emotional final outing as 007.,$774M worldwide; RT 83 MC 68; Craigs final Bond; Fukunaga True Detective director; Malek villain; de Armas; Bond death unprecedented; Hans Zimmer; longest Bond ever,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,2,2026-04-01T13:42:31.967Z
97,Nobody,2021,Ilya Naishuller,Action/Thriller,A mild-mannered suburban dad discovers a long-buried violent streak when thieves break into his home in Naishullers cathartic dad-action film.,$57M worldwide; RT 84 MC 63; Odenkirk; Derek Kolstad John Wick writer; Odenkirk trained two years; bus fight scene; Better Call Saul star goes action; franchise potential,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
98,Black Widow,2021,Cate Shortland,Action/Adventure,Natasha Romanoff confronts her past and the conspiracy connected to her origins in Shortlands long-awaited MCU solo film.,$379M worldwide; RT 79 MC 67; Johansson Pugh Harbour Weisz; Pugh breakout as Yelena; Disney+ Premier Access; Johansson Disney lawsuit; first post-Endgame film,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T13:42:38.210Z
99,Fear Street Part One: 1994,2021,Leigh Janiak,Horror,A group of teenagers discovers horrifying events haunting their town are connected and may be supernatural in Janiaks R.L. Stine trilogy opener.,Netflix; RT 80 MC 62; Stine adaptation; Netflix horror trilogy experiment; three-film release over three weeks; queer protagonists; 1994 setting; Shadyside curse,"Metacritic, Rotten Tomatoes",,,,
100,Free Guy,2021,Shawn Levy,Action/Comedy,A bank teller discovers he is a non-player character in a violent video game and becomes the hero of his own story in Levys crowd-pleasing original blockbuster.,$331M worldwide; RT 80 MC 62; Reynolds Comer; rare original IP blockbuster success; video game world; Jodie Comer range; 20th Century Studios; feel-good,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T13:42:43.692Z
101,Fear Street Part Three: 1666,2021,Leigh Janiak,Horror,The true history behind the witch trials that spawned the curse is revealed in the conclusion of Janiaks vibrant Netflix horror trilogy.,Netflix; RT 78 MC 63; trilogy finale; 1666 Salem; witch trials origin; dual timeline; R.L. Stine; Netflix event release; ambitious trilogy; satisfying conclusion,"Metacritic, Rotten Tomatoes",,,,
102,Worth,2021,Sara Colangelo,Drama,A lawyer leading the September 11th Victim Compensation Fund struggles with putting a dollar value on human life in Colangelos political drama.,Netflix; RT 78 MC 63; Keaton Tucci; Colangelo Kindergarten Teacher follow-up; 9/11 aftermath; Ken Feinberg true story; compensation ethics; twenty-year anniversary,"Metacritic, Rotten Tomatoes",,,,
103,Encounter,2021,Michael Pearce,Sci-Fi/Thriller,A decorated Marine races across the Southwest with his sons to protect them from an unprecedented threat in Pearces genre-shifting drama.,Amazon; RT 75 MC 63; Ahmed; Pearce Beast follow-up; Riz Ahmed committed; genre subversion; alien invasion or PTSD; family drama disguised; Ahmed magnetic,"Metacritic, Rotten Tomatoes",,1,,
104,Together,2021,Stephen Daldry and Justin Martin,Drama/Comedy,A couple trapped during COVID lockdown in London face the fault lines in their relationship in this two-hander filmed during actual pandemic restrictions.,RT 79 MC 59; Buckley Tennant; filmed during real COVID restrictions; Daldry Reader director; lockdown drama; Dennis Kelly screenplay; fourth-wall breaking; pandemic artifact,"Metacritic, Rotten Tomatoes",,,,
105,Godzilla vs. Kong,2021,Adam Wingard,Action/Sci-Fi,Godzilla and Kong face off in an epic battle while humanity uncovers clues to the Titans deepest origins in Wingards crowd-pleasing MonsterVerse crossover.,$468M worldwide; RT 75 MC 62; MonsterVerse; Hollow Earth; biggest pandemic-era hit at time (March 2021); HBO Max simultaneous; Mechagodzilla; satisfying monster brawl,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
106,Stillwater,2021,Tom McCarthy,Drama/Thriller,An Oklahoma roughneck travels to Marseille to help his imprisoned daughter who claims innocence in McCarthys absorbing cross-cultural drama.,RT 73 MC 64; Damon; McCarthy Spotlight director; loosely inspired by Amanda Knox case (Knox objected); Marseille; American abroad; Damon blue-collar; Camille Cottin,"Metacritic, Rotten Tomatoes",,,,
107,Flag Day,2021,Sean Penn,Drama,A daughter struggles to discover the truth about her counterfeiter father in Penns deeply personal drama starring his own children.,Cannes Competition; RT 29 MC 39; Penn directed; Dylan Penn Sean Penn real father-daughter; John Vogel true story; critically savaged; familial dysfunction,"Cannes, Metacritic, Rotten Tomatoes",,,,
108,Dune,2021,Denis Villeneuve,Sci-Fi/Adventure,A young nobleman must travel to the most dangerous planet in the universe to ensure the future of his family and people in Villeneuves spectacular Herbert adaptation.,6 Oscars (Cinematography Editing Sound Score Production Design VFX); $407M worldwide; 10 noms; Chalamet Ferguson Isaac Bardem Zendaya; Greig Fraser; Hans Zimmer score,"Academy Awards, BAFTA, Metacritic, Rotten Tomatoes, Box Office Mojo",1,,4,2026-04-01T13:43:05.352Z
109,Paw Patrol: The Movie,2021,Cal Brunker,Animation/Adventure,The pups are called to Adventure City to stop a power-hungry mayor in Brunkers theatrical expansion of the beloved preschool animated series.,$135M worldwide; RT 80 MC 51; Spin Master; Kim Kardashian Tyler Perry voices; toddler event film; Paramount; franchise expansion; preschool audience; commercial hit,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
110,Mothering Sunday,2021,Eva Husson,Drama/Romance,A maid in post-WWI England secretly has an affair with a neighboring estates man on Mothering Sunday in Hussons sumptuous literary adaptation.,RT 66 MC 63; Buckley Coleman Firth Colman; Graham Swift novel; 1920s England; class and desire; Alice Birch screenplay; Buckley luminous; sensual period piece,"Metacritic, Rotten Tomatoes",,,,
111,Malignant,2021,James Wan,Horror/Action,A woman having visions of grisly murders discovers they are happening in real life in Wans wildly unhinged return to horror with a jaw-dropping twist.,RT 76 MC 51; Wan Conjuring director; giallo homage; Gabriel twist; third-act insanity; divisive but passionate cult following; most bonkers studio horror in years; Wan practical,"Metacritic, Rotten Tomatoes",,,,
112,The Matrix Resurrections,2021,Lana Wachowski,Sci-Fi/Action,Thomas Anderson is drawn back into the Matrix by a new enemy in Wachowskis meta self-reflexive return to her franchise.,$157M worldwide; RT 63 MC 63; Reeves Moss; Wachowski solo; meta-commentary on sequels and IP; self-aware; divisive; HBO Max day-and-date against wishes; nostalgia critique,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
113,Finch,2021,Miguel Sapochnik,Sci-Fi/Drama,A man and his robot companion journey to find someone to care for his dog in a post-apocalyptic world in Sapochniks gentle Apple TV+ sci-fi.,Apple TV+; RT 70 MC 55; Hanks; Sapochnik Game of Thrones director; man robot and dog; post-apocalyptic road movie; gentle sci-fi; Hanks warmth; character-driven,"Metacritic, Rotten Tomatoes",,1,,
114,Tick Tick Boom!,2021,Lin-Manuel Miranda,Musical/Drama,Jonathan Larson the creator of Rent faces the pressures of turning 30 and creating something meaningful in Mirandas exuberant directorial debut about artistic ambition.,Oscar nom Actor (Garfield); Golden Globe Actor Comedy (Garfield); Netflix; Garfield learned piano and singing; Miranda directorial debut; Larson autobiographical; pre-Rent 1990 NYC,"Academy Awards, Golden Globes, Metacritic, Rotten Tomatoes",,,,
115,Army of the Dead,2021,Zack Snyder,Action/Horror,Mercenaries attempt a heist in zombie-infested quarantined Las Vegas in Snyders bombastic Netflix zombie action film.,Netflix; RT 67 MC 57; Bautista; Snyder Dawn of the Dead follow-up; zombie heist; shot his own cinematography; smart zombies; Netflix franchise; excessive runtime,"Metacritic, Rotten Tomatoes",,,1,2026-04-01T13:43:27.819Z
116,Eternals,2021,Chloe Zhao,Action/Fantasy,Immortal beings secretly living on Earth must reunite to protect humanity from evil counterparts in Zhaos ambitious divisive MCU ensemble.,$402M worldwide; RT 47 MC 52; Chan Hayek Jolie Madden; Zhao Nomadland follow-up; most divisive MCU film; first openly gay MCU hero; deaf superhero Makkari,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
117,Wrath of Man,2021,Guy Ritchie,Action/Crime,A mysterious new armored truck security guard surprises everyone with his precision skills revealing a dark agenda in Ritchies non-linear revenge thriller.,$75M worldwide; RT 66 MC 57; Statham; Ritchie Gentlemen follow-up; Le Convoyeur remake; three perspectives; Ritchie serious mode; armored truck heists; Statham stoic,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
118,The Water Man,2021,David Oyelowo,Drama/Fantasy,A young boy quests into the wild to find a mythical figure with the secret to immortality in Oyelowos heartfelt directorial debut.,RT 70 MC 52; Oyelowo directorial debut; Lonnie Chavis; magical realism; childhood adventure; grief and hope; Rosario Dawson; Alfred Molina; modest but sincere; family film,"Metacritic, Rotten Tomatoes",,,,
119,Peter Rabbit 2: The Runaway,2021,Will Gluck,Comedy/Adventure,Peter Rabbit runs away to the city where his mischief finds a match in a rogue in Glucks surprisingly self-aware animated sequel.,$154M worldwide; RT 68 MC 51; Corden Byrne; meta-commentary on first films controversy; family sequel; Domhnall Gleeson returns; Gluck sequel improvement,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
120,The Electrical Life of Louis Wain,2021,Will Sharpe,Drama/Biography,The extraordinary true story of eccentric British artist Louis Wain whose psychedelic cat paintings captivated the world in Sharpes vibrant biographical drama.,Amazon; RT 62 MC 56; Cumberbatch Foy; Sharpe debut; Louis Wain; cat paintings; Victorian era; mental illness; British eccentricity; visual inventiveness; Olivia Colman,"Metacritic, Rotten Tomatoes",,,,
121,F9: The Fast Saga,2021,Justin Lin,Action,Dom Torettos crew faces his younger brother and a deadly plot involving a weapons-hacking device in Lins gravity-defying franchise entry.,$726M worldwide; RT 59 MC 58; Diesel Cena; Lin returned; car in space; post-COVID theatrical hope; Han returns; franchise absurdity peak; ninth mainline entry,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
122,Sing 2,2021,Garth Jennings,Animation/Music,Buster Moon and his performers set out to persuade a reclusive rock star to join their new show in Jennings jubilant animated sequel.,$408M worldwide; Illumination; McConaughey Johansson Witherspoon Bono; U2; holiday release; commercial hit; Clay Calloway; RT 70 MC 47; family crowd-pleaser,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
123,Copshop,2021,Joe Carnahan,Action/Thriller,A small-town police station becomes an unlikely battleground between a hitman a con artist and a rookie cop in Carnahans lean genre throwback.,RT 58 MC 56; Butler Grillo; Carnahan Narc director; police station siege; 1970s throwback; lean runtime; Alexis Louder breakout; entertaining B-movie; genre exercise,"Metacritic, Rotten Tomatoes",,,,
124,Jungle Cruise,2021,Jaume Collet-Serra,Action/Adventure,A riverboat captain takes a scientist on a dangerous jungle mission to find the Tree of Life in Disneys theme park ride adaptation.,$220M worldwide; RT 63 MC 50; Johnson Blunt; Disney ride adaptation; Amazon jungle; Johnson and Blunt chemistry; Disney+ Premier Access; adventure spectacle,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
125,Fatherhood,2021,Paul Weitz,Drama/Comedy,A man raises his baby girl as a single dad after the unexpected death of his wife in Weitzs warm Netflix adaptation of a true story.,Netflix; RT 62 MC 46; Kevin Hart dramatic turn; Hart restrained; Weitz About a Boy director; single father; Matt Logelin memoir; Hart range; modest but sincere,"Metacritic, Rotten Tomatoes",,,,
126,Ghostbusters: Afterlife,2021,Jason Reitman,Comedy/Fantasy,A single mother and her children discover their connection to the original Ghostbusters in a small Oklahoma town in Reitmans nostalgic legacy sequel.,$204M worldwide; RT 63 MC 45; Grace McKenna; Reitman (son of Ivan); Harold Ramis tribute; nostalgia; Paul Rudd; Phoebe character; McKenna breakout; Gozer return,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
127,The Conjuring: The Devil Made Me Do It,2021,Michael Chaves,Horror,Ed and Lorraine Warren investigate a case of demonic murder and fight to prove a man possessed in the Conjuring franchises third entry.,$202M worldwide; RT 56 MC 51; Wilson Farmiga; real 1981 Arne Johnson case; franchise continuation; exorcism and trial; less scary than predecessors; reliable performer,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
128,Venom: Let There Be Carnage,2021,Andy Serkis,Action/Horror,Eddie Brock and Venom must deal with the emergence of Carnage in Serkis lean franchise continuation.,$502M worldwide; RT 57 MC 49; Hardy Harrelson; Serkis directed; 97-minute runtime; Hardy dual performance; post-credits Spider-Man tease; pandemic hit,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
129,Old,2021,M. Night Shyamalan,Thriller/Horror,Vacationers discover the secluded beach where they relax is causing them to age rapidly in Shyamalans high-concept body horror thriller.,RT 50 MC 55; $90M worldwide; Bernal Krieps; Sandcastle graphic novel; aging horror; Shyamalan twist; $18M budget profitable; Shyamalan divisive; practical effects,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
130,Mortal Kombat,2021,Simon McQuoid,Action/Fantasy,An MMA fighter discovers his hidden lineage and is drawn into an inter-realm tournament against Outworld forces in McQuoids R-rated video game adaptation.,$83M worldwide; RT 55 MC 44; Lewis Tan Joe Taslim; R-rated; fatalities; Taslim Sub-Zero standout; HBO Max simultaneous; opening scene excellent; McQuoid debut,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
131,Cry Macho,2021,Clint Eastwood,Drama/Western,A washed-up horse breeder takes a job bringing a young man back from Mexico in Eastwoods gentle late-career road movie made at age 91.,RT 46 MC 48; Eastwood at 91 directing and starring; Warner Bros; Mexico road trip; cockerel named Macho; oldest star of major release; spare filmmaking,"Metacritic, Rotten Tomatoes",,,,
132,Silent Night,2021,Camille Griffin,Drama/Comedy,A family gathers for Christmas dinner knowing the world will end before morning in Griffins darkly comic apocalyptic holiday film.,RT 49 MC 43; Knightley; Griffin debut; Christmas apocalypse; British ensemble; environmental allegory; tonally daring; pandemic echoes; family dinner from hell; divisive,"Metacritic, Rotten Tomatoes",,,,
133,Clifford the Big Red Dog,2021,Walt Becker,Comedy/Family,A young girl gets a magical red puppy that grows 10 feet tall and must fight forces that want to keep them apart in Beckers family film.,$95M worldwide; RT 49 MC 40; Scholastic adaptation; CGI Clifford; Paramount+; family film; Jack Whitehall; pandemic-era family viewing; nostalgia property,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
134,The Boss Baby: Family Business,2021,Tom McGrath,Animation/Comedy,The Templeton brothers reunite when a new boss baby brings them together again in DreamWorks animated sequel.,$107M worldwide; RT 47 MC 42; Baldwin Goldblum; Peacock simultaneous; DreamWorks sequel; time travel baby plot; Goldblum addition; franchise continuation; kids entertainment,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
135,Being the Ricardos,2021,Aaron Sorkin,Drama/Biography,Lucille Ball and Desi Arnaz face personal and professional crises during one production week of I Love Lucy in Sorkins rapid-fire backstage drama.,Oscar noms Actor (Bardem) + Actress (Kidman) + Supporting Actor (Simmons); Amazon; Kidman Bardem; Sorkin dialogue; I Love Lucy behind-the-scenes; Communist accusation,"Academy Awards, Metacritic, Rotten Tomatoes",,,,
136,Cruella,2021,Craig Gillespie,Crime/Comedy,A young grifter in 1970s London becomes the revenge-bent Cruella de Vil in Gillespies stylish punk-rock Disney origin story.,Oscar Costume Design; $233M worldwide; Stone Thompson; Gillespie I Tonya follow-up; punk rock; 1970s London fashion; Jenny Beavan costumes; Disney+ Premier Access,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
137,Encanto,2021,Byron Howard and Jared Bush,Animation/Musical,A young woman in a magical Colombian family discovers that the miracle surrounding their enchanted house is fading in Disneys vibrant Lin-Manuel Miranda musical.,Oscar Animated Feature; noms Score + Song; $257M worldwide; We Dont Talk About Bruno number one hit; Miranda songs; Colombian setting; generational trauma; family pressure,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,4,2026-04-01T13:43:55.097Z
138,In the Heights,2021,Jon M. Chu,Musical/Drama,The residents of Washington Heights chase their dreams and find their home in Chus vibrant adaptation of Lin-Manuel Mirandas pre-Hamilton musical.,Oscar nom Cinematography; $43M domestic (underperformed); Ramos; Chu Crazy Rich Asians follow-up; Miranda musical; Latinx representation; pool sequence; gentrification,"Academy Awards, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
139,The Eyes of Tammy Faye,2021,Michael Showalter,Drama/Biography,The rise fall and redemption of televangelist Tammy Faye Bakker in Showalters empathetic biographical drama featuring Chastains transformative performance.,Oscar Actress (Chastain) + Makeup and Hairstyling; SAG Actress; Chastain decades-long transformation via prosthetics; Garfield as Jim Bakker; PTL Club; televangelism,"Academy Awards, SAG, Metacritic, Rotten Tomatoes",,,,
140,Reminiscence,2021,Lisa Joy,Sci-Fi/Thriller,A private investigator of the mind navigates the past in a flooded future Miami in Joys ambitious sci-fi noir directorial debut.,RT 36 MC 44; Jackman Ferguson; Joy Westworld co-creator debut; flooded Miami; memory technology; film noir homage; gorgeous production design; commercially disappointing,"Metacritic, Rotten Tomatoes",,,,
141,The Tender Bar,2021,George Clooney,Drama/Biography,A fatherless boy growing up on Long Island finds paternal figures in his uncles bar patrons in Clooneys warm J.R. Moehringer adaptation.,Amazon; RT 37 MC 42; Affleck Tye Sheridan; Moehringer memoir; Long Island bar; uncle-nephew; Affleck Uncle Charlie; critically disappointing; nostalgia,"Metacritic, Rotten Tomatoes",,,,
142,Snake Eyes: G.I. Joe Origins,2021,Robert Schwentke,Action,A loner is welcomed into an ancient Japanese clan and discovers dark secrets in Schwentkes G.I. Joe origin film.,$40M worldwide; RT 36 MC 42; Henry Golding; Hasbro IP; box office disaster; martial arts; Japan setting; ninja mythology; franchise killed; Golding lead debut,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
143,Red Notice,2021,Rawson Marshall Thurber,Action/Comedy,An FBI profiler teams up with the worlds most wanted art thief to catch an even more elusive criminal in Thurbers glossy Netflix caper.,Netflix most-watched film at time; RT 36 MC 41; Reynolds Johnson Gadot; $200M budget; widely panned but massively watched; globe-trotting; Netflix blockbuster attempt,"Metacritic, Rotten Tomatoes",,,4,2026-04-01T13:44:05.156Z
144,Dear Evan Hansen,2021,Stephen Chbosky,Musical/Drama,A socially anxious high schooler fabricates a connection to a classmate who took his own life and gets caught up in a lie in Chboskys polarizing adaptation.,$18M domestic (major flop); RT 29 MC 40; Ben Platt age controversy; Platt reprised Broadway role; Chbosky Perks director; Tony-winning musical; Platt too old debate; Julianne Moore Amy Adams,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
145,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Hideaki Anno,Drama,The climactic final chapter of the Rebuild of Evangelion tetralogy - in which Shinji Ikari finds the will to fight once more as the world faces a final apocalyptic reckoning.,,LB Top 500,,,,
146,Tom and Jerry,2021,Tim Story,Comedy/Animation,An employee at a fancy hotel tries to get rid of Jerry the mouse before he ruins a wedding in Storys live-action hybrid.,$134M worldwide; RT 30 MC 32; Moretz; HBO Max simultaneous; classic cartoon; live-action hybrid; pandemic release; slapstick; nostalgia property; Story Fantastic Four director,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
147,Space Jam: A New Legacy,2021,Malcolm D. Lee,Animation/Comedy,LeBron James teams up with the Looney Tunes to defeat a powerful AI in a basketball game in Lees long-awaited franchise continuation.,$163M worldwide; RT 25 MC 36; LeBron; Warner Bros IP showcase; Don Cheadle villain; critically savaged; nostalgia sequel; WB property showcase; kids enjoyed,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
