Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
70,Tims Vermeer,2013,Teller,Documentary,Inventor Tim Jenison attempts to recreate a Vermeer painting using optical technology to prove the Dutch Master may have used similar devices in Tellers fascinating experiment.,RT 89 MC 74; Penn Jillette narrated; invention meets art history; Vermeer mystery; obsessive quest documented; Art of the Heist; crowd-pleasing documentary,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
71,Much Ado About Nothing,2013,Joss Whedon,Comedy/Romance,Shakespeares comedy of romantic scheming and eavesdropping is performed by Whedons actor friends in his own home in this inventive micro-budget black-and-white adaptation.,RT 83 MC 78; Whedon shot during Avengers post-production; Acker Denisof Fillion; backyard Shakespeare; zero budget charm; literary adaptation as party,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
72,Pacific Rim,2013,Guillermo del Toro,Sci-Fi/Action,Giant robots piloted by pairs of neurally linked humans battle colossal monsters emerging from an interdimensional rift beneath the Pacific Ocean in del Toros loving kaiju homage.,RT 72 MC 64; $411M on $190M; del Toro spectacle; Hunnam Kikuchi; Idris Elba canceling the apocalypse; practical-scale miniatures; lovingly crafted monster movie,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:35:39.314Z
73,Side Effects,2013,Steven Soderbergh,Thriller/Drama,A young womans new antidepressant prescription leads to a shocking act of violence that unravels into a web of deception in Soderberghs sleek pharmaceutical noir.,RT 83 MC 75; Mara Law Tatum Zeta-Jones; Soderbergh clinical thriller; Big Pharma critique; twist upon twist; Soderbergh announced retirement (temporarily),"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
74,Star Trek Into Darkness,2013,J.J. Abrams,Sci-Fi/Action,The Enterprise crew pursues a rogue Starfleet agent who has launched a devastating terrorist attack on Earth in Abramss polarizing sequel to his 2009 reboot.,RT 84 MC 72; $467M on $190M; Pine Quinto Cumberbatch; Khan reveal divisive; Abrams spectacle; franchise continuation; Wrath of Khan echoes debated,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:35:45.943Z
75,We Steal Secrets: The Story of WikiLeaks,2013,Alex Gibney,Documentary,The rise of WikiLeaks and its founder Julian Assange is chronicled alongside the story of Chelsea Manning in Gibneys complex investigative documentary.,RT 84 MC 71; Gibney investigation; Assange Manning; WikiLeaks anatomy; whistleblowing ethics; post-Snowden relevance; Gibney prolific,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
76,The Conjuring,2013,James Wan,Horror,Paranormal investigators Ed and Lorraine Warren take on a terrifying case at a Rhode Island farmhouse in Wans masterfully crafted horror film that launched an empire.,RT 86 MC 68; $319M on $20M; 16x return; Wan horror mastery; Wilson Farmiga; clap sequence iconic; franchise launched (Annabelle spinoffs); elevated horror economics,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
77,Vic and Flo Saw a Bear,2013,Denis Cote,Drama/Thriller,Two former lovers reunite at a rural Quebec sugar shack and their fragile domestic peace is shattered by increasingly sinister intrusions in Cotes genre-bending drama.,Berlin Alfred Bauer Prize; RT 77; Cote; Quebec cinema; female ex-con relationship; rural menace; corrections system; genre defying; formally austere,"Berlin Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
78,This Is the End,2013,Seth Rogen and Evan Goldberg,Comedy,A group of celebrities playing themselves are trapped in James Francos house during the biblical apocalypse in Rogen and Goldbergs raucous meta-comedy.,RT 83 MC 67; $214M on $32M; 6.7x return; Rogen Franco Hill Baruchel Robinson McBride; celebrity self-parody; Backstreet Boys finale; R-rated comedy hit,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T07:35:51.449Z
79,Drinking Buddies,2013,Joe Swanberg,Comedy/Drama,Two brewery coworkers with a flirtatious friendship navigate the boundaries between attraction and loyalty to their respective partners in Swanbergs naturalistic improv comedy.,RT 82 MC 65; Wilde Johnson Kendrick Livingston; Swanberg breakthrough; improvised dialogue; craft beer culture; mumblecore goes mainstream; naturalistic charm,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
80,We Are What We Are,2013,Jim Mickle,Horror/Drama,Two teenage sisters must take over the familys dark Appalachian traditions when their father falls ill in Mickles atmospheric American remake of the Mexican horror film.,RT 84 MC 63; Mickle; family horror; cannibalism; Appalachian Gothic; Sage Ambyr Childers; slow-burn dread; Mexican original reimagined; underseen genre gem,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
81,Monsters University,2013,Dan Scanlon,Animation/Comedy,Young Mike Wazowski arrives at college dreaming of becoming a top scarer and forms a reluctant partnership with a naturally gifted but lazy James Sullivan in Pixars nostalgia prequel.,RT 80 MC 65; $744M on $200M; Pixar prequel; Crystal Goodman; fraternity comedy structure; emotionally satisfying; Pixar reliable if unspectacular,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:35:59.885Z
82,Only God Forgives,2013,Nicolas Winding Refn,Crime/Thriller,A drug smuggler in Bangkok is pushed by his monstrous mother to avenge his brothers death and confronts a retired cop who dispenses brutal justice in Refns divisive neon-nightmare.,Cannes competition; RT 41 MC 37; Refn (Drive follow-up); Gosling near-silent; Kristin Scott Thomas terrifying; Cannes booed; polarizing masterwork or empty provocation,"Cannes Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,1,,
83,Miss Violence,2013,Alexandros Avranas,Drama/Thriller,An eleven-year-old girls suicide at her birthday party uncovers the horrifying abuse hidden within an outwardly respectable Greek family in Avranass devastating social horror.,Venice Silver Lion Director + Volpi Best Actor (Panou); RT 83; Greek cinema; domestic patriarchal violence; formal precision; disturbing and essential,"Venice Film Festival, Metacritic, Rotten Tomatoes, IndieWire",,,,
84,Iron Man 3,2013,Shane Black,Sci-Fi/Action,Tony Stark confronts a terrorist threat called the Mandarin while battling his own anxiety after the events of The Avengers in Blacks witty Christmas-set MCU entry.,RT 79 MC 62; $1.215B worldwide; MCU Phase Two; Black buddy-movie sensibility; Mandarin twist divisive; Kingsley Pearce; second-highest grossing 2013,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T07:36:06.151Z
85,Warm Bodies,2013,Jonathan Levine,Comedy/Romance,A zombie falls in love with a living girl and their connection begins curing him and potentially all the undead in Levines charming Romeo and Juliet-infected rom-zom-com.,RT 81 MC 59; $117M on $35M; Hoult Palmer; zombie romance; Shakespeare parallels; Levine (50/50 follow-up); genre mashup that works; R comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:36:09.866Z
86,The Hobbit: The Desolation of Smaug,2013,Peter Jackson,Fantasy/Adventure,Bilbo and the dwarves continue toward the Lonely Mountain encountering Beorn giant spiders the Elves of Mirkwood and the terrifying dragon Smaug.,RT 74 MC 66; $959M on $225M; Cumberbatch as Smaug; Evangeline Lilly; barrel sequence; Smaug reveal spectacular; franchise middle-chapter improvement,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:36:12.950Z
87,Despicable Me 2,2013,Pierre Coffin and Chris Renaud,Animation/Comedy,Former supervillain Gru is recruited by the Anti-Villain League to help track down a new criminal mastermind while navigating fatherhood and romance.,RT 75 MC 62; $970M on $76M; 12.8x return; Minions phenomenon explodes; Carell Wiig; Illumination commercial juggernaut; franchise economics perfected,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
88,Anchorman 2: The Legend Continues,2013,Adam McKay,Comedy,Ron Burgundy joins a 24-hour news channel in the 1980s and his outrageous antics capture unexpected ratings in McKays divisive comedy sequel.,RT 75 MC 61; $174M on $50M; Ferrell Carell Rudd Koechner; McKay; 24-hour news satire; cameo-filled battle; inferior to original; cult following,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,4,2026-04-02T07:36:16.737Z
89,Fast and Furious 6,2013,Justin Lin,Action,Dom Torettos crew is recruited to help take down an organization of skilled mercenaries in exchange for full pardons in Lins penultimate franchise entry.,RT 71 MC 61; $789M on $160M; franchise momentum; Evans villain; Letty returns; tank highway sequence; Lin near-finale; international markets dominant,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:36:21.433Z
90,The Wolverine,2013,James Mangold,Sci-Fi/Action,Logan travels to Japan to meet a dying man he once saved and is drawn into a conspiracy involving the Yakuza mutants and his own mortality in Mangolds character-driven superhero film.,RT 71 MC 61; $414M on $120M; Jackman in Japan; Mangold serious approach; bullet train sequence; third act deterioration; franchise best until Logan,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:36:19.439Z
91,Cloudy with a Chance of Meatballs 2,2013,Cody Cameron and Kris Pearn,Animation/Comedy,Flint and friends return to their island to discover his food machine has created sentient food-animal hybrids in this colorful animated sequel.,RT 72 MC 59; $274M on $78M; 3.5x return; Sony Animation; food puns galore; family entertainment; franchise continuation; visually inventive,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
92,World War Z,2013,Marc Forster,Action/Horror,A former UN investigator races around the globe to find the source of a zombie pandemic in Forsters large-scale zombie blockbuster that overcame notorious production troubles.,RT 66 MC 63; $540M on $190M; Pitt; troubled production (reshoots rewrites); third act rewritten by Lindelof; commercially successful against odds; zombie spectacle,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:36:25.945Z
93,Elysium,2013,Neill Blomkamp,Sci-Fi/Action,In a future where the wealthy live on a luxurious space station a laborer on the ruined Earth agrees to a desperate mission to bring equality to the worlds in Blomkamps allegorical action film.,RT 67 MC 61; $286M on $115M; Damon Foster; Blomkamp (District 9 follow-up); wealth inequality allegory; less focused than debut; visually impressive,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
94,Lee Daniels The Butler,2013,Lee Daniels,Drama/History,A White House butler serves eight presidents over three decades while the Civil Rights movement transforms America in Danielss sweeping historical drama.,RT 72 MC 55; $177M on $30M; 5.9x return; Whitaker Winfrey; historical sweep; presidents parade; Winfrey return to acting; commercial hit,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
95,The Croods,2013,Kirk DeMicco and Chris Sanders,Animation/Adventure,A prehistoric family led by an overprotective patriarch is forced out of their cave and into a spectacular dangerous new world in DreamWorks colorful adventure.,RT 72 MC 55; $587M on $135M; 4.4x return; Cage Reynolds Stone; DreamWorks family fare; prehistoric setting; father-daughter dynamic; commercially strong,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
96,Frozen,2013,Chris Buck and Jennifer Lee,Animation/Musical,Two royal sisters are estranged when the elder discovers her magical ice powers threaten their kingdom and the younger sets out to bring her home in Disneys cultural phenomenon.,Oscar Animated Feature + Song (Let It Go); Golden Globe Animated; $1.29B worldwide; biggest animated film ever at release; Disney renaissance; cultural juggernaut,"Academy Awards, Golden Globes, Metacritic, Box Office Mojo",,,,
97,The Heat,2013,Paul Feig,Comedy/Action,A rigid FBI agent is paired with a foul-mouthed Boston detective to take down a drug lord in Feigs buddy-cop comedy that proved female action-comedies sell.,RT 65 MC 60; $230M on $43M; 5.3x return; Bullock McCarthy; Bridesmaids follow-up; female buddy cop; McCarthy physical comedy; commercially hit,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
98,The Invisible Woman,2013,Ralph Fiennes,Drama/Biopic,Charles Dickens secret thirteen-year affair with a young actress is revealed in Fiennes elegant intimate Victorian period drama.,RT 65 MC 60; Fiennes Jones; Fiennes directs and stars; Dickens private life; Victorian propriety; Felicity Jones pre-Rogue One; measured and literary,"Metacritic, Rotten Tomatoes, Box Office Mojo, IndieWire",,,,
99,Turbo,2013,David Soren,Animation/Comedy,A garden snail with an impossible dream of speed gains superpowers after a freak accident and enters the Indianapolis 500 in DreamWorks uneven animated adventure.,RT 67 MC 58; $283M on $135M; underperformed; Reynolds voice; snail racing; DreamWorks overproduction; Pixar-adjacent ambition without execution,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
100,About Time,2013,Richard Curtis,Comedy/Romance,A young man discovers the men in his family can travel through time and uses his ability to improve his love life before learning what truly matters in Curtiss sentimental time-travel romance.,RT 69 MC 55; $87M on $12M; 7.3x return; Gleeson McAdams Nighy; Curtis farewell to directing; sentimental but effective; father-son bond; time-travel romance,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
101,Insidious: Chapter 2,2013,James Wan,Horror,The Lambert family discovers deeper connections to the spirit world as supernatural events intensify in Wans commercially successful sequel.,RT 40 MC 40; $161M on $5M; 32x return; Wan franchise; Wilson Byrne; mythology expansion; diminishing creative returns; commercial juggernaut,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
102,Thor: The Dark World,2013,Alan Taylor,Sci-Fi/Fantasy,Thor battles the Dark Elf Malekith who seeks to plunge the universe into darkness using an ancient weapon in this competent but forgettable MCU entry.,RT 66 MC 54; $645M on $170M; Hemsworth Hiddleston Portman; MCU Phase Two; Greenwich finale; Loki steals film; Taylor serviceable; franchise reliable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,1,2026-04-02T07:36:51.025Z
103,Disconnect,2013,Henry Alex Rubin,Drama/Thriller,Three interconnected stories explore the dangers of modern technology from cyberbullying to identity theft to online predation in Rubins timely ensemble drama.,RT 66 MC 53; Bateman Riseborough Day; multiple storylines; technology anxiety; Crash structure; Rubin (Murderball) fiction debut; prescient concerns,"Metacritic, Rotten Tomatoes, IndieWire, Box Office Mojo",,,,
104,Mandela: Long Walk to Freedom,2013,Justin Chadwick,Drama/Biopic,Nelson Mandelas journey from rural childhood through imprisonment to the presidency of South Africa is chronicled in Chadwicks sweeping biographical drama.,RT 60 MC 56; Elba Harris; Elba commanding; Mandela scope ambitious; released week of Mandelas death; condensed biography; earnest but conventional,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
105,Mama,2013,Andy Muschietti,Horror,Two young girls abandoned in a forest cabin for five years are rescued and adopted but the supernatural entity that raised them follows in Muschiettis effective horror debut.,RT 63 MC 52; $148M on $15M; 9.9x return; Chastain; Muschietti pre-IT; del Toro produced; feral children horror; commercially very strong; Spanish short origin,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
106,Man of Steel,2013,Zack Snyder,Sci-Fi/Action,Clark Kent discovers his Kryptonian origins and must choose between his two worlds when General Zod threatens to terraform Earth in Snyders divisive Superman reboot.,RT 56 MC 55; $668M on $225M; Cavill Shannon Adams; Nolan produced; DCEU launch; Metropolis destruction controversial; Hans Zimmer score; franchise starter,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:36:57.533Z
107,Oblivion,2013,Joseph Kosinski,Sci-Fi/Action,A technician stationed on a devastated Earth maintaining drones that protect resource-extracting machines begins questioning everything he knows in Kosinskis sleek sci-fi spectacle.,RT 53 MC 54; $286M on $120M; Cruise Freeman Kurylenko; Kosinski (Tron Legacy follow-up); M83 score; visual design stunning; derivative script criticized,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:37:00.882Z
108,Riddick,2013,David Twohy,Sci-Fi/Action,The fugitive Riddick is left for dead on a sun-scorched planet and activates an emergency beacon that attracts two ships of bounty hunters in Twohys franchise continuation.,RT 58 MC 48; $98M on $38M; Diesel; franchise perseverance; back to basics; Pitch Black echoes; R-rated sci-fi survival; Diesel passion project,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:37:03.149Z
109,The Secret Life of Walter Mitty,2013,Ben Stiller,Comedy/Adventure,A daydreaming photo editor at Life magazine embarks on a real global adventure to find a missing photograph in Stillers visually ambitious inspirational comedy.,RT 51 MC 54; $188M on $91M; Stiller Wiig Penn; Iceland Greenland locations; Thurber story loosely adapted; visually beautiful; crowd-dividing,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-06T11:03:15.122Z
110,Jack the Giant Slayer,2013,Bryan Singer,Fantasy/Adventure,A young farmhand inadvertently opens a gateway between the human world and a land of giants in Singers expensive fairy-tale flop.,RT 52 MC 51; $198M on $195M; massive flop; Hoult McGregor Tucci; fairy-tale trend dying; Singer bloated; budget out of control; Singer pre-controversy,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
111,Oz the Great and Powerful,2013,Sam Raimi,Fantasy/Adventure,A small-time circus magician is transported to the Land of Oz where three witches believe he is the prophesied wizard in Raimis visually lavish prequel.,RT 59 MC 44; $493M on $215M; Franco Kunis Weisz Williams; Raimi Oz prequel; commercially moderate; Wizard of Oz nostalgia vs execution; uneven,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:37:38.678Z
112,White House Down,2013,Roland Emmerich,Action/Thriller,A Secret Service hopeful must save the President when paramilitary forces seize the White House in Emmerichs big-budget Die Hard homage that released alongside Olympus Has Fallen.,RT 51 MC 52; $205M on $150M; Tatum Foxx; Olympus Has Fallen twin film battle; Emmerich reliable; underperformed; fun but disposable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:37:35.727Z
113,Carrie,2013,Kimberly Peirce,Horror/Drama,A shy telekinetic teenager is pushed to the breaking point by relentless bullying and her fanatically religious mother in Peirces unnecessary remake of De Palmas classic.,RT 49 MC 53; $84M on $30M; Moretz Moore; Peirce serious approach; De Palma original untouchable; remake justification absent; commercially modest,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
114,Now You See Me,2013,Louis Leterrier,Thriller,Four magicians perform increasingly audacious heists during their shows in Leterriers slick crowd-pleasing magic caper.,RT 50 MC 50; $352M on $75M; 4.7x return; Eisenberg Ruffalo Harrelson Fisher Franco; magician heist; franchise launched; audiences loved what critics dismissed,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,3,2026-04-02T07:37:41.511Z
115,Escape Plan,2013,Mikael Hafstrom,Action/Thriller,A structural security expert who tests prisons from the inside is framed and locked up in a facility of his own design in Hafstroms Stallone Schwarzenegger reunion.,RT 50 MC 49; $137M on $54M; Stallone Schwarzenegger; nostalgia casting; prison break mechanics; moderate international success; action icons aging,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
116,Were the Millers,2013,Rawson Marshall Thurber,Comedy,A small-time drug dealer creates a fake family to smuggle marijuana from Mexico in Thurbers raunchy crowd-pleasing road comedy.,RT 48 MC 49; $270M on $37M; 7.3x return; Aniston Sudeikis Poulter Roberts; Roberts breakout; no ragrets meme; R-rated comedy hit; commercially massive,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
117,Pain and Gain,2013,Michael Bay,Action/Comedy,Three bodybuilders kidnap a wealthy businessman in a harebrained extortion scheme that spirals into murder in Bays darkly comedic true-crime film.,RT 50 MC 45; $86M on $26M; 3.3x return; Wahlberg Johnson Mackie; Bay small-scale; Coen Brothers via Bay; true crime; Bayhem on a budget,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
118,Last Vegas,2013,Jon Turteltaub,Comedy,Four aging friends reunite for a bachelor party in Las Vegas in Turteltaubs Hangover-for-seniors comedy.,RT 44 MC 47; $134M on $28M; 4.8x return; Douglas Freeman De Niro Kline; senior-skewing hit; comfort comedy; veteran star power; modest charm,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
119,Olympus Has Fallen,2013,Antoine Fuqua,Action/Thriller,A disgraced Secret Service agent must single-handedly rescue the President when North Korean terrorists seize the White House in Fuquas visceral Die Hard clone.,RT 48 MC 41; $161M on $70M; Butler Eckhart Freeman; White House Down twin beat commercially; franchise launched; Fuqua efficiency; Has Fallen series began,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:37:46.708Z
120,The Fifth Estate,2013,Bill Condon,Drama/Thriller,The founding of WikiLeaks and Julian Assanges rise as a controversial figure is dramatized in Condons commercially disastrous prestige drama.,RT 36 MC 49; $8M on $28M; Cumberbatch; Assange biopic; commercially catastrophic; Cumberbatch committed; too-soon syndrome; prestige bomb,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
121,Homefront,2013,Gary Fleder,Action/Thriller,A former DEA agent who moves to a quiet town with his daughter runs afoul of a local meth kingpin in Fleders functional Stallone-scripted action film.,RT 42 MC 40; $43M on $22M; Statham Franco Ryder; Stallone wrote; small-town drug war; Franco scenery-chewing; functional genre programming,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
122,Percy Jackson: Sea of Monsters,2013,Thor Freudenthal,Fantasy/Adventure,Percy and his friends embark on a quest to find the Golden Fleece and save their training camp in this commercially disappointing YA sequel.,RT 43 MC 39; $200M on $90M; Lerman; franchise underperformed; YA fatigue beginning; Greek mythology squandered; franchise ended,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
123,The Counselor,2013,Ridley Scott,Crime/Thriller,A successful lawyer becomes entangled in a drug deal that spirals into lethal consequences as the cartels violence reaches every corner of his life in Scotts McCarthy-scripted noir.,RT 34 MC 48; Cormac McCarthy original screenplay; Fassbender Bardem Pitt Cruz Diaz; divisive upon release; reassessed upward; bolito scene; philosophical excess,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
124,The Purge,2013,James DeMonaco,Horror/Thriller,In a dystopian America one night a year all crime is legal and a wealthy family must survive when their fortress home is breached in DeMonacos high-concept horror.,RT 38 MC 41; $89M on $3M; 30x return; Hawke Headey; social horror concept; micro-budget phenomenon; franchise launched; class warfare subtext,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
125,Dead Man Down,2013,Niels Arden Oplev,Crime/Thriller,A crime lords right-hand man secretly plots revenge while a scarred woman who witnessed his illegal activity blackmails him into killing the man who disfigured her.,RT 39 MC 39; $18M on $30M; Farrell Rapace; Oplev (Girl with the Dragon Tattoo) Hollywood debut; noir ambitions; commercially failed; Rapace underused,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
126,The Internship,2013,Shawn Levy,Comedy,Two laid-off salesmen finagle internships at Google alongside younger digital natives in Levys formulaic but good-natured comedy.,RT 34 MC 42; $93M on $58M; Wilson Vaughn; Google product placement; Wedding Crashers reunion; tech world comedy; commercially modest; dated on arrival,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
127,Dark Skies,2013,Scott Stewart,Horror/Sci-Fi,A suburban family experiences an escalating series of disturbing events suggesting an alien presence in Stewarts derivative but occasionally effective sci-fi horror.,RT 37 MC 39; $26M on $3.5M; 7.4x return; Hamilton Russell; alien home invasion; Blumhouse production; profitable micro-budget horror; Signs echoes,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
128,Gangster Squad,2013,Ruben Fleischer,Crime/Action,An LAPD unit works outside the law to bring down mobster Mickey Cohen in 1949 Los Angeles in Fleischers style-heavy substance-light noir.,RT 31 MC 40; $105M on $60M; Brolin Gosling Penn Stone; reshoots after Aurora shooting; Mann comparisons unfavorable; wasted cast; commercially disappointing,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
129,Kick-Ass 2,2013,Jeff Wadlow,Action/Comedy,Kick-Ass joins a team of citizen superheroes while the Red Mist reinvents himself as a supervillain in Wadlows inferior sequel to Matthew Vaughns original.,RT 30 MC 41; $60M on $28M; Taylor-Johnson Moretz Carrey; Carrey disowned film; franchise decline; Wadlow no Vaughn; diminishing returns,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
130,GI Joe: Retaliation,2013,Jon M. Chu,Action,The Joes must battle Cobra and a corrupt government from within in Chus bigger-budget sequel that was delayed nine months for 3D conversion.,RT 29 MC 41; $376M on $130M; Johnson Willis; 3D delay adding premium; franchise continuation; Channing Tatum killed off; commercially successful despite reviews,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
131,The Lone Ranger,2013,Gore Verbinski,Western/Action,A lawman teams with an eccentric Native American warrior to combat corruption in the Old West in Verbinskis bloated big-budget western adventure.,RT 31 MC 37; $260M on $215M; massive flop; Depp Hammer; Tonto controversy; train sequences spectacular; Verbinski excess; commercial disaster; Disney wrote off,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,2,2026-04-02T07:38:09.477Z
132,Hope,2013,Lee Joon-ik,Drama,"Based on a real case that shocked South Korea, the film follows an eight-year-old girl who survives a brutal sexual assault on her way to school, and the long and painful recovery she and her devastated parents must endure in the aftermath. The father struggles with rage and helplessness as he tries to reach his deeply traumatised daughter, while the family is forced to confront the inadequacy of the legal system. It became one of the highest-grossing Korean films of 2013 and prompted public debate about stronger sentencing laws for crimes against children.",,LB Top 500,,,,
133,Puella Magi Madoka Magica the Movie Part III: Rebellion,2013,Akiyuki Shinbo,Drama,"Set after the cosmic resolution of the television series, the film finds Homura Akemi and her fellow magical girls living apparently happily in a restored Mitakihara City — but Homura gradually senses that something is deeply wrong with this seemingly peaceful reality. As she investigates the hidden truth of their situation, she discovers a terrible sacrifice at its heart, and makes a shocking and irreversible decision that rewrites the fate of all magical girls. Celebrated for its emotional complexity, dazzling animation, and controversial conclusion.",,LB Top 500,,,,
134,Machete Kills,2013,Robert Rodriguez,Action/Comedy,The blade-wielding federale is recruited by the President to stop a madman from launching a missile at Washington in Rodriguezs diminishing-returns grindhouse sequel.,RT 28 MC 35; $15M on $20M; Trejo Gibson Gaga; Rodriguez excess; Machete franchise; diminishing audience; intentional camp; sequel unjustified,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
135,Identity Thief,2013,Seth Gordon,Comedy,A businessman tracks down the woman who stole his identity and tries to bring her back across the country to clear his name in Gordons broad road comedy.,RT 19 MC 35; $174M on $35M; 5x return; Bateman McCarthy; critic-proof; McCarthy physical comedy; road trip formula; commercially reliable despite reviews,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
136,Hansel and Gretel: Witch Hunters,2013,Tommy Wirkola,Action/Fantasy,The siblings from the fairy tale have grown into bounty hunters tracking and killing witches across the countryside in Wirkolas camp action fantasy.,RT 31 MC 21; $226M on $50M; 4.5x return; Renner Arterton; international-driven; tongue-in-cheek; Wirkola (Dead Snow); guilty pleasure franchise,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
137,Texas Chainsaw 3D,2013,John Luessenhop,Horror,A young woman inherits a Texas estate and discovers a chainsaw-wielding maniac in the basement in this unnecessary franchise continuation.,RT 19 MC 31; $47M on $20M; 2.4x return; Daddario; franchise exploitation; 3D gimmick; January horror release; legacy sequel before legacy sequels were fashionable,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
138,The Mortal Instruments: City of Bones,2013,Harald Zwart,Fantasy/Action,A teenager discovers she is descended from a line of demon hunters and is drawn into the shadow world of supernatural creatures in Zwarts failed YA franchise launcher.,RT 13 MC 33; $90M on $60M; Collins Campbell Bower; YA franchise fatigue; Shadowhunters franchise moved to TV; commercially insufficient,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,,,
139,47 Ronin,2013,Carl Rinsch,Action/Fantasy,A band of samurai seek vengeance for their fallen master with the help of a half-breed outcast in Rinschs troubled big-budget fantasy epic.,RT 16 MC 28; $151M on $175M; Reeves; budget overruns; studio interference; Japanese mythology with CGI dragons; commercial disaster; Rinsch debut gone wrong,"Metacritic, Rotten Tomatoes, Box Office Mojo, The Numbers",,1,,
