Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
66,The Personal History of David Copperfield,2020,Armando Iannucci,Comedy/Drama,Charles Dickens classic coming-of-age story is reimagined with colorblind casting and irreverent wit in Iannuccis delightful inventive literary adaptation.,RT 92 MC 76; Patel Swinton Laurie Capaldi Whishaw; Iannucci Death of Stalin follow-up; colorblind casting revolutionary; Dickens beloved; Victorian England; Patel charming; warm and witty; underseen gem,"Metacritic, Rotten Tomatoes",,,,
67,The Vast of Night,2020,Andrew Patterson,Sci-Fi/Mystery,On a night in the 1950s a young switchboard operator and radio DJ discover a mysterious audio frequency that could change their small town forever in Pattersons mesmerizing debut.,RT 92 MC 76; Amazon; Patterson debut; Twilight Zone homage; 1950s New Mexico; single night; long takes; audio-driven storytelling; McCormick Horowitz; $700K budget; micro-budget masterclass; dialogue-driven sci-fi,"Metacritic, Rotten Tomatoes",,,,
68,Save Yourselves!,2020,Alex Fischer and Eleanor Wilson,Comedy/Sci-Fi,A Brooklyn couple unplugs from technology for a week at a remote cabin only to miss the news that the planet is under attack by fluffy alien invaders.,RT 83 MC 68; Mani Cendrowski; Fischer Wilson debut; tech detox comedy; alien invasion comedy; Brooklyn hipsters; poufs aliens; lo-fi charm; Sundance premiere; micro-budget ingenuity; quarantine viewing,"Sundance, Metacritic, Rotten Tomatoes",,,,
69,The Assistant,2020,Kitty Green,Drama/Thriller,A day in the life of a junior assistant at a powerful entertainment company reveals the insidious nature of workplace abuse in Greens devastating minimalist MeToo drama.,RT 93 MC 74; Garner; Green debut; Weinstein allegory without naming; mundane horror; MeToo; systemic complicity; Garner subtle; whisper-quiet power; most restrained film about Hollywood abuse; everyday exploitation,"Metacritic, Rotten Tomatoes",,,,
70,The Mauritanian,2020,Kevin Macdonald,Drama/Thriller,The true story of Mohamedou Ould Slahi who is held for years at Guantanamo Bay without charge and the defense attorney who fights for his release.,Oscar nom Actress (Foster); Golden Globe Supporting Actress (Foster won); BAFTA noms; Rahim Cumberbatch Foster Woodley; Guantanamo detention; Slahi memoir; post-9/11 injustice; Foster fierce comeback; enhanced interrogation; legal fight,"Academy Awards, Golden Globes, BAFTA, Metacritic, Rotten Tomatoes",,,,
71,Nine Days,2020,Edson Oda,Drama/Fantasy,A reclusive man interviews unborn souls for the chance to be born as a human in Odas profoundly moving metaphysical drama about the value of existence.,Sundance Waldo Salt Screenwriting Award; RT 87 MC 62; Duke Zazie Beetz; Oda debut; souls waiting to be born; existential; gentle philosophical; Winston Duke extraordinary; Oda Japanese-Brazilian; why life is worth living; deeply humane,"Sundance, Metacritic, Rotten Tomatoes",,,,
72,Luxor,2020,Zeina Durra,Drama/Romance,A British aid worker returns to the Egyptian city of Luxor on her way back from Jordan and reconnects with a former lover in Durras meditative sun-soaked romance.,Sundance 2020; RT 80 MC 68; Andrea Riseborough Karim Saleh; Durra debut; ancient city setting; aid worker burnout; reconnection; Egyptian location; Riseborough luminous,"Sundance, Metacritic, Rotten Tomatoes",,,,
73,The Invisible Man,2020,Leigh Whannell,Horror/Thriller,A woman who escapes her abusive and controlling partner suspects she is being stalked by someone nobody can see in Whannells brilliantly reimagined Universal Monster update.,$130M worldwide; RT 92 MC 72; Moss; Whannell Upgrade follow-up; domestic abuse allegory; gaslighting; Blumhouse; low-budget reimagining; Moss powerhouse; horror as social commentary; pre-COVID theatrical hit,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
74,All In: The Fight for Democracy,2020,Lisa Cortes and Liz Garbus,Documentary,The ongoing battle over voting rights in America examined through the personal experience of Stacey Abrams Georgia gubernatorial campaign and historical voter suppression.,Amazon; RT 90 MC 73; Stacey Abrams; voter suppression history; 2018 Georgia race; systemic disenfranchisement; 2020 election context; Abrams political rise; essential civic documentary; timely for 2020 election,"Metacritic, Rotten Tomatoes",,,,
75,Hillbilly Elegy,2020,Ron Howard,Drama/Biography,A Yale law student reflects on his Appalachian upbringing and three generations of family struggle in Howards adaptation of J.D. Vances controversial memoir.,Oscar noms Actress (Close) + Makeup; Netflix; RT 25 MC 37; Adams Close; Vance memoir; Appalachian stereotypes; Close prosthetic transformation; critically reviled awards play; Howard Netflix; Vance later political figure; most divisive Oscar contender,"Academy Awards, Metacritic, Rotten Tomatoes",,,,
76,On the Rocks,2020,Sofia Coppola,Comedy/Drama,A young mother reconnects with her larger-than-life father when he insists they investigate her seemingly preoccupied husband in Coppolas warm father-daughter comedy.,Apple TV+; RT 87 MC 74; Murray Jones; Coppola Lost in Translation reunion with Murray; father-daughter; Manhattan; light Coppola; Murray charm; Jones underrated; Rashida Jones; New York location shooting; breezy enjoyable,"Metacritic, Rotten Tomatoes",,,,
77,Hidden Away,2020,Giorgio Diritti,Drama/Biography,The remarkable life story of Antonio Ligabue an outsider artist who created stunning work while living in poverty and mental illness in Dirittis compassionate biopic.,Berlin Best Actor (Germano); RT 75 MC 60; Elio Germano; Ligabue Italian naive art; outsider artist; biographical drama; Germano transformative performance; Italian cinema; Berlin recognition; art and madness,"Berlin, Metacritic, Rotten Tomatoes",,,,
78,Enola Holmes,2020,Harry Bradbeer,Mystery/Adventure,Sherlock Holmes teenage sister searches for her missing mother while outsmarting her famous brother and unraveling a dangerous conspiracy in Bradbeers charming Netflix adventure.,Netflix; RT 91 MC 68; Millie Bobby Brown star; Cavill Clarkson; Nancy Springer novels; fourth-wall breaking; feminist empowerment; family friendly; Brown charming; Bradbeer Fleabag director; franchise launched,"Metacritic, Rotten Tomatoes",,,3,2026-04-01T13:51:58.327Z
79,I Carry You with Me,2020,Heidi Ewing,Drama/Romance,The decades-spanning love story of two Mexican men who immigrate separately to New York and must navigate their undocumented status while maintaining their bond.,Sundance Audience Award NEXT; Spirit First Feature nom; Ewing Jesus Camp documentarian fiction debut; true story; LGBTQ immigration; Mexican-American; decades-spanning; docu-fiction hybrid; borders; tender love story,"Sundance, Spirit Awards, Metacritic, Rotten Tomatoes",,,,
80,The Outpost,2020,Rod Lurie,War/Action,A small unit of US soldiers must fight for survival against hundreds of Taliban fighters at a remote outpost in Afghanistan in Luries intense true-story war film.,RT 92 MC 62; Scott Eastwood Caleb Landry Jones; Battle of Kamdesh 2009; true story; Clinton Romesha Medal of Honor; practical filmmaking; Lurie; Landry Jones extraordinary; confined geography; intense combat sequences,"Metacritic, Rotten Tomatoes",,,,
81,Another Round,2020,Thomas Vinterberg,Drama/Comedy,Four high school teachers test a theory that maintaining a constant blood-alcohol level will improve their lives with increasingly uncontrollable results in Vinterbergs tragicomic masterpiece.,Oscar International Feature Film; BAFTA Non-English Language; Mikkelsen extraordinary; Vinterberg Dogme co-founder; dedicated to Vinterbergs daughter Ida who died during production; Danish cinema; final dance scene iconic,"Academy Awards, BAFTA, Metacritic, Rotten Tomatoes",,1,,
82,The Devil All the Time,2020,Antonio Campos,Drama/Thriller,Several sinister characters converge around Knockemstiff Ohio across decades as cycles of violence and religion intertwine in Campos dark Southern Gothic Netflix ensemble thriller.,Netflix; RT 70 MC 63; Tom Holland Robert Pattinson Bill Skarsgard Riley Keough Sebastian Stan; Campos Simon Killer follow-up; Donald Ray Pollock novel; dark Americana; faith and violence; Appalachian Gothic; must-have list,"Metacritic, Rotten Tomatoes",1,,4,2026-04-01T13:52:03.206Z
83,Peninsula,2020,Yeon Sang-ho,Action/Horror,Survivors of a zombie-infested Korea attempt a dangerous mission to retrieve treasure from the overrun peninsula in Yeons action-packed Train to Busan sequel.,Cannes Official Selection 2020; $42M Asia; RT 55 MC 49; Yeon Train to Busan follow-up; Korean zombie franchise; post-apocalyptic; car chases; less acclaimed than original; big-budget Korean action,"Cannes, Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
84,New Order,2020,Michel Franco,Drama/Thriller,At an upper-class wedding in Mexico City a violent popular uprising leads to a horrific military crackdown in Francos disturbing provocative dystopian drama.,Venice Grand Jury Prize; RT 58 MC 53; Franco Chronic follow-up; Mexican class warfare; military coup; controversial Venice win; Franco provocateur; deeply uncomfortable; political allegory; wealth inequality; shocking violence,"Venice, Metacritic, Rotten Tomatoes",,,,
85,Black Bear,2020,Lawrence Michael Levine,Drama/Thriller,A filmmaker at a remote lake retreat plays manipulative games with a couple that blur the boundaries between performance and reality in Levines bracing meta-drama.,RT 84 MC 67; Aubrey Plaza extraordinary; double narrative; filmmaking meta-commentary; Plaza dramatic range; relationship toxicity; film-within-a-film; Plaza career-best; Levine; thriller meets art film; Christopher Abbott; unpredictable,"Metacritic, Rotten Tomatoes",,,,
86,Borat Subsequent Moviefilm,2020,Jason Woliner,Comedy,Borat returns to America with his daughter to deliver her as a gift to a powerful politician in Baron Cohens outrageous surprise sequel timed to the 2020 presidential election.,Oscar nom Adapted Screenplay; Golden Globe Comedy/Musical + Actor Comedy (Baron Cohen); Bakalova Oscar nom; Amazon surprise October release; Rudy Giuliani scene; Maria Bakalova breakout; 2020 election; COVID pranks; audacious political comedy,"Academy Awards, Golden Globes, Metacritic, Rotten Tomatoes",,,,
87,Kajillionaire,2020,Miranda July,Comedy/Drama,A woman raised by small-time con-artist parents has her world turned upside down when they invite an outsider into their schemes in Julys quirky inventive family drama.,RT 89 MC 76; Focus Features; Evan Rachel Wood extraordinary; Winger Jenkins Rodriguez; July Me and You follow-up; eccentric family; emotional awakening; Los Angeles; Wood against type; July unique vision; heartbreaking,"Metacritic, Rotten Tomatoes",,,,
88,Ordinary Love,2020,Lisa Barros DSa and Glenn Leyburn,Drama/Romance,A middle-aged couple faces the challenge of a breast cancer diagnosis that tests their long and comfortable marriage in this tender Belfast-set love story.,RT 89 MC 73; Neeson Lesley Manville; Belfast; cancer drama; long marriage; intimate scale; Neeson surprisingly restrained; Manville luminous; Northern Irish cinema; quiet and moving; modest and beautiful,"Metacritic, Rotten Tomatoes",,,,
89,The Nest,2020,Sean Durkin,Drama/Thriller,An ambitious entrepreneur uproots his family from New York to a crumbling English estate as his marriage and finances unravel in Durkins precise domestic horror.,RT 88 MC 74; Law Coon; Durkin Martha Marcy follow-up; 1986 England; Thatcherism; American ambition; toxic masculinity; financial deception; Coon extraordinary; marriage dissolution; English country house Gothic; Durkin nine-year gap,"Metacritic, Rotten Tomatoes",,,,
90,Im Thinking of Ending Things,2020,Charlie Kaufman,Drama/Thriller,A young woman accompanies her boyfriend to meet his parents at their remote farmhouse as reality increasingly fractures around her in Kaufmans deeply unsettling Netflix puzzle.,RT 83 MC 78; Netflix; Kaufman Eternal Sunshine Being John Malkovich; Buckley Plemons; Iain Reid novel adaptation; unreliable narrator; identity dissolution; aging loneliness; Jessie Buckley extraordinary; divisive but brilliant; Oklahoma dream ballet,"Metacritic, Rotten Tomatoes",,,,
91,Small Axe: Education,2020,Steve McQueen,Drama,A quiet 12-year-old boy is wrongly placed in a school for the educationally subnormal and his parents fight back against a discriminatory system in McQueens powerful anthology closer.,BBC/Amazon; RT 85 MC 76; McQueen Small Axe finale; hairdressers as activists; ESN schools scandal; Black British children; supplementary schools; systemic racism; McQueen personal connection; institutional education failure,"Metacritic, Rotten Tomatoes",,,,
92,Swallow,2020,Carlo Mirabella-Davis,Drama/Thriller,A newly pregnant housewife in a seemingly perfect life develops a dangerous compulsion to swallow inedible objects in Mirabella-Davis disturbing debut about control and autonomy.,RT 89 MC 70; Haley Bennett extraordinary; pica disorder; suburban horror; female bodily autonomy; pregnancy and control; patriarchal oppression; Bennett star turn; IFC; Mirabella-Davis debut; inspired by his grandmothers OCD,"Metacritic, Rotten Tomatoes",,,,
93,The Kid Detective,2020,Evan Morgan,Comedy/Mystery,A once-famous child detective now a struggling adult takes on a new case involving a missing boyfriend in Morgans clever charming film noir comedy.,RT 88 MC 70; Brody; Morgan debut; former child detective; noir comedy; small-town mystery; Abe Applebaum; subverted expectations; Brody earnest; surprisingly dark; tonal shifts; underseen crowd-pleaser,"Metacritic, Rotten Tomatoes",,,,
94,Run,2020,Aneesh Chaganty,Thriller,A homeschooled teenager begins to suspect that her overprotective mother is hiding a dark secret in Chagantys cleverly constructed Munchausen-by-proxy thriller.,Hulu; RT 89 MC 68; Paulson Allen; Chaganty Searching follow-up; Munchausen by proxy; disability representation; Paulson unsettling; Allen wheelchair-using actress; tight 90 minutes; effective genre filmmaking,"Metacritic, Rotten Tomatoes",,,,
95,Supernova,2020,Harry Macqueen,Drama/Romance,A couple travels across England in their old campervan revisiting favorite places and people as one of them faces the increasingly devastating effects of early-onset dementia.,RT 86 MC 71; Firth Tucci; Macqueen; male couple; dementia love story; English Lake District; Firth Tucci chemistry; quiet devastating; road movie; euthanasia question; understated British drama; Keaton score,"Metacritic, Rotten Tomatoes",,,,
96,The Dig,2020,Simon Stone,Drama/Biography,An amateur archaeologist and a wealthy landowner unearth an Anglo-Saxon ship burial at Sutton Hoo on the eve of World War II in Stones quietly moving historical drama.,Netflix; RT 87 MC 68; Fiennes Mulligan; Sutton Hoo 1939 excavation; Basil Brown true story; British archaeology; wartime context; class dynamics; legacy and discovery; gentle and moving; Mulligan luminous,"Metacritic, Rotten Tomatoes",,,,
97,Color Out of Space,2020,Richard Stanley,Horror/Sci-Fi,After a meteorite lands in the front yard of a rural family their lives and the surrounding landscape begin to mutate in Stanleys vivid Lovecraft adaptation.,RT 86 MC 68; Cage; Stanley Hardware Island of Dr. Moreau director returns; Lovecraft adaptation; practical effects; Cage maximalist; psychedelic horror; cosmic horror; purple haze; low-budget but effective; cult following,"Metacritic, Rotten Tomatoes",,,,
98,Sputnik,2020,Egor Abramenko,Sci-Fi/Horror,A doctor is brought to a secret military facility to examine a cosmonaut who has returned from a space mission harboring an alien creature inside him in Abraamenkos atmospheric Russian genre film.,RT 89 MC 62; Abramenko debut; Russian sci-fi horror; 1983 USSR; Alien comparisons; cosmonauts; military science; creature design; Cold War setting; Abramenko promising; unexpected Russian genre entry; tense and atmospheric,"Metacritic, Rotten Tomatoes",,,,
99,Small Axe: Alex Wheatle,2020,Steve McQueen,Drama,The remarkable life of the Award-winning British novelist from a traumatic childhood in a care home to the Brixton riots and finding his voice as a writer.,BBC/Amazon; RT 79 MC 71; McQueen Small Axe; Sheyi Cole debut; Brixton 1981; care system; Jamaican community; Wheatle autobiography; identity and belonging; McQueen range,"Metacritic, Rotten Tomatoes",,,,
100,Soul,2020,Pete Docter,Animation/Fantasy,A middle school music teacher who dreams of playing jazz gets his chance but an accident sends him to a place where souls develop their personalities before going to Earth.,Oscar Animated Feature + Original Score (Batiste Reznor Ross); BAFTA Animated; Disney+ Christmas release; Docter Inside Out follow-up; first Pixar film with Black lead; existential themes; jazz; 22 character; meaning of life,"Academy Awards, BAFTA, Metacritic, Rotten Tomatoes",,,,
101,The Father,2020,Florian Zeller,Drama,An aging man suffering from dementia struggles to understand his changing reality as his daughter tries to care for him in Zellers brilliantly disorienting directorial debut.,Oscar Actor (Hopkins at 83 oldest winner beating posthumous Boseman favorite) + Adapted Screenplay; BAFTA Actor + Adapted Screenplay; Hopkins Colman; Zeller adapted his own play; architecture of confusion; heartbreaking immersive experience,"Academy Awards, BAFTA, Metacritic, Rotten Tomatoes",,,,
102,The Old Guard,2020,Gina Prince-Bythewood,Action/Sci-Fi,A small group of immortal mercenaries who have secretly protected humanity for centuries discover their secret is threatened in Prince-Bythewoods muscular Netflix action film.,Netflix; RT 80 MC 70; Theron Layne; Prince-Bythewood first Black woman to direct major action film; Greg Rucka comic; LGBTQ representation; Charlize Theron committed; KiKi Layne; sequel greenlit; diverse action cinema milestone,"Metacritic, Rotten Tomatoes",,1,,
103,Bill and Ted Face the Music,2020,Dean Parisot,Comedy/Sci-Fi,The time-traveling duo must write the song that will save all of reality with help from their daughters and historical musicians in this long-awaited franchise conclusion.,PVOD/theatrical; RT 82 MC 65; Reeves Winter; 29-year gap from Bogus Journey; nostalgia; daughters join; Brigette Lundy-Paine; COVID hybrid release; Reeves charming; fan service with heart; wholesome,"Metacritic, Rotten Tomatoes",,,,
104,Freaky,2020,Christopher Landon,Horror/Comedy,A teenage girl switches bodies with a relentless serial killer and has 24 hours to reverse the process in Landons clever crowd-pleasing Freaky Friday horror comedy.,$15M theatrical + PVOD; RT 83 MC 64; Newton Vaughn; Landon Happy Death Day director; body-swap horror; Vince Vaughn playing teenage girl; slasher comedy; Newton charming; Friday the 13th meets Freaky Friday; fun genre exercise,"Metacritic, Rotten Tomatoes",,,,
105,The Way Back,2020,Gavin OConnor,Drama/Sport,A former basketball star dealing with addiction is offered a shot at redemption by coaching the team at his old high school in OConnors redemption sports drama.,RT 84 MC 63; Affleck; Affleck real-life parallels; basketball; addiction recovery; OConnor Warrior director; Affleck vulnerable; early March release cut short by COVID; sports redemption; underappreciated; alcoholism,"Metacritic, Rotten Tomatoes",,,,
106,Spree,2020,Eugene Kotlyarenko,Horror/Comedy,A rideshare driver livestreams himself going on a killing spree in hopes of going viral in Kotlyarenkos darkly satirical social media horror.,RT 80 MC 66; Joe Keery; Kotlyarenko; screen-based horror; social media clout; rideshare app; Stranger Things Keery; satirical horror; influencer culture critique; kills for views; timely and disturbing; screenlife format,"Metacritic, Rotten Tomatoes",,,,
107,She Dies Tomorrow,2020,Amy Seimetz,Horror/Drama,A woman becomes convinced she is going to die tomorrow and the feeling proves to be contagious spreading to everyone around her in Seimetzs experimental anxiety horror.,RT 75 MC 70; Seimetz; existential dread as contagion; COVID-era resonance; Amy Seimetz Upstream Color actress; experimental; neon-drenched; Jane Adams; contagious anxiety; arthouse horror; polarizing but compelling,"Metacritic, Rotten Tomatoes",,,,
108,The Happiest Season,2020,Clea DuVall,Comedy/Romance,A woman plans to propose to her girlfriend at her familys annual Christmas party only to discover her partner hasnt come out to her conservative parents yet.,Hulu; RT 82 MC 63; Stewart Davis; DuVall debut; LGBTQ Christmas comedy; Stewart and Davis chemistry; queer holiday film milestone; streaming holiday hit; family acceptance; DuVall But Im a Cheerleader actress directing,"Metacritic, Rotten Tomatoes",,,,
109,The Wolf of Snow Hollow,2020,Jim Cummings,Horror/Comedy,A small-town sheriff struggling with his own demons investigates a series of brutal murders that the townsfolk blame on a werewolf in Cummings sharp genre-blending debut.,RT 83 MC 61; Cummings Thunder Road follow-up; wrote directed starred; werewolf mystery; small-town America; Robert Forster final role; Cummings anxious energy; genre hybrid; indie horror comedy; self-distributed,"Metacritic, Rotten Tomatoes",,,,
110,Mulan,2020,Niki Caro,Action/Adventure,A young Chinese woman disguises herself as a male warrior to take her aged fathers place in the army in Caros live-action Disney remake released on Disney+ Premier.,Disney+ $30 Premier Access; RT 73 MC 67; Liu; Caro Whale Rider director; live-action remake debate; removed musical numbers; criticized in China; Xinjiang filming controversy; Liu debut; Disney+ experiment,"Metacritic, Rotten Tomatoes",,,2,2026-04-01T13:52:49.708Z
111,Birds of Prey,2020,Cathy Yan,Action/Comedy,Harley Quinn joins forces with Black Canary Renee Montoya and Huntress to take down a narcissistic crime lord in Yans energetic neon-soaked DC ensemble.,$201M worldwide; RT 79 MC 60; Robbie; Yan first Asian-American woman to direct superhero film; McGregor flamboyant villain; Jurnee Smollett; feminist action; roller derby; egg sandwich; underperformed but found audience,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
112,Words on Bathroom Walls,2020,Thor Freudenthal,Drama/Romance,A teenager diagnosed with schizophrenia struggles to keep his condition secret at a new school while falling for a brilliant classmate in Freudenthals empathetic teen drama.,RT 81 MC 58; Platt Robinson; schizophrenia representation; YA drama; mental health; Platt Dear Evan Hansen; Robinson Annabelle; Freudenthal; visual hallucinations; empathetic portrayal; teen romance with depth,"Metacritic, Rotten Tomatoes",,,,
113,The Lodge,2020,Veronika Franz and Severin Fiala,Horror/Thriller,A soon-to-be stepmother is snowed in with her fiances two children at a remote holiday lodge where things take a sinister turn in this atmospheric psychological horror.,RT 74 MC 64; Keough; Franz and Fiala Goodnight Mommy follow-up; isolated winter setting; religious trauma; gaslighting; Riley Keough committed; Austrian directors; psychological horror; slow-burn dread; divisive ending,"Metacritic, Rotten Tomatoes",,,,
114,Greenland,2020,Ric Roman Waugh,Action/Thriller,A family fights for survival as a comet on course to hit Earth fragments and rains down destruction in Waughs surprisingly effective disaster thriller.,STX; RT 78 MC 59; Butler; Waugh Angel Has Fallen director; family disaster; comet fragments; Gerard Butler; surprisingly well-reviewed; pandemic-era VOD hit; $52M international; compelling survival drama; morality under pressure,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
115,Bad Boys for Life,2020,Adil El Arbi and Bilall Fallah,Action/Comedy,Detectives Mike Lowrey and Marcus Burnett reunite for one last ride when a Mexican drug cartel leader targets Mike in this long-awaited franchise revival.,$426M worldwide (highest-grossing 2020 domestic); RT 77 MC 59; Smith Lawrence; Adil and Bilall; pre-COVID January release; 17-year gap; franchise revitalization; biggest January opening ever at time; buddy chemistry intact,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
116,Come True,2020,Anthony Scott Burns,Horror/Sci-Fi,A teenager running from a troubled home life participates in a sleep study that becomes a hallucinatory descent into terrors lurking in the unconscious mind.,RT 76 MC 60; Burns; Julia Sarah Stone; sleep research horror; dream imagery; lo-fi sci-fi; Cronenberg vibes; atmospheric; nightmare film; Burns Canada; slow-burn; divisive twist ending; festival favorite,"Metacritic, Rotten Tomatoes",,,,
117,The King of Staten Island,2020,Judd Apatow,Comedy/Drama,A directionless young man in Staten Island must face his grief and figure out his future when his widowed mother starts dating a loud brash firefighter.,RT 73 MC 62; PVOD release; Pete Davidson semi-autobiographical; Apatow; Davidson father died on 9/11 as firefighter; Tomei Burr; Davidson vulnerability; SNL star vehicle; Apatow intimate; Staten Island; coming-of-age; grief comedy,"Metacritic, Rotten Tomatoes",,,,
118,Wonder Woman 1984,2020,Patty Jenkins,Action/Fantasy,Diana Prince faces two new foes while rekindling a romance with her lost love in Jenkins sequel released simultaneously in theaters and on HBO Max on Christmas Day.,$166M worldwide; RT 58 MC 60; Gadot Pine Pascal Wiig; HBO Max simultaneous release landmark; Christmas Day 2020; disappointing sequel; Jenkins first Wonder Woman follow-up; Pascal charismatic villain; streaming vs theatrical debate,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,3,2026-04-01T13:54:57.079Z
119,The Rental,2020,Dave Franco,Horror/Thriller,Two couples rent a vacation home for the weekend unaware they are being watched by a sinister presence in Francos effective directorial debut.,RT 75 MC 59; Franco debut; Sheila Vand Dan Stevens; Airbnb horror; surveillance anxiety; relationship tensions; Franco actor-to-director; vacation nightmare; simple premise executed well; COVID-era streaming hit on VOD,"Metacritic, Rotten Tomatoes",,,,
120,The Croods: A New Age,2020,Joel Crawford,Animation/Adventure,The prehistoric Croods encounter a sophisticated family called the Bettermans who threaten to upend their way of life in this colorful DreamWorks sequel.,$215M worldwide; RT 76 MC 55; Reynolds Cage Jolie; COVID-era theatrical release; DreamWorks Animation; family-friendly; Crawford debut; better-than-expected sequel; theatrical bright spot during pandemic; prehistoric comedy,"Metacritic, Rotten Tomatoes, Box Office Mojo",,,,
121,Synchronic,2020,Justin Benson and Aaron Moorhead,Sci-Fi/Thriller,Two paramedics in New Orleans encounter a series of bizarre deaths linked to a new designer drug that sends users on terrifying trips through time in Benson and Moorheads mind-bending genre thriller.,RT 74 MC 57; Mackie Dornan; Benson Moorhead Spring Resolution follow-up; New Orleans; designer drug; time travel; Mackie lead; sci-fi indie; genre auteurs; ambitious concept; cult following,"Metacritic, Rotten Tomatoes",,,,
122,Let Him Go,2020,Thomas Bezucha,Thriller/Drama,A retired sheriff and his wife set out to find their grandson after their late sons widow takes the child to live with a dangerous new family in Bezuchas rural thriller.,RT 74 MC 55; Costner Lane; Bezucha Big Eden director; Montana ranchers; grandparents custody; Manville formidable villain; rural America; Costner and Lane chemistry; Lesley Manville; tense family drama,"Metacritic, Rotten Tomatoes",,,,
123,Ammonite,2020,Francis Lee,Drama/Romance,In 1840s England celebrated fossil hunter Mary Anning develops an intense relationship with a young woman she is caring for in Lees atmospheric period romance.,RT 67 MC 61; Winslet Ronan; Lee Gods Own Country follow-up; Lyme Regis; Mary Anning real figure; fossil hunting; period lesbian romance; Winslet and Ronan chemistry; Portrait of a Lady on Fire comparisons; deliberately paced,"Metacritic, Rotten Tomatoes",,,,
124,The Gentlemen,2020,Guy Ritchie,Crime/Comedy,An American expat tries to sell off his marijuana empire in London triggering plots and schemes from all kinds of colorful characters in Ritchies return to British gangster form.,RT 75 MC 51; $107M worldwide (pre-COVID January UK); McConaughey Hunnam Grant Golding; Ritchie Snatch Lock Stock return; British gangster comedy; Hugh Grant scene-stealer; Ritchie back to basics; Netflix spin-off series followed,"Metacritic, Rotten Tomatoes, Box Office Mojo",1,,5,2026-04-01T13:55:10.445Z
125,Trolls World Tour,2020,Walt Dohrn,Animation/Music,Poppy discovers that there are six different troll tribes scattered across the land devoted to six different kinds of music and must unite them against a threat to destroy all music.,$47M theatrical + massive PVOD revenue; RT 72 MC 51; Timberlake Kendrick; first major PVOD experiment; bypassed theatrical; AMC Universal feud; pandemic distribution experiment; Dohrn; kids entertainment; music genres,"Metacritic, Rotten Tomatoes",,,,
126,Extraction,2020,Sam Hargrave,Action/Thriller,A black market mercenary is hired to rescue the kidnapped son of an imprisoned crime lord in Hargrave and the Russo Brothers punishing Netflix action film.,Netflix; RT 67 MC 55; Hemsworth; most-watched Netflix original at time; 12-minute single-take action sequence; Dhaka Bangladesh; Hargrave stunt coordinator debut; Russo Brothers produced; Hemsworth committed; Joe Russo screenplay; franchise launched,"Metacritic, Rotten Tomatoes",,,,
127,Gretel and Hansel,2020,Osgood Perkins,Horror/Fantasy,A young girl leads her little brother into a dark wood in desperate search of food and stumbles upon a nexus of terrifying evil in Perkins atmospheric fairy tale horror.,RT 64 MC 55; Lillis; Perkins I Am the Pretty Thing director; fairy tale reclaimed; witchcraft; female empowerment; gorgeous cinematography; Galo Olivares; deliberately paced; visual storytelling; A24 sensibility without A24,"Metacritic, Rotten Tomatoes",,,,
128,Monster Hunter,2020,Paul W.S. Anderson,Action/Fantasy,A military unit is transported to a world where massive deadly monsters rule the land in Andersons video game adaptation.,$44M worldwide; RT 50 MC 44; Jovovich Jaa; Anderson Resident Evil director; Capcom game adaptation; creature design; military vs monsters; Anderson and Jovovich; thin plot; monster fights; international controversy over dialogue,"Metacritic, Rotten Tomatoes, Box Office Mojo",,1,,
129,Wendy,2020,Benh Zeitlin,Fantasy/Adventure,A girl trapped on an island finds friendship in a mysterious boy who promises he can keep her young forever in Zeitlins ambitious Peter Pan reimagining.,RT 63 MC 55; Zeitlin Beasts of the Southern Wild follow-up; Peter Pan reimagined; Louisiana bayou; child performers; eight-year gap; divisive; ambitious but messy; Zeitlin personal vision; feral children; mythic storytelling attempt,"Metacritic, Rotten Tomatoes",,,,
130,Malcolm and Marie,2020,Sam Levinson,Drama/Romance,A filmmaker and his girlfriend return home after his movie premiere and begin an explosive argument that tests the boundaries of their relationship in Levinsons intense two-hander.,Netflix; RT 56 MC 55; Washington Zendaya; Levinson Euphoria creator; shot during COVID lockdown; black and white; single location; two performers; divisive; Zendaya dramatic range; first COVID production completed; ambitious but polarizing,"Metacritic, Rotten Tomatoes",,,,
131,Project Power,2020,Henry Joost and Ariel Schulman,Action/Sci-Fi,A cop a teenage dealer and a former soldier team up to fight a pill that gives ordinary people unpredictable superpowers for five minutes in this Netflix action film.,Netflix; RT 60 MC 51; Foxx Gordon-Levitt; Joost and Schulman Catfish directors; power pill; New Orleans; Netflix action; Foxx charismatic; Dominique Fishback breakout; genre entertainment; uneven but energetic,"Metacritic, Rotten Tomatoes",,,,
