Rank,Title,Year,Director,Primary_Genre,Synopsis,Major_Awards,Key_Sources,Favorite,Watchlist,Rating,RatingTimestamp
89,Smillas Sense of Snow,1997,Bille August,Thriller,A half-Inuit woman in Copenhagen investigates a boys mysterious death uncovering a conspiracy reaching to the Arctic.,Berlin Competition 1997; Julia Ormond lead; Scandinavian noir; Peter Hoeg adaptation,"Berlin Film Festival, Metacritic, Rotten Tomatoes, Letterboxd",,,,
90,Event Horizon,1997,Paul W.S. Anderson,Sci-Fi/Horror,A rescue crew investigates a starship that vanished into a black hole and returned carrying something from beyond.,$26.7M domestic; cult horror classic; grew massive following on home video; space horror landmark,"Box Office Mojo, Metacritic, Letterboxd, Rotten Tomatoes",,,,
91,Fools Rush In,1997,Andy Tennant,Comedy/Romance,A New York businessman and a free-spirited Mexican-American woman fall in love after a one-night stand in Las Vegas.,$29.5M domestic; Salma Hayek and Matthew Perry; cross-cultural romantic comedy; charming 1990s romcom,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
92,Seven Years in Tibet,1997,Jean-Jacques Annaud,Drama/Adventure,An Austrian mountaineer journeys to Tibet during WWII and befriends the young Dalai Lama transforming his worldview.,$101.4M worldwide; Brad Pitt lead; controversial in China; Annaud epic adventure; spiritual drama,"Box Office Mojo, The Numbers, Metacritic, Roger Ebert",,,,
93,The Game,1997,David Fincher,Thriller,A wealthy banker receives a mysterious birthday gift that plunges his ordered life into a terrifying conspiracy.,David Fincher follow-up to Se7en; $109.4M worldwide; critical acclaim; psychological thriller landmark,"Box Office Mojo, Metacritic, Roger Ebert, Rotten Tomatoes",,,,
94,Batman & Robin,1997,Joel Schumacher,Action/Superhero,Batman and Robin battle Mr Freeze and Poison Ivy while struggling to save Gotham and Alfreds failing health.,$238.2M worldwide; killed the Batman franchise until 2005 reboot; culturally notorious; camp classic status,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
95,Cure,1997,Kiyoshi Kurosawa,Horror/Thriller,A detective investigates a string of gruesome murders where different people are mysteriously compelled to kill.,Japanese horror revolution; Kiyoshi Kurosawa masterwork; cult classic; influenced J-horror wave,"Criterion Collection, Metacritic, Sight & Sound, Letterboxd",,,,
96,Mimic,1997,Guillermo del Toro,Sci-Fi/Horror,A scientists genetic creation designed to stop a cockroach plague evolves and begins hunting humans in New Yorks subway.,$80.2M worldwide; del Toro early Hollywood work; monster horror; creature effects acclaim,"Box Office Mojo, Metacritic, Rotten Tomatoes, The Numbers",,,,
97,Perfect Blue,1997,Satoshi Kon,Animation/Thriller,A pop idol turned actress spirals into paranoia as the line between her real self and fictional persona dissolves.,Anime masterpiece; influenced Darren Aronofsky; Criterion Collection; Satoshi Kon breakthrough; enduring cult status,"Criterion Collection, Letterboxd, Metacritic, Sight & Sound",,1,,
98,The Rainmaker,1997,Francis Ford Coppola,Drama/Legal,A rookie lawyer takes on a corrupt insurance company in his first case defending a dying young mans family.,Matt Damon follow-up to Good Will Hunting; Coppola direction; John Grisham adaptation; $86.9M worldwide,"Box Office Mojo, Metacritic, Roger Ebert, The Numbers",,,,
99,4 Little Girls,1997,Spike Lee,Documentary,"A documentary about the four Black girls — Addie Mae Collins, Cynthia Wesley, Carole Robertson, and Carol Denise McNair — who were murdered when members of the Ku Klux Klan bombed the 16th Street Baptist Church in Birmingham, Alabama on September 15, 1963. Spike Lee constructs a memorial through interviews with survivors and the girls' families, archival footage, and testimony about the specific children who were killed — not as symbols of the civil rights movement but as beloved individuals with full personalities, futures, and families. It received an Academy Award nomination for Best Documentary Feature.",,LB Documentary,,,,
100,Con Air,1997,Simon West,Action,A newly released ex-convict must stop a prison riot on a transport plane full of dangerous criminals to get home to his family.,$224.4M worldwide; $101.1M domestic; Nicolas Cage action blockbuster; 1990s action landmark,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
101,Detective Conan: The Time Bombed Skyscraper,1997,Kenji Kodama,Animation,"The first theatrical film in the Detective Conan franchise pits the miniaturised genius detective against a bomber who has hidden explosives throughout a series of Tokyo buildings, including a prominent tower, targeting the work of a famous architect. With a deadline and a city in peril, Conan must identify the criminal through his customary process of logical deduction while managing the danger to Ran and the wider populace. The film established the template for the series' theatrical entries: higher stakes than the TV episodes, larger-scale set pieces, and an emotionally significant Conan-Ran scene.",,LB Animated,,,,
102,Hands on a Hardbody: The Documentary,1997,S.R. Bindler,Documentary,"At a Nissan dealership in Longview, Texas, twenty-four contestants compete in an annual endurance event with a simple rule: the last person to keep at least one hand on a new pickup truck wins it. With no sleep allowed and every other form of rest permitted, the competition continues for days, and the film becomes an unexpectedly profound study of resilience, class, aspiration, and the extraordinary strategies people use to keep themselves mentally alive. The documentary created a template for reality competition narrative before the genre existed on television.",,LB Documentary,,,,
103,Iruvar,1997,Mani Ratnam,Drama,"A fictionalised account of the friendship, rivalry, and ultimate estrangement between two titans of Tamil public life — a populist actor-politician and a working-class filmmaker — that draws recognisably on the real relationship between M.G. Ramachandran and M. Karunanidhi without naming its subjects directly. The film spans decades of Tamil Nadu's political and cultural history from the 1940s through the 1970s, filmed with the visual grandeur that Mani Ratnam and cinematographer Santosh Sivan would bring to all their collaborative work. Mohanlal and Prakash Raj star in performances of considerable conviction.",,LB Underseen,,,,
104,Knockin' on Heaven's Door,1997,Thomas Jahn,Action,"Two strangers meet in a hospital where each has been given weeks to live: Martin, a phlegmatic German, and Rudi, an exuberant American. On a whim they steal a car, which turns out to contain a bag of gangster money, and embark on a final road trip to the sea — neither has ever seen the ocean. The German comedy-road movie is a charming, genuinely moving celebration of living as fully as possible in the time remaining, held together by the easy chemistry between Til Schweiger and Jan Josef Liefers and elevated significantly by a soundtrack heavy on Tom Waits.",,LB Action,,,,
105,Labyrinth of Dreams,1997,Gakuryū Ishii,Mystery/Thriller,"Based on Soji Shimada's novel, the film follows a young woman who becomes a tram conductress to investigate whether her predecessor may have been murdered by the driver — a beautiful, androgynous young man named Niitaka with whom she begins an intensely ambiguous relationship. The film becomes a hypnotic study of the blurred boundary between desire and dread as she is increasingly unable to determine whether her obsession is placing her in genuine danger. Sogo Ishii (now Gakuryū Ishii) directs in a style of severe, dream-state formalism entirely appropriate to its subject.",,LB Mystery,,,,
106,Little Dieter Needs to Fly,1997,Werner Herzog,Documentary,"A documentary portrait of Dieter Dengler, a German-American Navy pilot who was shot down over Laos during the Vietnam War in 1966, captured, subjected to brutal imprisonment in a jungle camp, and then escaped on a harrowing jungle odyssey that lasted weeks before his rescue. Herzog returns Dengler to the locations of his ordeal and listens to him recount his story with characteristic documentary attentiveness, finding in Dengler's compulsion to keep returning to the worst experience of his life a paradigm for the human insistence on facing down fear. The story was later adapted as the fiction film Rescue Dawn (2006).",,LB Documentary,,,,
107,Made in Hong Kong,1997,Fruit Chan,Crime,"In the months before the 1997 handover of Hong Kong to China, a young triad dropout named Autumn Moon drifts through Kowloon's estates with his intellectually disabled friend Sylvester, becomes obsessed with a teenage girl, and finds two suicide notes that may or may not be meant for them. Shot on short ends of film stock discarded from other productions and with largely non-professional actors, Fruit Chan's debut feature captures the specific existential anxiety of a generation of young Hongkongers facing an uncertain future with a rawness and authenticity that stood entirely apart from the mainstream Hong Kong cinema of its moment.",,LB Crime,,,,
108,Nowhere,1997,Gregg Araki,Sci-Fi,"Los Angeles, 1997: a loose community of beautiful, confused, druggy, sexually fluid teenagers navigate parties, relationships, pop culture hypersaturation, and the apocalyptic possibility that nothing means anything. Dark Smith is in love with his girlfriend Mel who is also seeing a girl named Lucifer, and further out in the teenage cosmos, stranger things are happening — including what may or may not be an alien abduction. Gregg Araki's third film in his Teen Apocalypse Trilogy is deliberately hermetic and stylised, a portrait of an entire generation's affectless anomie rendered in the lurid colours of an overexposed fashion photograph.",,LB Sci-Fi,,,,
109,Pooh's Grand Adventure: The Search for Christopher Robin,1997,Karl Geurs,Musical,"When Winnie-the-Pooh wakes up to find his best friend Christopher Robin apparently missing, he and his friends — Tigger, Piglet, Rabbit, Eeyore, and Owl — set off on a perilous journey to a terrifying-sounding land called Skull to rescue him, working from Owl's imaginative misreading of a note that actually says Christopher Robin has gone to school. The Disney direct-to-video film is more emotionally ambitious than the studio's typical DTV output, using the expedition as a framework for themes of friendship, fear, and the changes that come when a child grows up.",,LB Musical,,,,
110,Postman Blues,1997,Sabu,Crime,"A mild-mannered postman named Sawaki accidentally becomes the target of both yakuza and police after delivering a package containing drugs to a gangster, then finding himself associated by chance with a set of circumstances that escalate into a full-scale criminal conspiracy far beyond anything he intended to be part of. Sabu's debut feature — tightly constructed, darkly comic, and paced with kinetic energy — established the director's distinctive voice: a world in which chaos erupts without warning from mundane situations, and ordinary people find themselves in extraordinary trouble through pure bad luck.",,LB Crime,,,,
111,Same Old Song,1997,Alain Resnais,Musical,"A group of interlocking Parisian acquaintances — a real estate agent, his wife, a researcher, an idealistic man from the provinces, and their various connections — navigate the comedies and private dramas of their relationships, and in moments of extreme emotion spontaneously begin lip-syncing to classic French pop songs that express what they cannot say in their own words. Alain Resnais's formally inventive musical comedy is simultaneously a warm, sophisticated ensemble piece and a meditation on the gap between authentic feeling and the borrowed language we use to express it.",,LB Musical,,,,
112,Spawn,1997,Mark A.Z. Dippe,Action/Horror,A betrayed special forces operative is murdered resurrected as a demonic warrior and must choose between heaven and hell.,$87.8M worldwide; early comic book adaptation; groundbreaking CGI for its era; cult following,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
113,"Welcome Back, Mr. McDonald",1997,Koki Mitani,Drama,"A live radio drama about to be broadcast across Japan begins to crumble the moment the cast and crew arrive at the studio, as various participants demand rewrites: the lead actress finds her character's background unsuitable, the director agrees to any change to avoid conflict, and the alterations cascade in an accelerating spiral of audience-baiting and professional humiliation that pulls the earnest playwright's modest domestic love story halfway around the world and into historical absurdity in real time. Koki Mitani's theatrical farce operates as a clockwork comedy of social deference and creative cowardice, and won the Japan Academy Prize for Best Picture.",,LB Underseen,,,,
114,Absolute Power,1997,Clint Eastwood,Crime/Thriller,An aging cat burglar witnesses the Presidents involvement in a murder and becomes the target of a deadly cover-up.,$50.1M domestic; Clint Eastwood dual role as director and star; David Baldacci adaptation; political thriller,"Box Office Mojo, Metacritic, Roger Ebert, The Numbers",,,,
115,Addicted to Love,1997,Griffin Dunne,Comedy/Romance,Two jilted lovers spy on their exes new romance from an apartment across the street plotting increasingly elaborate revenge.,$34.7M domestic; Meg Ryan and Matthew Broderick; dark romantic comedy; Griffin Dunne direction,"Box Office Mojo, Metacritic, Rotten Tomatoes, The Numbers",,,,
116,Alien Resurrection,1997,Jean-Pierre Jeunet,Sci-Fi/Horror,Two hundred years after her death Ripley is cloned and must battle a new breed of aliens on a military research vessel.,$161.4M worldwide; Jeunet stylistic franchise entry; Sigourney Weaver return; divisive but visually distinctive,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
117,Anaconda,1997,Luis Llosa,Horror/Adventure,A documentary crew on an Amazon expedition is taken hostage by a snake hunter pursuing a legendary giant anaconda.,$136.8M worldwide; creature feature; Jennifer Lopez and Ice Cube; guilty pleasure classic,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
118,Austin Powers: International Man of Mystery,1997,Jay Roach,Comedy,A groovy 1960s British spy is unfrozen in the 1990s to stop his time-traveling nemesis Dr Evil.,$53.9M domestic; became massive franchise; Mike Myers cultural phenomenon; enduring comedy quotability,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
119,Bean,1997,Mel Smith,Comedy,An eccentric British museum guard is sent to America to oversee a priceless paintings delivery with predictably disastrous results.,$244.4M worldwide; Rowan Atkinson cultural export; international comedy phenomenon; Mr Bean franchise,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
120,Bent,1997,Sean Mathias,Drama,Two gay men imprisoned in a Nazi concentration camp find love and dignity under impossible conditions.,Clive Owen and Lothaire Bluteau; stage adaptation; LGBTQ Holocaust cinema; provocative and moving,"Metacritic, Letterboxd, IndieWire, Rotten Tomatoes",,,,
121,Beverly Hills Ninja,1997,Dennis Dugan,Comedy,An orphan raised by Japanese ninja masters is sent to Beverly Hills to stop a counterfeiting operation.,$31.5M domestic; Chris Farley physical comedy; Dennis Dugan direction; 1990s comedy entertainment,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
122,Breakdown,1997,Jonathan Mostow,Thriller,A mans wife vanishes after accepting a ride from a trucker during a desert breakdown forcing him into a desperate rescue.,$50.2M domestic; Kurt Russell taut thriller; Mostow debut; lean effective suspense filmmaking,"Box Office Mojo, Metacritic, Roger Ebert, The Numbers",,,,
123,Conspiracy Theory,1997,Richard Donner,Thriller,A paranoid New York cabbie obsessed with government conspiracies discovers one of his theories is actually real.,$137.9M worldwide; Mel Gibson and Julia Roberts; Richard Donner thriller; paranoid thriller entertainment,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
124,Cop Land,1997,James Mangold,Crime/Drama,A partially deaf New Jersey sheriff investigates corruption among NYPD officers living in his small town.,$62.1M domestic; Stallone dramatic transformation; Mangold breakthrough; ensemble cast De Niro Keitel Liotta,"Box Office Mojo, Metacritic, Roger Ebert, Rotten Tomatoes",,,,
125,Dantes Peak,1997,Roger Donaldson,Action/Disaster,A volcanologist must convince a resistant small town that their dormant volcano is about to erupt catastrophically.,$178.1M worldwide; Pierce Brosnan disaster thriller; competed with Volcano; 1990s disaster film wave,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
126,Fathers' Day,1997,Ivan Reitman,Comedy,Two men each told they are a runaway teenagers real father team up to find the boy in this mismatched buddy comedy.,$28.6M domestic; Robin Williams and Billy Crystal; Ivan Reitman; French film remake,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
127,Flubber,1997,Les Mayfield,Comedy/Family,An absent-minded professor invents a bouncy rubber-like substance with magical energy-producing properties.,$170M worldwide; Robin Williams family comedy; Disney remake of The Absent-Minded Professor,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
128,George of the Jungle,1997,Sam Weisman,Comedy/Family,A jungle-raised man crashes into modern San Francisco society while wooing a socialite and battling her scheming suitor.,$174M worldwide; Brendan Fraser family comedy; Jay Ward cartoon adaptation; physical comedy showcase,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
129,Good Burger,1997,Brian Robbins,Comedy,Two hapless fast food employees battle a rival restaurant chain threatening to put their beloved burger joint out of business.,$23.7M domestic; Kenan and Kel Nickelodeon spinoff; nostalgic 1990s kids comedy; cult nostalgia following,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
130,Grosse Pointe Blank,1997,George Armitage,Comedy/Action,A professional assassin returns to his Michigan hometown for his high school reunion and reconnects with an old flame.,$28.1M domestic; John Cusack cult favorite; sharply written dark comedy; enduring 1990s classic,"Box Office Mojo, Metacritic, Roger Ebert, Letterboxd",,,,
131,Hoodlum,1997,Bill Duke,Crime/Drama,The true story of Bumpy Johnson a 1930s Harlem mobster who rises to power during the Prohibition-era numbers racket.,$23.5M domestic; Laurence Fishburne lead; Bill Duke direction; Black cinema gangster epic,"Box Office Mojo, The Numbers, Metacritic, Roger Ebert",,,,
132,I Know What You Did Last Summer,1997,Jim Gillespie,Horror,Four friends who covered up a fatal hit-and-run are stalked by a hook-wielding killer one year later.,$125.1M worldwide; teen horror hit; spawned sequel; 1990s slasher revival alongside Scream,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
133,Kiss the Girls,1997,Gary Fleder,Thriller,A forensic psychologist hunts a serial kidnapper who collects women and discovers his own niece is among the victims.,$60.4M domestic; Morgan Freeman lead; James Patterson adaptation; launched Along Came a Spider franchise,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
134,Liar Liar,1997,Tom Shadyac,Comedy,A fast-talking lawyer discovers he cannot tell a single lie for 24 hours after his sons birthday wish comes true.,$302.7M worldwide; $181.4M domestic; Jim Carrey commercial peak; family comedy blockbuster,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
135,Metro,1997,Thomas Carter,Action/Thriller,A veteran San Francisco police hostage negotiator faces off against a dangerous jewel thief turned kidnapper.,$32M domestic; Eddie Murphy action vehicle; 1990s cop thriller; Murphy dramatic turn,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
136,Midnight in the Garden of Good and Evil,1997,Clint Eastwood,Crime/Drama,A journalist arrives in Savannah Georgia and becomes enmeshed in its eccentric characters and a sensational murder trial.,$25.1M domestic; Clint Eastwood direction; John Berendt adaptation; Southern Gothic atmosphere; critical interest,"Box Office Mojo, Metacritic, Roger Ebert, Rotten Tomatoes",,,,
137,Money Talks,1997,Brett Ratner,Action/Comedy,A small-time hustler escapes jail and teams with a TV reporter in exchange for an exclusive story.,$40.9M domestic; Chris Tucker and Charlie Sheen; Brett Ratner early work; action comedy entertainment,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
138,Mortal Kombat: Annihilation,1997,John R. Leonetti,Action/Fantasy,Earths warriors must defeat invading forces from Outworld in a martial arts battle for humanitys survival.,$51.4M domestic; video game sequel; franchise entry; notorious sequel; 1990s gaming culture,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
139,Mousehunt,1997,Gore Verbinski,Comedy/Family,Two bumbling brothers inherit a valuable mansion and wage elaborate war against an impossibly clever mouse living inside it.,$122M worldwide; Gore Verbinskis directorial debut; family slapstick comedy; holiday release hit,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
140,Murder at 1600,1997,Dwight H. Little,Thriller,A Washington DC homicide detective and a Secret Service agent investigate a murder inside the White House.,$25.8M domestic; Wesley Snipes and Diane Lane; political thriller; White House mystery,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
141,Nothing to Lose,1997,Steve Oedekerk,Comedy,An advertising executive carjacked by a petty criminal discovers they have more in common than expected on a chaotic road trip.,$44.5M domestic; Tim Robbins and Martin Lawrence; buddy comedy; 1990s studio comedy,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
142,Out to Sea,1997,Martha Coolidge,Comedy,Two aging retirees board a luxury cruise disguised as dance hosts to romance wealthy widows and escape their troubles.,$29M domestic; Walter Matthau and Jack Lemmon reunion; Martha Coolidge direction; senior comedy,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
143,Picture Perfect,1997,Glenn Gordon Caron,Comedy/Romance,A woman invents a fake fiance to advance at work but her deception spirals out of control when her lie takes on a life of its own.,$31.4M domestic; Jennifer Aniston lead; 1990s workplace romantic comedy,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
144,Private Parts,1997,Betty Thomas,Biography/Comedy,The irreverent rise of shock jock Howard Stern from small-time DJ to mass media phenomenon.,$41.2M domestic; Howard Stern autobiographical film; Betty Thomas direction; R-rated comedy hit,"Box Office Mojo, Metacritic, Roger Ebert, The Numbers",,,,
145,Romy and Michele's High School Reunion,1997,David Mirkin,Comedy,Two best friends reinvent themselves as successful businesswomen to impress former classmates at their high school reunion.,$29.2M domestic; Mira Sorvino and Lisa Kudrow; cult comedy classic; enduring feminist comedy,"Box Office Mojo, Metacritic, Letterboxd, Rotten Tomatoes",,,,
146,Scream 2,1997,Wes Craven,Horror,A new Ghostface killer terrorizes college students including the survivors of the original Woodsboro massacre.,$172M worldwide; $101M domestic; successful horror sequel; continued meta-horror franchise; Wes Craven,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
147,Soul Food,1997,George Tillman Jr.,Drama,Three generations of an African American family navigate love careers and old wounds centered around their Sunday dinner tradition.,$43.7M domestic; significant Black ensemble drama; cultural touchstone; George Tillman Jr breakthrough,"Box Office Mojo, The Numbers, Metacritic, Roger Ebert",,,,
148,Speed 2: Cruise Control,1997,Jan de Bont,Action/Thriller,A couple on a Caribbean cruise must stop a vengeful computer genius who has hijacked the ship.,$164.9M worldwide; Sandra Bullock sequel; notorious critical failure; blockbuster cautionary tale,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
149,That Old Feeling,1997,Carl Reiner,Comedy/Romance,A long-divorced couple rediscover their passion at their daughters wedding sending the celebration into chaos.,$16.4M domestic; Bette Midler and Dennis Farina; Carl Reiner veteran comedy; romantic comedy entertainment,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
150,The Devil's Advocate,1997,Taylor Hackford,Thriller/Drama,A hotshot Florida lawyer joins a prestigious Manhattan firm run by a charismatic senior partner with sinister supernatural secrets.,$153.6M worldwide; Keanu Reeves and Al Pacino; cult thriller favorite; devilish legal drama,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
151,The Devils Own,1997,Alan J. Pakula,Thriller,An undercover IRA operative hiding in New York befriends the Irish-American cop hosting him creating a devastating moral conflict.,$42.9M domestic; Harrison Ford and Brad Pitt; Alan J. Pakulas final film; political thriller,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
152,The Edge,1997,Lee Tamahori,Adventure/Thriller,A billionaire and a photographer must survive the Alaskan wilderness after their plane crashes with a Kodiak bear stalking them.,$27.9M domestic; Anthony Hopkins and Alec Baldwin; David Mamet screenplay; survival thriller,"Box Office Mojo, Metacritic, Roger Ebert, The Numbers",,,,
153,The Jackal,1997,Michael Caton-Jones,Action/Thriller,An FBI agent recruits an imprisoned IRA operative to help track down a ruthless professional assassin targeting a political figure.,$159.3M worldwide; Bruce Willis and Richard Gere; loose Day of the Jackal remake; action thriller,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
154,The Matchmaker,1997,Mark Joffe,Comedy/Romance,A Boston politicians aide is sent to Ireland to find his ancestral roots and stumbles into a local matchmaking festival.,Janeane Garofalo lead; Irish romantic comedy; charming 1990s romcom; Denis Leary,"Metacritic, Rotten Tomatoes, Roger Ebert, Box Office Mojo",,,,
155,The Peacemaker,1997,Mimi Leder,Action/Thriller,A military intelligence officer and nuclear specialist race to stop stolen Russian warheads from reaching terrorists.,$110M worldwide; first DreamWorks theatrical release; George Clooney and Nicole Kidman; Mimi Leder action debut,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
156,The Relic,1997,Peter Hyams,Horror,Museum staff fight for survival when a monstrous creature from a South American expedition terrorizes Chicagos Natural History Museum.,$34M domestic; creature feature horror; Peter Hyams direction; practical effects monster movie,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
157,The Saint,1997,Phillip Noyce,Action/Thriller,A master thief assumes multiple identities while stealing a cold fusion formula and falling for the scientist who created it.,$118.3M worldwide; Val Kilmer lead; 1990s spy action; TV series adaptation,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
158,Tomorrow Never Dies,1997,Roger Spottiswoode,Action/Spy,James Bond confronts a media mogul using advanced technology to manufacture a war between Britain and China for ratings.,$333M worldwide; Bond franchise continuation; $73.3M domestic; Pierce Brosnan era,"Box Office Mojo, The Numbers, Metacritic, Wikipedia",,,,
159,Vegas Vacation,1997,Stephen Kessler,Comedy,The Griswold family heads to Las Vegas for vacation where Clarks gambling addiction and family chaos reach new heights.,$36.4M domestic; National Lampoon franchise entry; Chevy Chase comedy; 1990s family comedy sequel,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
160,Volcano,1997,Mick Jackson,Action/Disaster,Emergency officials battle to stop a sudden volcanic eruption from destroying Los Angeles in this disaster spectacle.,$122.8M worldwide; Tommy Lee Jones lead; competed with Dantes Peak; 1990s twin film phenomenon,"Box Office Mojo, The Numbers, Metacritic, Rotten Tomatoes",,,,
